,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
400,Lamar Stevens,F,CLE,63,16.1,-1.78,-2.19,-3.97,0.36,4cedb812-171b-470a-b207-3bd53bf1d993,2.97
401,Paul Watson,SG,OKC,9,17.3,-0.58,-3.40,-3.98,0.05,1c39334a-073e-4af5-8ff6-97cc57ceb3df,2.66
402,Cam Reddish,SF,ATL/NY,49,20.7,-0.67,-3.31,-3.98,0.37,73711fa2-e55d-4e6c-b919-d68f24139508,2.98
403,Torrey Craig,SF,IND/PHX,78,20.5,-0.41,-3.57,-3.98,0.57,7aff8d0e-fcbd-4993-a245-2105b24361f8,3.18
404,Bryn Forbes,SG,SA/DEN,75,17.1,0.22,-4.21,-3.99,0.46,af24f94c-be43-4c9e-85e2-a4c271ae0f72,3.0700000000000003
405,Trey Burke,PG,DAL,42,10.5,-0.06,-3.93,-3.99,0.15,b6abe1b0-f4d3-4376-acb1-0a7de495ed8e,2.76
406,Hassani Gravett,PG,ORL,8,21.4,-0.30,-3.70,-3.99,0.06,91ff5a5e-3372-4538-a8c8-ef747f020f71,2.67
407,Alex Len,C,SAC,39,15.9,-1.42,-2.58,-4.00,0.21,1ffa1ef0-90c1-43e5-a683-7ed1d9a87502,2.8200000000000003
408,Timothe Luwawu,SG,ATL,52,13.2,-1.20,-2.80,-4.00,0.22,,2.83
410,Nick Richards,C,CHA,50,7.3,-0.91,-3.12,-4.02,0.13,75c43cb5-5a57-4491-82a4-5f965c115e85,2.74
411,Justin Champagnie,SF,TOR,36,7.8,-0.60,-3.42,-4.02,0.11,e1153c00-21b4-4c78-9ab8-3bff483d88f5,2.72
412,Kira Lewis,PG,NO,24,14.2,0.28,-4.31,-4.03,0.13,,2.74
413,Lance Stephenson,G,ATL/IND,46,17.7,0.85,-4.89,-4.04,0.26,e88e547e-0c96-4ec2-9ea8-6ef7eee3d6c3,2.87
414,Cam Thomas,SG,BKN,67,17.6,0.02,-4.07,-4.06,0.37,ee04956f-0241-4e0d-90fb-1dc41e2b997e,2.98
415,BJ Johnson,F,ORL,4,16.3,-0.76,-3.30,-4.06,0.02,3d4850e4-8643-4429-939d-4ffdb34ed9b6,2.63
416,Sviatoslav Mykhailiuk,SG,TOR,56,12.8,-0.60,-3.47,-4.07,0.20,,2.81
417,Tacko Fall,C,CLE,11,5.4,-2.35,-1.73,-4.08,0.02,eb1a24b7-3741-4fec-b29e-9c5ae03cdc06,2.63
418,Donte DiVincenzo,SG,MIL/SAC,42,23.9,-0.41,-3.69,-4.09,0.28,80820928-7f33-4bee-8493-0df6b077e6b8,2.89
419,Miles McBride,PG,NY,40,9.3,-1.61,-2.48,-4.09,0.10,91c8fedf-338f-4457-b5a6-539612fd84ca,2.71
420,Garrett Temple,SF,NO,59,18.6,-1.72,-2.37,-4.09,0.29,a8d75128-8bc1-4ee0-bf21-59fc9cbf0242,2.9000000000000004
421,Kelan Martin,SG,IND/BOS,30,15.0,-0.76,-3.35,-4.11,0.12,2ddd61be-a854-45a6-81a3-ddb8533070e6,2.73
422,Jared Harper,G,NO,5,8.6,-0.65,-3.46,-4.11,0.01,b0a8f162-7a9e-446d-ba09-e48c34dac098,2.62
423,Brandon Williams,PG,POR,24,26.7,0.44,-4.56,-4.13,0.14,dfa3112c-9f7b-4428-b0c5-74197d56c530,2.75
424,Trendon Watford,PF,POR,48,18.1,-0.37,-3.76,-4.13,0.23,cc494a33-f41c-4fa4-9f09-273b606fe868,2.84
425,Matt Thomas,SG,CHI,40,11.5,-0.63,-3.51,-4.14,0.12,cdeb1805-7869-4bf1-96b9-413f6c6357c0,2.73
426,Austin Rivers,SG,DEN,67,22.1,-1.51,-2.66,-4.17,0.30,42acb691-27b2-4f89-b19f-bfc3c33e32ba,2.91
427,Dennis Smith,PG,POR,37,17.3,-1.27,-2.90,-4.17,0.15,,2.76
428,Josh Richardson,SG,BOS/SA,65,24.6,-0.31,-3.90,-4.21,0.30,c6009526-2589-40f2-8a6a-47418c873228,2.91
429,Josh Christopher,SG,HOU,74,18.0,0.21,-4.42,-4.22,0.25,cb0cd3ea-e1a8-483a-8301-df178d4c04a7,2.8600000000000003
430,Jay Scrubb,G,LAC,18,6.7,-0.98,-3.24,-4.22,0.02,9f3a6a79-4fbf-4820-9163-4180cddf31b9,2.63
431,Deividas Sirvydis,F,DET,3,9.0,-1.72,-2.51,-4.22,0.01,34186436-7164-47a4-bef3-91a977dce8d3,2.62
432,Mamadi Diakite,F,OKC,13,14.5,-2.36,-1.87,-4.23,0.03,4ac8f5e4-d8c1-4c5d-adfe-6879d41239cc,2.64
433,Kenyon Martin,F,HOU,79,21.0,0.54,-4.77,-4.23,0.29,,2.9000000000000004
434,Taj Gibson,F,NY,52,18.2,-2.08,-2.15,-4.23,0.15,1909dc5a-5696-44cc-a4c7-920b33739e98,2.76
435,Wesley Matthews,SG,MIL,49,20.4,-1.06,-3.17,-4.24,0.16,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88,2.77
436,Joe Wieskamp,SF,SA,29,7.1,-0.57,-3.68,-4.25,0.03,a22af99e-4502-4898-a7dc-58b2379d9c9a,2.64
437,Anthony Gill,PF,WSH,44,10.5,-0.05,-4.22,-4.27,0.07,386b188d-806c-4891-a59b-2e56bc16e1fc,2.68
438,Chandler Hutchison,SF,PHX,6,3.7,-1.89,-2.38,-4.27,0.00,0a7d7639-54b8-4285-a251-9ba4a847aa36,2.6100000000000003
439,Sterling Brown,SF,DAL,49,12.8,-1.75,-2.53,-4.28,0.09,a5b7b995-44b7-4136-b0fb-cd7fe70efd5b,2.7
440,Marko Simonovic,C,CHI,9,3.9,-1.46,-2.83,-4.29,0.01,787b3781-0682-4523-9e3d-8abedf10d372,2.62
441,Paul Millsap,PF,BKN/PHI,33,11.4,-1.20,-3.09,-4.29,0.05,16209d46-a478-4126-8230-fb91cea66f19,2.66
442,Killian Tillie,SF,MEM,36,12.8,-2.21,-2.08,-4.30,0.05,90e3152f-6e94-4f39-b48b-580c718ee728,2.66
443,Nerlens Noel,C,NY,25,22.5,-4.06,-0.25,-4.31,0.05,e10e46ce-0f44-4c0d-8f2d-ddc87d7a6517,2.66
444,Kessler Edwards,SF,BKN,48,20.6,-3.23,-1.09,-4.32,0.08,5662883a-bce7-4e9d-84bd-3725e4884a49,2.6900000000000004
445,Bol Bol,C,DEN,14,5.8,-1.53,-2.80,-4.33,0.01,644d0071-54db-4be4-86ca-d4821d55bd2a,2.62
446,Enes Freedom,C,BOS,35,11.7,-1.95,-2.40,-4.35,0.03,,2.64
447,Quinndary Weatherspoon,SG,GS,11,6.6,-1.04,-3.32,-4.36,0.01,2e85f52a-9d47-403c-90b5-c1d5d1d65b92,2.62
448,Greg Brown,PF,POR,48,13.3,-1.58,-2.78,-4.36,0.04,,2.6500000000000004
449,CJ Elleby,SG,POR,58,20.2,-2.43,-1.97,-4.40,0.04,f278c2ff-5935-452f-80c1-ed260f5b2464,2.6500000000000004
451,David Duke,G,BKN,22,15.5,-2.07,-2.35,-4.42,0.01,,2.62
452,Jabari Parker,PF,BOS,12,9.3,-1.14,-3.28,-4.42,0.00,9daaac4d-d412-45cb-ac1b-bcc701047cf0,2.6100000000000003
453,Jalen Johnson,SF,ATL,22,5.5,-1.07,-3.36,-4.43,0.00,6815ab15-7157-478c-b4cc-47f7d01d4e14,2.6100000000000003
454,Jordan Nwora,SF,MIL,62,19.1,-0.74,-3.69,-4.43,0.01,a5b89e6c-7fd0-447d-96af-a8537766ef2c,2.62
455,Cheick Diallo,F,DET,3,10.3,-1.68,-2.76,-4.44,0.00,4b05d91e-bd08-4f30-bb57-aedf7155de03,2.6100000000000003
456,Collin Sexton,PG,CLE,11,28.7,0.13,-4.58,-4.45,-0.00,86af021d-0035-4562-b5be-d2717e84349a,2.6100000000000003
457,Kyle Guy,SG,MIA,19,9.8,-0.06,-4.40,-4.46,-0.00,dd1bc1ad-769f-4fea-aa88-3d8fc42edbb8,2.6100000000000003
458,Isaac Bonga,G,TOR,15,4.6,-2.74,-1.75,-4.48,-0.00,d7aea12d-c7f7-4dc2-af4a-6083f36d73b2,2.6100000000000003
459,RJ Nembhard,SG,CLE,14,4.5,-1.48,-3.01,-4.50,-0.00,,2.6100000000000003
460,Goran Dragic,PG,TOR/BKN,21,23.7,-0.63,-3.89,-4.51,-0.03,dc0edf7c-2ffc-499d-887c-f5177f69cad7,2.58
461,Duane Washington Jr,PG,IND,48,20.2,-0.02,-4.50,-4.52,-0.06,,2.55
462,Romeo Langford,SG,BOS/SA,48,16.1,-1.78,-2.75,-4.53,-0.06,0521a607-e468-4e94-b114-3f296af4aefc,2.55
463,Tristan Thompson,C,SAC/IND/CHI,57,15.7,-1.23,-3.31,-4.53,-0.07,8924bcf0-5189-47c0-8cd6-94fb2bfbd875,2.54
464,Vit Krejci,G,OKC,30,23.0,-1.86,-2.72,-4.58,-0.07,9b06ee3b-d2b2-4e58-9689-a11051808fde,2.54
465,Darren Collison,PG,LAL,3,12.3,-1.67,-2.95,-4.62,-0.01,49303ecb-8557-41e4-a43c-09b5d24edecd,2.6
466,Daishen Nix,SG,HOU,24,10.9,-1.18,-3.47,-4.65,-0.05,8491a16a-0d15-45df-9dc5-6df43ee1c31b,2.56
467,Isaiah Livers,PF,DET,19,20.2,-1.34,-3.32,-4.66,-0.06,d5ecc401-8a07-4118-ad51-d957ee26c4ea,2.55
468,Melvin Frazier,G,OKC,3,40.0,0.05,-4.73,-4.67,-0.01,,2.6
469,Tyler Cook,F,CHI,20,10.0,-1.56,-3.12,-4.68,-0.04,3f284584-ff43-4732-a25c-68b5d2f92007,2.5700000000000003
470,Elijah Hughes,F,UTAH/POR,36,12.1,-1.61,-3.08,-4.69,-0.08,4aa5eecd-6d9b-42e1-91b1-977ac3af5ee3,2.5300000000000002
471,Skylar Mays,SG,ATL,28,7.9,-0.63,-4.09,-4.72,-0.04,17a6c248-1f3f-477e-ba83-3beee298e82f,2.5700000000000003
472,Craig Sword,G,WSH,3,6.3,-1.79,-2.96,-4.75,-0.01,52ff8da3-c117-44f1-a10e-e38597d23802,2.6
473,Lindell Wigginton,G,MIL,19,10.5,-0.65,-4.10,-4.75,-0.04,e5d71e26-6b4e-48ad-8122-7f700a7cfea2,2.5700000000000003
474,Jevon Carter,PG,BKN/MIL,66,13.7,-0.89,-3.86,-4.76,-0.24,04402fb6-6309-42d6-8f7f-a6cac93f332d,2.37
475,Thanasis Antetokounmpo,SF,MIL,48,9.9,-1.71,-3.06,-4.76,-0.11,2b0686eb-4efd-4e42-a01e-a139a3d39cd5,2.5
476,Shake Milton,SG,PHI,55,21.4,-0.95,-3.83,-4.78,-0.31,a7072b79-8977-443a-bab2-090b949657cf,2.3
477,Jahmi'us Ramsey,SG,SAC,19,7.1,-0.65,-4.15,-4.80,-0.05,b3d0edb3-b647-428c-ac5f-2efb1915162c,2.56
478,Vlatko Cancar,SF,DEN,15,11.7,-0.94,-3.88,-4.82,-0.05,c7fb0bae-6b1e-472e-a899-69722d3dc5e8,2.56
479,Udonis Haslem,PF,MIA,13,6.4,-1.97,-2.85,-4.83,-0.02,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,2.59
480,Markieff Morris,PF,MIA,17,17.5,-0.45,-4.38,-4.83,-0.09,cf3cf341-3205-4138-9a29-a3c168e2d530,2.52
481,Kris Dunn,G,POR,14,24.0,-1.41,-3.44,-4.85,-0.12,521ba09f-3fce-47bb-900f-2c3ed331ffe6,2.49
482,Gabriel Lundberg,F,PHX,4,11.0,-1.73,-3.15,-4.88,-0.01,1928482e-48ba-4504-baa6-ec64d2590c50,2.6
483,Rayjon Tucker,G,DEN/MIL,5,14.2,-2.53,-2.35,-4.89,-0.02,31e42a59-3a01-4b65-a478-f02895534bd3,2.59
484,Micah Potter,C,DET,3,10.3,-1.63,-3.26,-4.89,-0.01,87789ae5-4146-49d0-91df-d461051de4b1,2.6
485,James Bouknight,SG,CHA,31,9.8,-0.64,-4.26,-4.89,-0.11,0dda4446-30d0-411c-8a26-f2fa1fde756b,2.5
486,Victor Oladipo,SG,MIA,8,21.6,-0.01,-4.90,-4.91,-0.04,629ff9c4-4f2b-4817-88be-d9cbc4df9b6f,2.5700000000000003
487,Isaiah Joe,SG,PHI,55,11.1,-0.95,-3.97,-4.91,-0.22,4401094e-ca54-4fce-8a64-d8c13dcb29af,2.39
488,Trent Forrest,G,UTAH,60,12.8,-1.44,-3.49,-4.93,-0.33,6d232a1f-318f-4507-a86d-45d14a1dde69,2.2800000000000002
489,Joe Harris,SF,BKN,14,30.2,-2.36,-2.58,-4.93,-0.14,eff7cfb1-255d-4368-8448-774c8c8366a2,2.47
490,Kevin Pangos,G,CLE,24,6.9,-0.89,-4.07,-4.97,-0.07,dd1192fc-7429-41cd-a3f1-546daea5bbb0,2.54
492,Josh Okogie,SF,MIN,49,10.5,-2.30,-2.67,-4.97,-0.23,16788827-69fe-4ed3-a600-a7a742af4953,2.38
493,PJ Dozier,G,DEN,18,18.9,-1.73,-3.25,-4.98,-0.16,229e5dd4-587a-4089-b339-580d61274e8c,2.45
494,KZ Okpala,SF,MIA,21,11.6,-1.76,-3.22,-4.98,-0.10,10ddee97-1559-43ed-89b6-55a2c0910603,2.51
495,Patrick Williams,PF,CHI,17,24.8,-2.04,-2.95,-4.99,-0.15,cc021bbb-358d-406f-a2d0-938dedc85a3f,2.46
496,Cassius Winston,PG,WSH,7,5.6,-1.06,-3.96,-5.02,-0.02,41f1ba40-b8b1-4612-aabd-3be854fad696,2.59
497,Admiral Schofield,SF,ORL,38,12.3,-0.96,-4.07,-5.03,-0.21,e02b7759-d85f-4502-8252-95290df08dda,2.4000000000000004
498,Troy Brown,SF,CHI,66,16.0,-1.52,-3.57,-5.09,-0.57,,2.04
499,Tomas Satoransky,SG,NO/SA/WSH,55,16.5,-2.03,-3.07,-5.10,-0.47,0b5257db-fc09-438a-8886-c539093d7f73,2.14
500,Carlik Jones,G,DAL/DEN,5,4.6,-2.13,-3.05,-5.18,-0.02,0d806280-cedd-4599-a044-1ae4f2262b90,2.59
501,Cassius Stanley,G,DET,9,17.2,-1.81,-3.48,-5.28,-0.10,f7c4305a-b297-4e82-978e-cf7138c9aedd,2.51
502,Tony Snell,SF,POR/NO,53,15.5,-1.79,-3.53,-5.32,-0.59,0b5271a7-15a6-4212-91cb-24287903cf7e,2.02
503,Langston Galloway,SG,BKN/MIL,7,15.3,-1.85,-3.48,-5.33,-0.10,8bbcf6fb-4484-472f-b4f2-e2650c9b371d,2.51
504,Ishmael Smith,PG,CHA/WSH,65,17.3,-1.39,-3.98,-5.37,-0.82,,1.79
505,Malik Fitts,F,UTAH/BOS,15,4.2,-2.63,-2.79,-5.43,-0.05,6be4cde0-d20d-41a6-bca7-86260db41567,2.56
506,Robin Lopez,C,ORL,36,17.0,-1.53,-3.91,-5.44,-0.44,786e0a8c-81bc-4ac8-aff3-9bf4ba92e3c0,2.17
507,Tyrone Wallace,G,NO,6,12.5,-2.52,-2.95,-5.47,-0.07,ee647222-8f33-4ae0-86ab-28972f2a045d,2.54
508,Rajon Rondo,PG,LAL/CLE,39,17.9,-1.01,-4.48,-5.49,-0.62,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,1.9900000000000002
509,Joel Ayayi,G,WSH,7,2.9,-2.36,-3.15,-5.52,-0.02,7913ead6-fea1-4006-8702-d503524dd5ef,2.59
510,Mason Jones,G,LAL,4,12.8,-1.62,-3.92,-5.53,-0.02,511b32a1-795a-47fc-9cd6-bb275c9e8804,2.59
511,Gary Clark,F,NO,38,9.9,-3.51,-2.02,-5.54,-0.33,e771913b-1d28-41e3-8cd6-418d1426206d,2.2800000000000002
512,Chaundee Brown,G,LAL/ATL,5,20.8,-2.28,-3.26,-5.54,-0.09,,2.52
513,Abdel Nader,SF,PHX,14,10.4,-3.23,-2.37,-5.60,-0.16,0427d095-512f-45f8-8aa1-e1c00856e203,2.45
514,Kai Jones,PF,CHA,21,3.0,-1.98,-3.62,-5.60,-0.06,53b8ebba-2625-4282-bfb4-e7338d3cf6ba,2.55
515,Dalano Banton,PG,TOR,64,10.9,-1.85,-3.75,-5.60,-0.64,5b5527d6-d609-4e62-8598-a749c723960a,1.9700000000000002
516,Freddie Gillespie,SF,ORL,9,13.2,-3.60,-2.09,-5.69,-0.12,7b1b91bd-3d75-4a20-9872-71d4fe1e81d0,2.49
517,Norvel Pelle,PF,UTAH,3,6.3,-2.23,-3.47,-5.70,-0.02,83b16bec-1f1a-4eb2-8540-1b00fdbdf2ba,2.59
518,Mychal Mulder,G,ORL/MIA,17,14.1,-2.21,-3.49,-5.71,-0.24,a3fee9c6-b974-49c7-a64c-2aa4ca5ff4ca,2.37
519,Ryan Arcidiacono,G,NY,10,7.6,-2.55,-3.16,-5.71,-0.06,aad08c74-9e62-4c7c-af99-e021be79c8cb,2.55
520,Terrence Ross,G,ORL,63,23.0,0.15,-5.91,-5.75,-1.61,09c88e8f-fc07-4097-b929-885f3e6a952e,1.0
521,Neemias Queta,C,SAC,15,8.0,-2.16,-3.60,-5.76,-0.11,b5fc2521-fc1e-4526-a771-5793b853f1b5,2.5
522,RJ Hampton,PG,ORL,64,21.9,-2.36,-3.42,-5.78,-1.45,,1.1600000000000001
523,Robert Woodard,F,SAC,12,3.5,-2.89,-2.89,-5.78,-0.05,,2.56
524,Georgios Kalaitzakis,SF,MIL/OKC,13,16.4,-1.11,-4.74,-5.84,-0.16,5b00f1eb-a0ef-4a73-8699-ae532867f2ba,2.45
525,Rodney Hood,SG,MIL/LAC,52,13.6,-2.40,-3.46,-5.86,-0.85,2feffd33-e5e2-4834-8077-6e5de80fbac3,1.7600000000000002
526,Chris Silva,F,MIN/MIA,10,9.1,-1.84,-4.08,-5.91,-0.11,e73f0cf1-af6f-4756-bee0-db42119c19f4,2.5
527,Josh Primo,SG,SA,50,19.3,-2.02,-3.89,-5.91,-1.11,,1.5
528,Damyean Dotson,SG,NY,2,10.5,-2.00,-3.91,-5.92,-0.02,dcea9082-b16d-485e-a68f-bae0d9c41a69,2.59
529,Gabriel Deck,SF,OKC,7,8.0,-1.99,-3.94,-5.93,-0.06,2955a044-6587-4de7-8611-86a930206e91,2.55
530,Denzel Valentine,G,CLE/UTAH,24,9.3,-2.61,-3.34,-5.95,-0.28,e53a3da9-42a0-4e36-9476-720745e418bb,2.33
531,Keifer Sykes,G,IND,32,17.7,-2.19,-3.77,-5.96,-0.61,e9ef844d-367f-437e-acc4-dd6195873265,2.0
533,Derrick Walton,G,DET,3,36.0,-2.59,-3.41,-6.00,-0.13,,2.48
534,Elfrid Payton,PG,PHX,50,11.0,-3.11,-2.94,-6.05,-0.69,00f32ba2-0278-45fa-9994-8fdb75ff2c00,1.9200000000000002
535,Jaylen Morris,F,SA,3,5.3,-2.38,-3.69,-6.07,-0.02,aceb2fe7-d771-4ec9-bad2-9ad7763095ac,2.59
536,Keon Johnson,SG,LAC/POR,37,18.8,-2.19,-3.88,-6.07,-0.81,3b860f84-7bd6-4139-9a3d-fc05890da613,1.8
537,Eugene Omoruyi,F,DAL,4,4.5,-2.32,-3.79,-6.11,-0.02,43774d73-9529-4490-8fab-bd32d8459b95,2.59
538,Alize Johnson,F,CHI/WSH/NO,23,7.3,-2.48,-3.64,-6.12,-0.22,278c46e6-a427-4776-bd67-8712cfa73cea,2.39
539,Yves Pons,SG,MEM,12,5.9,-3.04,-3.11,-6.15,-0.06,57aa5d4d-84d2-47d0-97e5-114cb21a250d,2.55
540,Jeff Dowtin,PG,ORL/GS/MIL,9,12.0,-2.85,-3.32,-6.17,-0.15,,2.46
541,Kent Bazemore,SF,LAL,39,14.0,-4.80,-1.43,-6.23,-0.72,a477bf1f-f40f-4ffd-9878-5e9a0be452b8,1.8900000000000001
542,Willie Cauley-Stein,C,DAL/PHI,20,9.2,-3.59,-2.67,-6.26,-0.30,5fbe58d0-9e99-4d01-b5a2-f9d28c563987,2.31
543,Haywood Highsmith,F,MIA,19,8.6,-3.11,-3.18,-6.29,-0.21,f56f51c1-e318-493b-a902-7f47394e630f,2.4000000000000004
544,Xavier Sneed,F,MEM/UTAH,9,4.3,-2.34,-4.03,-6.36,-0.05,24511f03-d2ef-4145-b1da-9c331503f60c,2.56
545,DJ Augustin,G,HOU/LAL,55,16.1,-0.51,-5.91,-6.43,-1.49,,1.12
546,Alfonzo McKinnie,F,CHI,17,12.1,-2.38,-4.25,-6.63,-0.35,10c2a3fd-e74d-4a1c-9b66-b497fe0e4fcd,2.2600000000000002
547,Brad Wanamaker,PG,IND/WSH,23,13.9,-2.45,-4.26,-6.71,-0.62,30cd5035-6e50-4dba-8051-69c2129418ae,1.9900000000000002
548,Keljin Blevins,SF,POR,31,11.3,-2.52,-4.23,-6.75,-0.64,679a88a3-bfd0-4832-8f92-36585caf0e96,1.9700000000000002
549,Semi Ojeleye,PF,MIL/LAC,30,13.5,-3.41,-3.47,-6.88,-0.85,f34d0211-44d9-4831-99cd-96e19dfab1e3,1.7600000000000002
550,Didi Louzada,SF,NO/POR,9,14.3,-2.84,-4.08,-6.92,-0.21,2f4162b1-1732-407c-b8cf-c99b6be3264a,2.4000000000000004
551,Tyler Johnson,G,PHI/SA,6,15.2,-3.52,-3.48,-7.00,-0.19,0e8937a0-8727-40dd-bc87-5fd1a8c02fbe,2.42
552,Myles Powell,G,PHI,11,4.7,-2.92,-4.12,-7.04,-0.11,13f3d526-a345-4e47-a875-15c9c05b24f0,2.5
553,Vernon Carey,C,CHA/WSH,7,6.3,-3.00,-4.19,-7.19,-0.05,,2.56
554,Emanuel Terry,F,PHX,3,6.0,-2.89,-4.36,-7.25,-0.03,29024281-50b5-47ca-b42e-0d8dbe364419,2.58
555,Charlie Brown,G,DAL/PHI,22,8.1,-5.02,-2.24,-7.25,-0.35,,2.2600000000000002
556,Leandro Bolmaro,F,MIN,35,6.9,-3.91,-3.40,-7.31,-0.57,48b4449b-f974-46ef-8f5e-a3ab2e7701b9,2.04
557,Wesley Iwundu,F,ATL,3,27.3,-3.21,-4.18,-7.39,-0.17,,2.4400000000000004
558,Justin Robinson,F,MIL/SAC/DET,25,12.2,-2.67,-4.77,-7.45,-0.70,e838eaeb-c891-4ca2-adb8-6528f815a7fe,1.9100000000000001
559,Ja'Vonte Smart,G,MIA/MIL,17,11.8,-3.96,-3.56,-7.51,-0.44,,2.17
560,Devin Cannady,G,ORL,5,29.0,-3.94,-3.59,-7.53,-0.22,08d2fd2a-2050-4ddb-85fd-516532c47c97,2.39
561,Zavier Simpson,G,OKC,4,43.5,-3.16,-4.41,-7.57,-0.28,df1508b7-0c24-4d83-bf2b-81a1ace956a7,2.33
562,Sharife Cooper,PG,ATL,13,3.0,-3.29,-4.71,-8.00,-0.09,f57e753c-641c-40ae-b1fe-81e0aef15076,2.52
563,Jemerrio Jones,F,LAL,2,7.5,-3.04,-5.01,-8.04,-0.03,478c6b82-d290-4e85-bb64-b2c86073f044,2.58
564,Solomon Hill,SF,ATL,13,10.7,-5.54,-2.59,-8.13,-0.40,b0f089c4-3a81-42d9-825e-9321c80e8268,2.21
565,Jay Huff,C,LAL,4,5.0,-3.97,-4.23,-8.20,-0.04,419e2127-6ade-408b-bdaa-0b386f9cb536,2.5700000000000003
566,Marcus Garrett,SG,MIA,12,10.7,-5.36,-2.86,-8.22,-0.37,1edcf382-2ff0-4274-a2e8-a60cb5300875,2.24
567,Chris Chiozza,G,GS,34,10.9,-4.03,-4.43,-8.46,-1.19,84627dd5-b76a-4f01-b7d9-aea9d3370bf9,1.4200000000000002
568,Tim Frazier,PG,ORL/CLE,12,17.3,-3.78,-5.03,-8.81,-0.73,47b16de7-c4bd-44b9-9608-df5f57d4ad23,1.8800000000000001
569,Dakota Mathias,G,MEM,6,2.7,-5.97,-4.72,-10.68,-0.06,96a0f08e-7993-4b74-9726-19c37187f226,2.55
