,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
200,Desmond Mason,SF,SEA,78,19.5,-1.24,0.42,-0.82,2.00,6b271ea4-e96c-409c-8c05-7566905f1d72,6.98
201,Walter McCarty,PF,BOS,60,8.0,-0.11,-0.73,-0.84,0.65,cbe1368f-05ef-4fbf-be29-20e32b25c665,5.63
202,Matt Geiger,C,PHI,35,15.5,-1.42,0.58,-0.84,0.72,fba26ae0-efa6-4b02-9eaf-3ab8756e54e6,5.7
203,Bryant Reeves,C,VAN,75,24.4,-1.90,1.05,-0.85,2.42,c705598a-42b1-45e8-a3a0-1a0ae17f9818,7.4
205,Bryant Stith,G,BOS,78,32.1,-0.69,-0.16,-0.85,3.42,7eedeecd-ac31-4944-8d79-d52bf7ca3df8,8.4
206,Elden Campbell,C,CHA,78,30.0,-1.59,0.73,-0.86,2.96,b2c688d6-6b67-46d0-ab35-32d0fda30e13,7.9399999999999995
207,LaPhonso Ellis,F,MIN,82,23.8,-0.39,-0.48,-0.87,2.53,7647cd20-12a1-4cbf-b78c-5f2c3be6b566,7.51
208,Keon Clark,PF,DEN/TOR,81,21.2,-0.52,-0.36,-0.87,2.25,8aac2871-0482-47fb-baf0-f6b9caf60857,7.23
209,Malik Rose,PF,SA,57,21.4,-1.59,0.72,-0.88,1.54,b21b3fd5-9881-4b62-bff1-4c185eba3f61,6.52
210,Jamaal Magloire,C,CHA,74,14.8,-1.90,1.01,-0.88,1.40,b399d96d-37b3-41e5-a408-326680fb6743,6.38
211,Obinna Ekezie,C,WSH/DAL,33,8.5,-1.10,0.21,-0.89,0.34,6d5ba789-77e6-4e26-8833-4de38bc15ab1,5.32
212,Stanislav Medvedenko,PF,LAL,7,5.6,-0.41,-0.49,-0.90,0.05,,5.03
213,Cherokee Parks,PF,WSH/LAC,65,16.2,-1.85,0.95,-0.91,1.29,f81612de-c51f-4d12-a726-04408c7c9862,6.27
214,Ruben Garces,F,PHX/GS,13,5.6,-1.07,0.16,-0.91,0.10,fba46c9f-55aa-4809-813b-330ba82d2c60,5.08
215,Jon Barry,SG,SAC,62,16.3,0.44,-1.37,-0.94,1.28,7c58917c-b227-40f1-8c47-f9b4ae4e064a,6.26
216,Shareef Abdur-Rahim,PF,VAN,81,40.0,0.09,-1.09,-1.00,4.01,fe3dd58a-1354-44f3-8d09-e6c39cb1cca5,8.99
217,Sherman Douglas,G,NJ,59,18.5,-1.99,0.99,-1.00,1.28,218d1375-5118-43ab-97fa-7c1d1883ed3d,6.26
218,Kendall Gill,SF,NJ,31,28.8,-2.47,1.45,-1.02,1.08,407a01e1-fcba-465f-a46b-45e370abce7b,6.0600000000000005
219,Grant Long,F,VAN,66,22.8,-3.11,2.07,-1.04,1.79,cb1f862c-806d-4a95-ad35-8b1182a4a195,6.77
220,Soumaila Samake,C,NJ,34,6.6,-2.33,1.22,-1.11,0.25,c0bf5286-83c4-4fd3-9f52-86f95b6b21fe,5.23
221,Loy Vaught,F,DAL/WSH,51,10.8,-1.67,0.55,-1.12,0.61,1ac2c39c-af41-4b1a-be01-e31892530892,5.59
222,Calvin Booth,C,WSH/DAL,55,17.0,-2.06,0.92,-1.14,1.05,67614d9b-25e4-4c04-b9e3-68beeb93d90d,6.03
223,Corey Benjamin,G,CHI,65,13.2,-1.02,-0.12,-1.14,0.93,2b8257c2-5e58-40b0-a7a1-52597f6a1a54,5.91
224,Brad Miller,C,CHI,57,25.2,-0.10,-1.04,-1.14,1.58,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,6.5600000000000005
225,Dee Brown,G,ORL,7,22.1,-0.48,-0.67,-1.15,0.18,f3409c41-8f7a-451e-8e19-5db262e1f39e,5.16
226,Mike Bibby,PG,VAN,82,38.9,1.86,-3.01,-1.15,3.63,ce4021d2-8318-4b80-88c3-70c6b08f30ec,8.61
227,Vitaly Potapenko,C,BOS,82,23.2,-1.48,0.33,-1.15,2.18,eebffde7-e099-46b7-b652-f9a578a6c369,7.16
228,Todd Day,G,MIN,31,11.1,0.65,-1.81,-1.16,0.38,dc9ffb38-7dca-4815-af25-c00a0fa7b9e8,5.36
229,Chris Mills,SF,GS,15,32.9,-1.26,0.10,-1.16,0.58,ffc290c9-39b2-41fc-b40f-79b055090e01,5.56
230,Zan Tabak,C,IND,55,14.1,-2.62,1.45,-1.17,0.82,3331a2b2-2291-412d-9c38-38c9686038c2,5.8
231,Wesley Person,SF,CLE,44,21.8,-0.98,-0.20,-1.18,1.05,ef40a902-ea86-4002-b272-16951b470e54,6.03
232,Chucky Brown,F,GS/CLE,26,13.0,-2.20,1.02,-1.18,0.36,8c9b0d6c-9002-479b-837d-7e0205884c09,5.34
233,George McCloud,F,DEN,76,26.4,0.70,-1.91,-1.21,2.21,c906f3ef-c94b-4793-9efb-2f98de82a88e,7.1899999999999995
234,Stephen Jackson,SF,NJ,77,21.6,-0.98,-0.24,-1.22,1.80,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,6.78
235,Hidayet Turkoglu,SF,SAC,74,16.8,-0.74,-0.48,-1.23,1.35,,6.33
236,George Lynch,SF,PHI,82,32.3,-1.80,0.57,-1.23,2.90,009e6453-00c0-466e-acc6-712e3c3ddbee,7.88
237,Emanual Davis,G,SEA,62,20.8,-0.92,-0.32,-1.24,1.35,b6e4fde2-5a0b-4675-a5dd-9e199529572b,6.33
238,Glenn Robinson,SF,MIL,76,37.0,2.15,-3.40,-1.24,3.08,f0396674-9f8c-448d-a707-0cf9940a29c9,8.06
239,Kenny Thomas,PF,HOU,74,24.6,-1.80,0.56,-1.25,1.89,c58728a2-449d-4f7c-9542-5ec4b207103d,6.87
240,Chucky Atkins,PG,DET,81,29.2,1.62,-2.87,-1.25,2.60,e3632248-9422-4a14-b67d-925115d53ce4,7.58
241,Felton Spencer,C,NY,18,6.3,-0.24,-1.04,-1.28,0.10,23c32d73-b8af-416c-b767-79c9e8c8f069,5.08
242,Johnny Newman,F,NJ,82,25.0,-0.50,-0.79,-1.29,2.11,30c1e375-68bc-4161-a9a9-faae8dda390e,7.09
243,Kenny Anderson,PG,BOS,33,25.7,-1.10,-0.20,-1.30,0.89,a8644ea2-3e28-4207-98be-fda50363c248,5.87
244,Joe Smith,PF,DET,69,28.1,-0.09,-1.24,-1.33,2.04,f7dcee6c-783e-4e7c-b065-6f6e5f9adb69,7.02
246,Bruno Sundov,C,IND,11,10.9,-1.21,-0.12,-1.33,0.12,436a0851-619c-40cb-a34c-f9d93ff3acb1,5.1
247,David Vanterpool,G,WSH,22,18.7,-0.95,-0.38,-1.33,0.42,,5.4
248,Reggie Slater,F,MIN,55,12.5,0.33,-1.67,-1.34,0.67,fdac6505-e5bf-4922-97ed-39f41be117e6,5.65
249,Mark Pope,C,MIL,63,15.0,-1.86,0.50,-1.36,0.93,15df7021-a99c-4e32-bf37-babdd7f71a19,5.91
250,Vinny Del Negro,G,GS/PHX,65,14.2,-0.46,-0.91,-1.37,0.91,bf138b0e-c99c-4cf7-9bfd-3f2cb3f19bb3,5.89
251,Dell Curry,G,TOR,71,13.5,1.31,-2.69,-1.37,0.91,68ff8943-d218-4539-8d43-74acf22d65d1,5.89
252,Stromile Swift,PF,VAN,80,16.4,-2.09,0.71,-1.38,1.24,8c405510-14f1-40fa-ad7f-4515664ceb00,6.22
253,Robert Horry,PF,LAL,79,20.1,-0.82,-0.59,-1.40,1.52,93669feb-37a9-4d9c-a3e5-8ecb16893011,6.5
254,Lamond Murray,SF,CLE,78,28.5,-0.05,-1.37,-1.42,2.09,eb7beeac-98f0-46e7-ba3b-a86e7e9bd29d,7.07
255,Jumaine Jones,SF,PHI,65,13.3,-0.43,-1.00,-1.42,0.81,de143344-a5df-4274-8930-3f8ebb84f07e,5.79
256,Tracy Murray,SF,DEN/TOR,51,11.5,1.08,-2.53,-1.45,0.54,1a69b043-d179-4022-b07c-0eae311d42ab,5.52
257,Roshown McLeod,F,ATL/PHI,35,26.3,-2.24,0.78,-1.46,0.84,fc33ccf3-5719-46b1-8c70-bd5e23d826c9,5.82
258,Anthony Carter,PG,MIA,72,22.6,-2.03,0.57,-1.46,1.45,72207067-db52-4aa0-8f3f-4b88d7a7f5f2,6.43
259,Jeff McInnis,PG,LAC,81,35.0,1.01,-2.48,-1.47,2.52,20e44c3c-a22f-422b-aa57-de8082473da2,7.5
260,Derrick Coleman,PF,CHA,34,20.1,-1.29,-0.18,-1.47,0.58,84f062a1-ada6-4899-8ab9-260ce609bcc4,5.56
261,Jacque Vaughn,PG,UTAH,82,19.8,-1.34,-0.16,-1.49,1.39,607467c1-189f-43cc-bda6-69fe943e756f,6.37
262,Juwan Howard,PF,WSH/DAL,81,36.7,-0.13,-1.37,-1.50,2.73,186702f1-7e05-403b-a0c6-86d9fd01ddbd,7.71
263,Michael Dickerson,G,VAN,70,37.4,-0.18,-1.33,-1.52,2.34,4d132cc0-64fe-4a2e-abd5-63ff3a7572b3,7.32
264,Donnell Harvey,PF,DAL,18,3.6,-1.11,-0.41,-1.52,0.06,e35d7b7d-9cbf-40cd-a655-29242a1b9e7d,5.04
265,Milt Palacio,PG,BOS,58,19.7,-1.31,-0.21,-1.52,1.06,5ce92609-e735-41e1-ad67-f8870cf0442b,6.04
266,Antonio Harvey,F,POR,12,6.0,-0.99,-0.57,-1.56,0.06,a4b313e8-110d-4e00-8092-b7a51e4ea940,5.04
267,Jabari Smith Sr,C,SAC,9,7.3,-1.08,-0.50,-1.58,0.05,,5.03
268,Eddie House,SG,MIA,50,11.0,-0.03,-1.55,-1.58,0.43,407617b8-808d-4301-a467-48864820a47e,5.41
269,Brian Shaw,G,LAL,80,22.9,-0.50,-1.09,-1.59,1.54,fe3edc8f-1d05-4ce4-bc1b-65cc1983b048,6.52
270,Chris Mullin,F,GS,20,18.7,-1.82,0.23,-1.59,0.31,a9a609d3-1742-4cce-b26b-f887a1706f7b,5.29
271,Michael Smith,F,WSH,79,20.4,-1.67,0.07,-1.60,1.32,91510177-eba8-4f42-8328-30266e83c8ba,6.3
272,Robert Pack,PG,DEN,74,17.0,0.38,-1.99,-1.61,1.05,344405ce-a359-4e3b-b786-b8af595abb16,6.03
273,Radoslav Nesterovic,C,MIN,73,16.9,-2.56,0.92,-1.64,0.97,,5.95
274,Marc Jackson,PF,GS,48,29.4,-0.45,-1.21,-1.66,1.14,6c255f91-13e4-41f7-87cc-4828116150ee,6.12
275,Billy Owens,F,DET,45,17.6,-1.14,-0.53,-1.67,0.65,6f305820-727c-4146-97e9-536f44a43ce3,5.63
276,Keyon Dooling,PG,LAC,76,16.3,-0.30,-1.38,-1.68,0.95,4c4e6fbd-c810-4691-b699-7dbc35c4ccc8,5.93
277,Devean George,SF,LAL,59,10.1,-1.93,0.25,-1.68,0.44,ee393253-12db-4147-ad4f-251b80f81a1e,5.42
278,Mark Blount,C,BOS,64,17.2,-2.90,1.22,-1.68,0.85,11bbc2a9-70f0-4d8e-b64c-91c13bc54d05,5.83
279,Stacey Augmon,SF,POR,66,17.9,-1.94,0.24,-1.70,0.86,5a3e9fd3-c9fe-4c9f-ad4f-e9b2e05ad6c0,5.84
280,Ron Harper,F,LAL,47,24.2,-0.55,-1.15,-1.71,0.86,d3d39f73-8478-45bf-8684-556942385b82,5.84
281,Felipe Lopez,G,WSH/MIN,70,22.4,-1.35,-0.37,-1.72,1.17,5ebd6608-8143-4ffc-a872-98f0efcfb992,6.15
282,Aaron Williams,C,NJ,82,28.5,-2.00,0.21,-1.79,1.61,f01bd8ac-7c4a-48e8-8480-b319dbe8bacd,6.59
283,Larry Johnson,F,NY,65,32.4,-2.58,0.78,-1.80,1.36,d8b862bc-d388-4f95-bab2-d51913dffce3,6.34
284,Dana Barros,PG,DET,60,18.0,0.49,-2.31,-1.81,0.76,d1acce80-d01a-443f-b39b-cc9e4819ba09,5.74
285,Tom Gugliotta,PF,PHX,57,20.3,-2.42,0.61,-1.81,0.80,41095aba-b184-4ede-b27a-b060df0bb514,5.78
287,Jelani McCoy,PF,SEA,70,16.3,-2.34,0.53,-1.82,0.75,9b5565ef-c271-45b7-933e-fc4e373129df,5.73
288,Ron Mercer,SG,CHI,61,41.6,-0.91,-0.93,-1.84,1.66,0107bb6f-3ff2-4186-a3df-7c7ab8452b4f,6.64
289,Tyronn Lue,PG,LAL,38,12.3,-1.62,-0.22,-1.84,0.31,341b16d5-f830-4f02-ab9d-8947313bafcc,5.29
290,Brevin Knight,PG,CLE/ATL,53,27.5,-1.32,-0.54,-1.86,0.99,7a60d7cd-1ff7-4876-8b59-dee90d519afa,5.97
291,Etdrick Bohannon,F,CLE,6,3.2,-1.38,-0.49,-1.87,0.01,99c43a47-8c0e-495a-9ca3-855395ab2499,4.99
292,J.R. Reid,F,CLE,6,6.5,-1.75,-0.14,-1.89,0.03,c60064d6-5a0b-472a-bee2-c32d3237145f,5.01
293,Michael Ruffin,PF,CHI,45,19.5,-3.22,1.32,-1.89,0.53,c4390fd5-5249-48f7-81d9-ded8a37770ef,5.51
294,Sean Colson,G,ATL/HOU,13,3.4,-0.77,-1.16,-1.92,0.03,,5.01
295,Lawrence Funderburke,PF,SAC,59,11.8,-0.08,-1.86,-1.94,0.41,b52b1506-48ec-4f4c-9582-bcaaf71dc675,5.39
296,Alan Henderson,PF,ATL,73,24.8,-1.02,-0.97,-1.99,1.03,ab0a95b6-55c1-42f6-b633-6d32e64be983,6.01
297,Shandon Anderson,SF,HOU,82,29.2,-0.68,-1.35,-2.03,1.29,40966e4d-7253-436a-a7f9-3fb958f92711,6.27
298,Gary Trent,PF,DAL,33,9.7,-1.19,-0.85,-2.03,0.17,d2b81eb0-1c4e-4992-93a6-63c0f07d1d2a,5.15
299,Dan Mcclintock,C,DEN,6,9.7,-0.62,-1.42,-2.04,0.03,,5.01
300,Mike Smith,F,WSH,17,10.6,-0.58,-1.46,-2.04,0.10,7ef1be98-7491-4d5e-a45b-200f7d436bb5,5.08
301,Mark Strickland,F,DEN/NJ,55,13.1,-1.81,-0.24,-2.05,0.38,c8156ffb-168d-41d0-aa54-98c86e05da09,5.36
302,John Starks,G,UTAH,75,28.3,-0.86,-1.22,-2.09,1.05,11685273-76a7-4c81-ab0e-0e34a1100a02,6.03
303,Richard Hamilton,SG,WSH,78,32.3,1.58,-3.68,-2.10,1.26,972e9473-2c64-43bd-b2a7-94dd8236c4f3,6.24
304,Tyus Edney,G,IND,24,11.0,0.02,-2.14,-2.12,0.13,23333267-3907-4997-a223-7556f822c801,5.11
305,Corie Blount,PF,PHX/GS,68,19.2,-2.02,-0.11,-2.13,0.62,9bdb8d47-1db7-4695-8984-ef6cd2f297f3,5.6
306,Elliot Perry,G,ORL/PHX,49,10.2,-1.17,-0.97,-2.14,0.23,be114205-0eca-4979-975e-f3c614fedd56,5.21
307,ZhiZhi Wang,C,DAL,5,7.6,-0.70,-1.51,-2.21,0.02,,5.0
308,Terry Davis,C,DEN,19,12.0,-1.72,-0.49,-2.21,0.09,b581d1d6-5751-48b3-8d66-ce5dce2c616d,5.07
309,Rick Brunson,PG,BOS/NY,22,9.5,-2.03,-0.22,-2.26,0.08,736965ff-f60f-4ca6-95a4-f7d7fbe55aa0,5.06
310,Rodney Buford,SF,PHI,47,12.2,-1.39,-0.87,-2.26,0.21,6b783176-8ccc-4dcf-a9a9-f5337048a3fb,5.19
311,Randy Brown,G,BOS,54,22.9,-2.78,0.48,-2.30,0.45,8f36f9da-c300-43d1-ac60-8fca68c80007,5.43
312,Steve Kerr,G,SA,55,11.8,-0.56,-1.77,-2.32,0.21,f52380e3-3333-49ec-9a07-4882e9aa9ab3,5.19
313,Erick Barkley,G,POR,8,4.8,-0.83,-1.53,-2.35,0.01,c61d0228-e224-4eb5-a19f-b8e9ee67fa42,4.99
314,Kevin Ollie,PG,NJ/PHI,70,13.2,-2.30,-0.08,-2.37,0.28,e88f48a6-1b02-4f56-98f8-5c93b0ea26b7,5.26
315,Monty Williams,SF,ORL,82,14.8,-2.56,0.19,-2.37,0.36,65a2c9e3-9af8-473f-b202-4fa396851e17,5.34
316,Jamie Feick,F,NJ,6,24.8,-3.88,1.48,-2.40,0.04,834765e5-153d-482f-90e2-cb265c18fede,5.02
317,John Wallace,SF,DET,40,13.2,-1.41,-1.01,-2.42,0.15,64027954-5885-4201-9d62-04870e73d885,5.13
318,Olden Polynice,C,UTAH,81,20.0,-2.01,-0.43,-2.44,0.41,093410ab-053a-4264-b2b2-7046fbc24628,5.39
319,Jason Williams,PG,SAC,77,29.7,2.09,-4.53,-2.44,0.64,07f1b897-9583-4190-8226-15ebce621d1a,5.62
320,Maurice Taylor,PF,HOU,69,28.6,-1.60,-0.85,-2.45,0.50,3edd3bea-32dc-4e98-b73f-218df2664378,5.48
321,Laron Profit,SG,WSH,35,17.3,-0.95,-1.53,-2.49,0.15,977d1efa-10a2-4ea8-86aa-cee7b5170d89,5.13
322,Antonio Daniels,PG,SA,79,26.1,1.11,-3.62,-2.51,0.44,3a923594-ba80-45fa-9bf3-d76f56fb16a0,5.42
323,Bill Curley,F,DAL/GS,20,9.6,-1.94,-0.57,-2.52,0.04,3941e77e-b54b-497b-9a09-035774fab5e3,5.02
324,Hubert Davis,SG,DAL/WSH,66,25.6,-0.99,-1.55,-2.54,0.34,771641c6-eda9-4908-b7dc-4de5744b23c8,5.32
325,Kenyon Martin,PF,NJ,68,33.4,-2.34,-0.22,-2.56,0.42,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,5.4
326,Chris Dudley,C,PHX,53,11.6,-3.91,1.35,-2.56,0.11,10207f22-6a09-46de-9e54-a6e20300ec6a,5.09
328,Chris Dudley,C,PHX,53,11.6,-3.91,1.35,-2.56,0.11,10207f22-6a09-46de-9e54-a6e20300ec6a,5.09
329,Derrick McKey,F,IND,66,15.0,-2.93,0.37,-2.56,0.18,b9c1f0dd-1ba1-40f0-9494-191687343d9e,5.16
330,Todd Fuller,C,MIA,10,7.7,-3.09,0.51,-2.59,0.01,7ce50ebd-479d-42d4-903e-413be35436ac,4.99
331,Eduardo Najera,PF,DAL,40,10.8,0.05,-2.64,-2.59,0.07,6faa55d4-a225-48b3-8af3-85c447fc87ec,5.05
332,Mike Penberthy,G,LAL,53,16.1,0.33,-2.93,-2.60,0.13,ba27ab9b-6fa9-416f-bf62-a4efb76fbd38,5.11
333,Shawnelle Scott,C,SA,27,5.3,-1.43,-1.17,-2.60,0.02,dced28c5-4c1b-401e-b3f1-7c7500c4d058,5.0
334,William Avery,G,MIN,55,8.4,-0.27,-2.33,-2.60,0.07,626235c3-039f-4307-a170-49e65ad462c2,5.05
335,Chris Herren,G,BOS,25,16.3,-0.82,-1.85,-2.67,0.05,d73645f1-37eb-46d4-87cf-86c64505f208,5.03
336,Lorenzen Wright,PF,ATL,71,28.0,-0.35,-2.33,-2.68,0.22,bab51822-a357-43c7-956a-e988098dc9e7,5.2
337,Michael Stewart,PF,TOR,26,4.7,-2.12,-0.57,-2.69,0.01,5e5d530d-5954-4bfa-8080-aac564ece675,4.99
338,Mark Madsen,PF,LAL,70,9.2,-1.87,-0.82,-2.70,0.06,3c721f62-928e-4aeb-bdce-83cb7e51d0ae,5.04
339,Michael Redd,SG,MIL,6,5.8,-1.98,-0.75,-2.72,0.00,944701e5-4c7b-47c5-a3a2-bb640007372c,4.98
340,Adonal Foyle,C,GS,58,25.1,-3.06,0.32,-2.74,0.10,69a2b506-09ad-4a30-8c2b-3b743e94f62d,5.08
341,David Benoit,F,UTAH,49,9.1,-1.03,-1.71,-2.74,0.03,e865af81-205e-4dec-b397-85148288bf2c,5.01
342,Adam Keefe,F,GS,67,12.5,-2.73,-0.05,-2.78,0.03,38c22e22-40b5-46a8-993f-cb085741265e,5.01
343,Isaac Austin,C,VAN,52,16.3,-3.16,0.37,-2.79,0.02,72eada86-818c-4b34-8885-a50368816b1b,5.0
344,Dean Garrett,C,MIN,70,11.9,-2.95,0.14,-2.80,0.02,78a68864-dd53-427d-ac97-3f4c859a955f,5.0
345,Brent Price,G,VAN,6,5.0,-2.03,-0.78,-2.82,0.00,56869f17-2697-4619-934e-099fd23b2cbc,4.98
346,Matt Harpring,SF,CLE,56,28.8,-0.75,-2.08,-2.83,0.01,42a8ff40-ccfb-4a5b-a35e-18a813642d51,4.99
347,DerMarr Johnson,SF,ATL,78,16.8,-1.59,-1.26,-2.85,-0.01,ab8a4914-cad6-4296-b37c-0ef0c5058d80,4.970000000000001
348,Brian Skinner,PF,LAC,39,15.0,-3.14,0.27,-2.87,-0.01,31f7d8ae-007b-4803-b643-6e1ea337f45f,4.970000000000001
349,Michael Olowokandi,C,LAC,82,25.9,-4.67,1.80,-2.88,-0.05,11aa0a62-3eff-4f2a-9d47-8931516a5eb4,4.93
350,Austin Croshere,PF,IND,81,23.1,0.16,-3.04,-2.88,-0.06,ae83a672-c6be-4244-ba60-d87e113250b9,4.92
351,Sam Mitchell,F,MIN,82,12.0,-1.57,-1.31,-2.88,-0.03,0d9a2e23-464c-4e2a-91cd-869710ee5ef8,4.95
352,Al Harrington,PF,IND,78,24.3,-3.12,0.23,-2.89,-0.07,ddd70de7-d158-43e7-aa49-51a673af197f,4.91
353,Jim Jackson,SF,ATL/CLE,56,30.2,-2.32,-0.64,-2.96,-0.14,9c03bb87-7a3d-4f9a-9ad8-b455d8782fa4,4.84
354,Tyrone Hill,PF,PHI,76,31.1,-1.46,-1.52,-2.97,-0.22,797fa251-57d3-4319-b3ab-1534229fc5e5,4.76
355,Darvin Ham,SF,MIL,29,18.6,-2.86,-0.12,-2.98,-0.05,718892b9-e80a-40ef-9a95-c00f6608ee77,4.93
356,Christian Laettner,PF,DAL/WSH,78,21.3,0.16,-3.15,-2.98,-0.17,2d525dcc-5090-4e3e-899c-1522606bb16c,4.8100000000000005
357,Gerard King,F,WSH,45,15.7,-2.67,-0.32,-2.99,-0.07,fee20014-a543-4dfa-bc18-19cbe3470a43,4.91
358,Don MacLean,F,MIA,8,9.5,-2.29,-0.74,-3.02,-0.01,,4.970000000000001
359,Anthony Johnson,PG,ATL/CLE,53,9.6,-2.64,-0.42,-3.06,-0.08,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,4.9
360,Troy Hudson,PG,ORL,75,13.4,0.35,-3.42,-3.07,-0.16,4ee1594b-0740-48fe-bbb1-e0f252e4a70c,4.82
361,Brian Cardinal,PF,DET,15,8.4,-3.18,0.06,-3.12,-0.02,08533fc6-e4a2-4e07-8785-e3987f094b8c,4.96
362,Vin Baker,PF,SEA,76,28.0,-1.43,-1.73,-3.17,-0.47,1da96cf4-65ef-4467-a93a-08c14791d904,4.51
363,Jonathan Bender,SF,IND,59,9.7,-2.79,-0.38,-3.17,-0.13,fb9e592f-db4e-4c82-b0b8-0a087a94d09b,4.85
364,Chris Mihm,C,CLE,59,19.8,-2.24,-0.99,-3.23,-0.30,3e70578a-d283-47a8-be40-0deb86b22873,4.68
365,Bryce Drew,PG,CHI,48,27.2,-1.55,-1.71,-3.26,-0.36,5313c6d0-69f2-4cdb-915f-d07a5f8bda43,4.62
366,Vernon Maxwell,G,PHI/DAL,43,15.3,-1.10,-2.18,-3.28,-0.20,a4101125-cf8c-4656-8cc8-b6ea5b061fe9,4.779999999999999
367,Derek Strong,F,LAC,28,17.5,-4.05,0.76,-3.28,-0.14,8d6882b4-bf33-444d-ae74-d3b2bbce1b3e,4.84
369,Jason Caffey,F,MIL,70,20.9,-1.22,-2.11,-3.33,-0.48,e71d6909-99db-44b2-bb7f-b911f4d418a0,4.5
370,Kevin Willis,C,TOR/DEN,78,23.5,-1.69,-1.64,-3.33,-0.60,efcb4c6e-75a9-4e0e-93aa-ddb85157ba20,4.38
371,Mateen Cleaves,PG,DET,78,16.3,-2.48,-0.87,-3.35,-0.45,b0395490-29f9-4d4e-8ccc-41d5f4995c17,4.529999999999999
372,Greg Foster,C,LAL,62,7.3,-3.08,-0.27,-3.35,-0.14,4aefed22-7753-4c9e-82a7-29c16f1d18e7,4.84
373,Iakovos Tsakalidis,C,PHX,57,16.6,-3.36,-0.01,-3.36,-0.32,,4.66
374,Kornel David,F,TOR/DET,27,7.7,-2.06,-1.33,-3.39,-0.08,e98d4626-be4b-4768-bd9d-1faf47cd10ae,4.9
375,Eddie Gill,PG,NJ,8,19.0,-1.79,-1.60,-3.39,-0.06,0d942dc7-1b81-48d2-8c12-f24c17fc27f6,4.92
376,Dan Langhi,PF,HOU,33,7.3,-2.16,-1.30,-3.45,-0.09,4d3bd375-dea6-4fe5-a524-b26d84af7e59,4.890000000000001
377,Otis Thorpe,C,CHA,49,13.2,-3.60,0.15,-3.45,-0.25,4acf8c09-17a2-4097-b30a-e4a2b312b654,4.73
378,Bob Sura,PG,GS,53,31.8,-0.26,-3.23,-3.48,-0.76,9ba0daa6-0d1b-4153-be48-1bd29ae14289,4.22
379,Bimbo Coles,PG,CLE,47,17.1,-2.19,-1.34,-3.53,-0.36,fd5ff25c-e06e-4109-86fd-aae79146ff69,4.62
380,Isaiah Rider,G,LAL,67,18.0,-0.75,-2.79,-3.54,-0.56,6880c19d-624f-4231-ab15-8d291dd23d8e,4.42
381,Ira Newble,SF,SA,27,6.8,-1.96,-1.60,-3.57,-0.08,50ae2f67-84cc-46ee-9206-82c7e9ea74a9,4.9
382,Jamal Crawford,G,CHI,61,17.2,-2.52,-1.05,-3.57,-0.50,70633ba1-a422-425a-9f14-b65fc0aea757,4.48
383,Tony Massenburg,PF,VAN,52,15.8,-3.05,-0.55,-3.60,-0.40,eb2caf11-2799-4db3-b22b-5fc755c61fdb,4.58
384,Jahidi White,C,WSH,68,23.7,-0.65,-2.98,-3.63,-0.86,ceaf66bf-ee0c-4db4-94b3-1ea3b1002adb,4.12
385,Kevin Edwards,G,VAN,46,13.8,-2.88,-0.77,-3.65,-0.34,ffce6d7b-7508-4ad0-a470-5d55008cd3f7,4.640000000000001
386,Cedric Henderson,NA,,--,--,-4.09,0.39,-3.70,-0.54,6949c2a7-8332-4ffc-ae87-420ee1f5e2c2,4.4399999999999995
387,Pervis Ellison,F,SEA,9,4.4,-4.03,0.29,-3.73,-0.02,beb4ab73-9da9-4e40-900e-ec9b2bccc4fe,4.96
388,James Robinson,G,ORL,6,8.3,-3.97,0.17,-3.80,-0.03,3a72d690-31ec-4658-9189-248a5e7946a6,4.95
389,Chris Porter,F,GS,51,22.5,-1.15,-2.66,-3.80,-0.76,252a4262-c521-4fc4-85fe-81bed27366fa,4.22
390,Michael Curry,SF,DET,68,21.8,-2.62,-1.20,-3.82,-1.00,15678d32-697f-469b-af8f-170a457b7179,3.98
391,Eldridge Recasner,G,CHA,43,9.4,-2.68,-1.18,-3.85,-0.25,044d1735-6dff-4d03-9460-a0030708bf6b,4.73
392,Chris Crawford,PG,,--,--,-2.40,-1.51,-3.91,-0.66,1b274396-10a8-4aa2-9e16-9484bb789aca,4.32
393,Patrick Ewing,C,SEA,79,26.7,-2.67,-1.25,-3.92,-1.53,b37ba7aa-8c68-4dff-b6c6-94051e3fca06,3.45
394,Ruben Wolkowyski,F,SEA,34,9.0,-4.01,0.08,-3.93,-0.22,8538ca7f-77a8-49f0-b1db-801309fd498b,4.76
395,Shawn Kemp,C,POR,68,15.9,-2.91,-1.24,-4.15,-0.92,ec838592-3c4e-4e25-bfa0-295f026db2ec,4.0600000000000005
396,Cory Alexander,PG,ORL,26,8.7,-3.17,-1.01,-4.17,-0.20,aec90717-ab44-4cfe-afb6-0feb8b6f9362,4.779999999999999
397,Calbert Cheaney,SG,DEN,9,17.0,-4.38,0.14,-4.24,-0.14,6bc29daa-df77-4706-8801-5090651a68d4,4.84
398,Daniel Santiago,C,PHX,54,10.8,-3.71,-0.56,-4.27,-0.55,7e581968-f3b8-4f82-84e1-19e1b0270ff3,4.43
