,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
125,Harvey Grant,PF,31,WSB,78,25,1604,129,314,0.411,28,89,0.315,101,225,0.449,0.455,30,39,0.769,63,193,256,68,46,48,30,167,316,b1541b02-0faa-4590-a956-14639b4bb35b,1996
126,Horace Grant,PF,31,ORL,67,67,2496,358,695,0.515,1,6,0.167,357,689,0.518,0.516,128,179,0.715,206,394,600,163,101,65,99,157,845,c856ad79-88c6-4ea2-8901-b9a394638941,1996
127,Devin Gray,PF,24,TOT,6,0,49,8,26,0.308,0,0,0.0,8,26,0.308,0.308,2,5,0.4,6,8,14,2,4,0,5,11,18,1d5cbab1-c8f8-4165-8679-fbbeb87d0e18,1996
128,Jeff Grayer,SG,31,SAC,25,0,316,38,83,0.458,4,11,0.364,34,72,0.472,0.482,11,20,0.55,21,17,38,25,8,7,15,42,91,3c9908a9-6f70-4dcc-b1b2-380568c02995,1996
129,A.C. Green,PF,33,TOT,83,73,2492,234,484,0.483,1,20,0.05,233,464,0.502,0.485,128,197,0.65,222,434,656,69,70,16,74,145,597,282c77d5-61ed-40e2-b715-9e65b65ce2e7,1996
130,Litterial Green,PG,26,DET,45,0,311,30,64,0.469,0,10,0.0,30,54,0.556,0.469,30,47,0.638,6,16,22,41,16,1,15,27,90,696f0fc8-fc67-4a2b-87ab-0c0a0366910f,1996
131,Tom Gugliotta,PF,27,MIN,81,81,3131,592,1339,0.442,24,93,0.258,568,1246,0.456,0.451,464,566,0.82,187,515,702,335,130,89,293,237,1672,41095aba-b184-4ede-b27a-b060df0bb514,1996
132,Jack Haley,C,33,NJN,20,0,74,13,37,0.351,0,0,0.0,13,37,0.351,0.351,14,19,0.737,13,19,32,5,1,1,2,14,40,49d90c64-77cf-4dee-8ef7-b7424bab39d0,1996
133,Darvin Ham,SF,23,TOT,36,3,318,33,62,0.532,0,0,0.0,33,62,0.532,0.532,17,35,0.486,29,27,56,14,9,8,22,57,83,718892b9-e80a-40ef-9a95-c00f6608ee77,1996
134,Steve Hamer,C,23,BOS,35,3,268,30,57,0.526,0,2,0.0,30,55,0.545,0.526,16,29,0.552,17,43,60,7,2,4,13,39,76,1cd95a72-702e-4cba-b85d-7484ad459546,1996
135,Tom Hammonds,PF,29,DEN,81,8,1758,191,398,0.48,0,2,0.0,191,396,0.482,0.48,124,172,0.721,135,266,401,64,16,24,88,205,506,73194f9b-0223-4aa1-9dbf-aa271de69fa2,1996
136,Darrin Hancock,SF,25,TOT,24,0,133,16,35,0.457,0,0,0.0,16,35,0.457,0.457,10,14,0.714,4,14,18,12,9,1,11,15,42,3f17fcbd-a0e3-4b19-b8d3-665a83afe8b8,1996
137,Anfernee Hardaway,PG,25,ORL,59,59,2221,421,941,0.447,85,267,0.318,336,674,0.499,0.493,283,345,0.82,82,181,263,332,93,35,145,123,1210,16eee61d-7636-4b5a-972e-b8aeb9b5d54b,1996
138,Derek Harper,PG,35,DAL,75,29,2210,299,674,0.444,60,176,0.341,239,498,0.48,0.488,95,128,0.742,30,107,137,321,92,12,132,144,753,1ef98410-15ed-4d8e-a7d9-f38c407cbd5b,1996
139,Ron Harper,PG,33,CHI,76,74,1740,177,406,0.436,68,188,0.362,109,218,0.5,0.52,58,82,0.707,46,147,193,191,86,38,50,138,480,d3d39f73-8478-45bf-8684-556942385b82,1996
140,Othella Harrington,PF,23,HOU,57,1,860,112,204,0.549,0,3,0.0,112,201,0.557,0.549,49,81,0.605,75,123,198,18,12,22,57,112,273,fa4ed7b4-2252-41a5-886f-ad9534232d0f,1996
141,Lucious Harris,SG,26,PHI,54,3,813,112,294,0.381,36,99,0.364,76,195,0.39,0.442,33,47,0.702,27,44,71,50,41,3,34,45,293,33ac255e-e749-4e24-bb16-d02b1f8546db,1996
142,Antonio Harvey,PF,26,SEA,6,0,26,5,11,0.455,0,0,0.0,5,11,0.455,0.455,5,6,0.833,2,8,10,1,0,4,1,8,15,a4b313e8-110d-4e00-8092-b7a51e4ea940,1996
143,Hersey Hawkins,SG,30,SEA,82,82,2755,369,795,0.464,143,355,0.403,226,440,0.514,0.554,258,295,0.875,92,228,320,250,159,12,130,146,1139,10fb12d4-0deb-4d01-a77a-703193cdc512,1996
144,Michael Hawkins,PG,24,BOS,29,0,326,29,68,0.426,10,31,0.323,19,37,0.514,0.5,12,15,0.8,9,22,31,64,16,1,28,40,80,f5610910-10b1-4acc-83e8-465a0d194aac,1996
145,Shane Heal,PG,26,MIN,43,0,236,26,97,0.268,20,65,0.308,6,32,0.188,0.371,3,5,0.6,2,16,18,33,3,3,17,20,75,0891ddaa-83d0-49bb-8033-92e9ac60390a,1996
146,Alan Henderson,PF,24,ATL,30,0,501,77,162,0.475,0,0,0.0,77,162,0.475,0.475,45,75,0.6,47,69,116,23,21,6,29,73,199,ab0a95b6-55c1-42f6-b633-6d32e64be983,1996
147,Mark Hendrickson,PF,22,PHI,29,1,301,32,77,0.416,3,12,0.25,29,65,0.446,0.435,18,26,0.692,35,57,92,3,10,4,14,32,85,0064e7c1-e803-4fe7-a6aa-12fa4e803fa6,1996
148,Carl Herrera,PF,30,SAS,75,58,1837,257,593,0.433,2,6,0.333,255,587,0.434,0.435,81,118,0.686,118,222,340,50,62,53,95,217,597,83c3eaf8-6534-41fc-a0c3-f56f7314267d,1996
149,Tyrone Hill,C,28,CLE,74,70,2582,357,595,0.6,0,1,0.0,357,594,0.601,0.6,241,381,0.633,259,477,736,92,63,30,147,268,955,797fa251-57d3-4319-b3ab-1534229fc5e5,1996
150,Fred Hoiberg,SG,24,IND,47,0,572,67,156,0.429,29,70,0.414,38,86,0.442,0.522,61,77,0.792,13,68,81,41,27,6,22,51,224,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,1996
151,Jeff Hornacek,SG,33,UTA,82,82,2592,413,856,0.482,72,195,0.369,341,661,0.516,0.525,293,326,0.899,60,181,241,361,124,26,134,188,1191,947b97b4-0083-4ed2-8f6e-0ed68b255a9a,1996
152,Robert Horry,SF,26,TOT,54,29,1395,157,360,0.436,49,154,0.318,108,206,0.524,0.504,60,90,0.667,68,169,237,110,66,55,72,153,423,93669feb-37a9-4d9c-a3e5-8ecb16893011,1996
153,Allan Houston,SG,25,NYK,81,81,2681,437,1032,0.423,148,384,0.385,289,648,0.446,0.495,175,218,0.803,43,197,240,179,41,18,167,233,1197,465e59ac-6809-4cb1-a46a-c54e1193b673,1996
154,Juwan Howard,SF,23,WSB,82,82,3324,638,1313,0.486,0,2,0.0,638,1311,0.487,0.486,294,389,0.756,202,450,652,311,93,23,246,259,1570,186702f1-7e05-403b-a0c6-86d9fd01ddbd,1996
155,Stephen Howard,SF,26,TOT,49,0,418,62,108,0.574,0,0,0.0,62,108,0.574,0.574,52,81,0.642,29,56,85,11,19,12,25,62,176,ddb0be76-03d2-406e-bdcc-a272cd6e6cf6,1996
156,Lindsey Hunter,PG,26,DET,82,76,3023,421,1042,0.404,166,468,0.355,255,574,0.444,0.484,158,203,0.778,59,174,233,154,129,24,96,206,1166,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,1996
157,Bobby Hurley,PG,25,SAC,49,12,632,46,125,0.368,14,45,0.311,32,80,0.4,0.424,37,53,0.698,9,29,38,146,27,3,55,53,143,4cbb60bc-f7c5-4e81-9976-7c1145531b21,1996
158,Jim Jackson,SG-SF,26,TOT,77,77,2831,444,1029,0.431,86,247,0.348,358,782,0.458,0.473,252,310,0.813,132,279,411,316,86,32,208,194,1226,9c03bb87-7a3d-4f9a-9ad8-b455d8782fa4,1996
159,Mark Jackson,PG,31,TOT,82,82,3054,289,679,0.426,66,178,0.371,223,501,0.445,0.474,168,213,0.789,91,304,395,935,97,12,274,161,812,2adb3228-33c5-4769-a1d5-5b5da6bb737d,1996
160,Henry James,PF,31,ATL,53,15,945,125,306,0.408,76,181,0.42,49,125,0.392,0.533,30,36,0.833,27,54,81,21,11,1,29,98,356,a0369328-797f-4fce-bff9-bf6e823785c4,1996
161,Chris Jent,SF,27,NYK,3,0,10,2,6,0.333,2,3,0.667,0,3,0.0,0.5,0,0,0.0,1,0,1,1,0,0,0,2,6,e34b669c-da2f-4dbd-9289-0509b5057fb3,1996
162,Avery Johnson,PG,31,SAS,76,76,2472,327,685,0.477,6,26,0.231,321,659,0.487,0.482,140,203,0.69,32,115,147,513,96,15,146,158,800,1b017b2f-f5f4-4e85-baf8-faae999d9aad,1996
163,Eddie Johnson,SF,37,TOT,52,2,913,160,362,0.442,49,131,0.374,111,231,0.481,0.51,55,68,0.809,27,111,138,52,15,2,47,81,424,62876ae0-6eab-49fa-8622-f33bdaa5e684,1996
164,Ervin Johnson,C,29,DEN,82,82,2599,243,467,0.52,0,2,0.0,243,465,0.523,0.52,96,156,0.615,231,682,913,71,65,227,118,288,582,76cbd006-580e-4262-9b4c-fad67aae888b,1996
165,Kevin Johnson,PG,30,PHO,70,70,2658,441,890,0.496,89,202,0.441,352,688,0.512,0.546,439,515,0.852,54,199,253,653,102,12,217,141,1410,86f7414d-265b-4a60-bd78-1785882e8cc3,1996
166,Larry Johnson,SF,27,NYK,76,76,2613,376,735,0.512,34,105,0.324,342,630,0.543,0.535,190,274,0.693,165,228,393,174,64,36,136,249,976,d8b862bc-d388-4f95-bab2-d51913dffce3,1996
167,Charles Jones,PF,39,HOU,12,0,93,2,5,0.4,0,0,0.0,2,5,0.4,0.4,0,0,0.0,5,8,13,3,2,4,0,8,4,1df0b8a3-df0a-447d-a4e6-3562c1e48e52,1996
168,Eddie Jones,SG,25,LAL,80,80,2998,473,1081,0.438,152,389,0.391,321,692,0.464,0.508,276,337,0.819,90,236,326,270,189,49,169,226,1374,6b241fe1-c80c-41a2-92ea-b47e81c2a631,1996
169,Popeye Jones,PF,26,TOR,79,61,2421,258,537,0.48,1,13,0.077,257,524,0.49,0.481,99,121,0.818,270,410,680,84,58,39,116,269,616,6d14ada1-de54-4766-8dfd-306372cdc460,1996
170,Reggie Jordan,SG,29,TOT,19,0,130,16,26,0.615,0,0,0.0,16,26,0.615,0.615,8,17,0.471,11,16,27,12,7,3,8,15,40,95819d36-796b-48ec-a4a0-d60d4294c2b6,1996
171,Adam Keefe,C,26,UTA,62,0,915,82,160,0.513,0,1,0.0,82,159,0.516,0.513,71,103,0.689,75,141,216,32,30,13,45,97,235,38c22e22-40b5-46a8-993f-cb085741265e,1996
172,Shawn Kemp,PF,27,SEA,81,75,2750,526,1032,0.51,12,33,0.364,514,999,0.515,0.516,452,609,0.742,275,532,807,156,125,81,280,320,1516,ec838592-3c4e-4e25-bfa0-295f026db2ec,1996
173,Tim Kempton,PF,33,SAS,10,0,59,1,5,0.2,0,0,0.0,1,5,0.2,0.2,2,2,1.0,3,5,8,2,1,1,7,4,4,ecbf877a-db1f-4383-b085-8dcd4b9bd8bc,1996
174,Steve Kerr,PG,31,CHI,82,0,1861,249,467,0.533,110,237,0.464,139,230,0.604,0.651,54,67,0.806,29,101,130,175,67,3,43,98,662,f52380e3-3333-49ec-9a07-4882e9aa9ab3,1996
175,Jerome Kersey,SF,34,LAL,70,44,1766,194,449,0.432,17,65,0.262,177,384,0.461,0.451,71,118,0.602,112,251,363,89,119,49,74,219,476,58b748c5-f84e-4fb9-87b7-0beb927995b3,1996
176,Frankie King,SG,24,PHI,7,0,59,7,17,0.412,1,2,0.5,6,15,0.4,0.441,5,5,1.0,4,10,14,5,4,0,3,7,20,872a20a8-ff3f-413d-bb59-6e04d598078d,1996
177,Jimmy King,SG,23,DEN,2,0,22,2,6,0.333,0,0,0.0,2,6,0.333,0.333,2,4,0.5,2,0,2,2,3,0,1,2,6,e3d61bbf-55b1-4931-bea3-90d970129b7e,1996
178,Stacey King,C,30,TOT,11,0,103,11,22,0.5,0,0,0.0,11,22,0.5,0.5,2,7,0.286,11,16,27,1,2,1,6,14,24,5b84f04e-38ff-420b-a878-402646fde840,1996
179,Kerry Kittles,SG,22,NJN,82,57,3012,507,1189,0.426,158,419,0.377,349,770,0.453,0.493,175,227,0.771,106,213,319,249,157,35,127,165,1347,25caec9e-0456-493f-8dce-c47ad86faa44,1996
180,Joe Kleine,C,35,TOT,59,10,848,69,170,0.406,2,3,0.667,67,167,0.401,0.412,28,38,0.737,62,141,203,35,17,18,41,110,168,bd352746-6cdd-4a07-838c-4a2b06fbc93f,1996
181,Travis Knight,C,22,LAL,71,14,1156,140,275,0.509,0,0,0.0,140,275,0.509,0.509,62,100,0.62,130,189,319,39,31,58,49,170,342,af900de8-6a71-4d28-950e-8200e70f9df8,1996
182,Larry Krystkowiak,PF,32,LAL,3,0,11,1,2,0.5,0,0,0.0,1,2,0.5,0.5,1,2,0.5,2,3,5,3,2,0,1,3,3,f71bde4e-092f-4c53-9b77-4879ce58107b,1996
183,Christian Laettner,PF,27,ATL,82,82,3140,548,1128,0.486,31,88,0.352,517,1040,0.497,0.5,359,440,0.816,212,508,720,223,102,64,218,277,1486,2d525dcc-5090-4e3e-899c-1522606bb16c,1996
184,Andrew Lang,C,30,MIL,52,52,1194,115,248,0.464,0,0,0.0,115,248,0.464,0.464,44,61,0.721,94,184,278,25,26,47,39,140,274,3d349e33-1dd0-498b-a15d-cff98b7edd52,1996
185,Antonio Lang,PF,24,CLE,64,1,843,68,162,0.42,0,6,0.0,68,156,0.436,0.42,35,48,0.729,52,75,127,33,33,30,50,111,171,23d9a5ad-feb0-41b1-ba94-e978785844d7,1996
186,Priest Lauderdale,C,23,ATL,35,0,180,49,89,0.551,0,1,0.0,49,88,0.557,0.551,13,23,0.565,16,27,43,12,1,9,37,39,111,87a44eff-474e-4c2b-ba71-d55afb87ef1f,1996
187,Eric Leckner,C,30,TOT,20,1,126,14,33,0.424,0,0,0.0,14,33,0.424,0.424,6,12,0.5,5,31,36,5,3,2,10,35,34,97d50abb-d165-4a5e-bee1-0a10690b209e,1996
188,Tim Legler,SG,30,WSB,15,0,182,15,48,0.313,8,29,0.276,7,19,0.368,0.396,6,7,0.857,0,21,21,7,3,5,9,21,44,d632d546-1999-4622-8a3a-9ae873a6937d,1996
189,Voshon Lenard,SG,23,MIA,73,47,2111,314,684,0.459,183,442,0.414,131,242,0.541,0.593,86,105,0.819,38,179,217,161,50,18,109,168,897,801d210f-0f85-431c-b98a-3cc8302540a4,1996
190,Martin Lewis,SF,21,TOR,9,0,50,6,14,0.429,1,3,0.333,5,11,0.455,0.464,1,2,0.5,4,2,6,4,1,2,1,8,14,bb40e408-9bcf-41f7-a57c-32e4e110e685,1996
191,Alton Lister,C,38,BOS,53,2,516,32,77,0.416,0,0,0.0,32,77,0.416,0.416,23,31,0.742,66,102,168,13,8,14,30,95,87,ea75cdc5-3820-4680-9fe8-b54ab17af599,1996
192,Randy Livingston,PG,21,HOU,64,0,981,100,229,0.437,9,22,0.409,91,207,0.44,0.456,42,65,0.646,32,62,94,155,39,12,102,107,251,95473557-84a2-4ac0-be34-e2379cd3dd20,1996
193,Brad Lohaus,PF,32,TOR,6,0,45,4,15,0.267,2,7,0.286,2,8,0.25,0.333,0,0,0.0,1,6,7,1,1,0,1,6,10,2e6faaa9-51d5-41cb-976b-cce7e4842115,1996
194,Grant Long,PF,30,DET,65,24,1166,123,275,0.447,17,47,0.362,106,228,0.465,0.478,63,84,0.75,88,134,222,39,43,6,48,106,326,cb1f862c-806d-4a95-ad35-8b1182a4a195,1996
195,John Long,SG,40,TOR,32,0,370,46,117,0.393,12,34,0.353,34,83,0.41,0.444,25,28,0.893,6,34,40,21,9,2,24,28,129,f27416e4-4f5f-486e-8f08-13227100d0ef,1996
196,Luc Longley,C,28,CHI,59,59,1472,221,485,0.456,0,2,0.0,221,483,0.458,0.456,95,120,0.792,121,211,332,141,23,66,111,191,537,8901f6d9-ddbd-4515-a43a-ed710350884e,1996
197,George Lynch,SF,26,VAN,41,27,1059,137,291,0.471,8,31,0.258,129,260,0.496,0.485,60,97,0.619,98,163,261,76,63,17,64,97,342,009e6453-00c0-466e-acc6-712e3c3ddbee,1996
198,Sam Mack,SF,26,HOU,52,10,904,105,262,0.401,47,142,0.331,58,120,0.483,0.49,35,42,0.833,20,86,106,58,29,6,42,67,292,c412544c-f35e-4218-ac3f-471b2d96874e,1996
199,Don MacLean,SF,27,PHI,37,2,733,163,365,0.447,12,38,0.316,151,327,0.462,0.463,64,97,0.66,41,99,140,37,12,10,47,71,402,5785590e-bc94-40d3-92f5-827839c5ffb8,1996
200,Rick Mahorn,C,38,DET,22,7,218,20,54,0.37,0,1,0.0,20,53,0.377,0.37,16,22,0.727,19,34,53,6,4,3,10,34,56,31b9b038-6351-456a-9af4-7d15a8375ffd,1996
201,Dan Majerle,SF,31,MIA,36,26,1264,141,347,0.406,68,201,0.338,73,146,0.5,0.504,40,59,0.678,45,117,162,116,54,14,50,75,390,5132f353-70d8-47fe-a753-42e26ab27294,1996
202,Matt Maloney,PG,25,HOU,82,82,2386,271,615,0.441,154,381,0.404,117,234,0.5,0.566,71,93,0.763,19,141,160,303,82,1,122,125,767,2184f062-893e-4edf-813e-b8a8701cb6de,1996
203,Danny Manning,PF,30,PHO,77,17,2134,426,795,0.536,7,36,0.194,419,759,0.552,0.54,181,251,0.721,137,332,469,173,81,74,161,268,1040,c8507e27-c58b-4d76-8a83-1a6a7ce9c04d,1996
204,Rich Manning,PF,26,TOT,26,2,201,32,82,0.39,2,4,0.5,30,78,0.385,0.402,9,14,0.643,16,23,39,3,4,2,7,29,75,5174456e-421b-44f4-8575-c9952ae33ae2,1996
205,Stephon Marbury,PG,19,MIN,67,64,2324,355,871,0.408,102,288,0.354,253,583,0.434,0.466,245,337,0.727,54,130,184,522,67,19,210,159,1057,49401b77-f61b-4893-84a9-9fcb6c460515,1996
206,Donny Marshall,SF,24,CLE,56,0,548,52,160,0.325,33,87,0.379,19,73,0.26,0.428,38,54,0.704,22,48,70,24,24,3,32,60,175,2894c35e-df3e-4732-9db6-22a9d61df8a2,1996
207,Donyell Marshall,SF,23,GSW,61,20,1022,174,421,0.413,35,111,0.315,139,310,0.448,0.455,61,98,0.622,92,184,276,54,25,46,55,96,444,5380b666-aaf2-4ff7-b306-f6ac3465a886,1996
208,Darrick Martin,PG,25,LAC,82,64,1820,292,718,0.407,91,234,0.389,201,484,0.415,0.47,218,250,0.872,26,87,113,339,57,2,127,165,893,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd,1996
209,Jamal Mashburn,SF,24,TOT,69,51,2164,286,743,0.385,90,277,0.325,196,466,0.421,0.445,160,228,0.702,69,225,294,204,78,12,114,186,822,6f5071db-5846-4675-9437-9119f9e7f926,1996
210,Anthony Mason,PF,30,CHH,73,73,3143,433,825,0.525,1,3,0.333,432,822,0.526,0.525,319,428,0.745,186,643,829,414,76,33,165,202,1186,d7367804-3951-4de4-9c1a-1e1ba71a8719,1996
211,Tony Massenburg,PF,29,NJN,79,49,1954,219,452,0.485,0,1,0.0,219,451,0.486,0.485,130,206,0.631,222,295,517,23,38,50,91,217,568,eb2caf11-2799-4db3-b22b-5fc755c61fdb,1996
212,Vernon Maxwell,SG,31,SAS,72,31,2068,340,906,0.375,115,372,0.309,225,534,0.421,0.439,134,180,0.744,27,132,159,153,87,19,121,168,929,a4101125-cf8c-4656-8cc8-b6ea5b061fe9,1996
213,Lee Mayberry,PG,26,VAN,80,38,1952,149,370,0.403,83,221,0.376,66,149,0.443,0.515,29,46,0.63,29,105,134,329,60,8,90,159,410,788a379e-14fc-4474-ade5-cec6ee7226f9,1996
214,Walter McCarty,PF,22,NYK,35,0,192,26,68,0.382,4,14,0.286,22,54,0.407,0.412,8,14,0.571,8,15,23,13,7,9,17,38,64,cbe1368f-05ef-4fbf-be29-20e32b25c665,1996
215,Amal McCaskill,C,23,ORL,17,1,109,10,32,0.313,0,2,0.0,10,30,0.333,0.313,8,12,0.667,4,18,22,7,3,5,11,7,28,9eec300e-ee56-4e11-bb9b-a90f0ff6d825,1996
216,George McCloud,SF,29,TOT,64,28,1493,238,578,0.412,99,254,0.39,139,324,0.429,0.497,83,101,0.822,36,143,179,109,61,8,61,126,658,c906f3ef-c94b-4793-9efb-2f98de82a88e,1996
217,Xavier McDaniel,PF,33,NJN,62,5,1170,138,355,0.389,5,25,0.2,133,330,0.403,0.396,65,89,0.73,124,194,318,65,36,17,70,144,346,4fcf5091-1871-4607-bb76-e523d76899ef,1996
218,Antonio McDyess,PF,22,DEN,74,73,2565,536,1157,0.463,6,35,0.171,530,1122,0.472,0.466,274,387,0.708,155,382,537,106,62,126,199,276,1352,7e12e271-e4f2-4ba2-ba1a-ed12410db263,1996
219,Jim McIlvaine,C,24,SEA,82,79,1477,130,276,0.471,1,7,0.143,129,269,0.48,0.473,53,107,0.495,132,198,330,23,39,164,62,247,314,f0e40ab6-d06b-464e-98d0-0de95f2e13d7,1996
220,Jeff McInnis,PG,22,DEN,13,0,117,23,49,0.469,12,26,0.462,11,23,0.478,0.592,7,10,0.7,2,4,6,18,2,1,13,16,65,20e44c3c-a22f-422b-aa57-de8082473da2,1996
221,Derrick McKey,SF,30,IND,50,49,1449,148,379,0.391,15,58,0.259,133,321,0.414,0.41,89,123,0.724,80,161,241,135,47,30,83,141,400,b9c1f0dd-1ba1-40f0-9494-191687343d9e,1996
222,Aaron McKie,SG,24,TOT,83,11,1625,150,365,0.411,41,103,0.398,109,262,0.416,0.467,92,110,0.836,40,181,221,161,77,22,90,130,433,492d581c-0609-457a-a650-fd0929e9efee,1996
223,Nate McMillan,PG,32,SEA,37,2,798,61,149,0.409,28,84,0.333,33,65,0.508,0.503,19,29,0.655,15,103,118,140,58,6,32,78,169,6311524b-a492-4fdc-b247-84827eec95c0,1996
224,Loren Meyer,PF,24,TOT,54,33,708,108,244,0.443,4,7,0.571,104,237,0.439,0.451,46,64,0.719,53,92,145,19,11,15,62,125,266,2a8ff5f6-6f68-4f37-a428-6356328e92e3,1996
225,Anthony Miller,PF,25,ATL,1,0,14,0,5,0.0,0,0,0.0,0,5,0.0,0.0,0,0,0.0,2,5,7,0,0,0,0,2,0,3c693ec5-53e0-4715-bde8-0d763bd4c87f,1996
226,Oliver Miller,C,26,TOT,61,8,1152,123,238,0.517,0,2,0.0,123,236,0.521,0.517,48,79,0.608,105,201,306,87,47,63,90,181,294,a4b7fa82-8d6e-430e-bd60-3f116ef98fa3,1996
227,Chris Mills,SF,27,CLE,80,79,3167,405,894,0.453,86,220,0.391,319,674,0.473,0.501,176,209,0.842,118,379,497,198,86,41,120,222,1072,ffc290c9-39b2-41fc-b40f-79b055090e01,1996
228,Terry Mills,PF,29,DET,79,5,1997,312,702,0.444,175,415,0.422,137,287,0.477,0.569,58,70,0.829,68,309,377,99,35,27,85,161,857,ebfc0d0c-20a2-4b02-bed3-2da068d81aa1,1996
229,Greg Minor,SF,25,BOS,23,15,547,94,196,0.48,1,8,0.125,93,188,0.495,0.482,31,36,0.861,30,50,80,34,15,2,22,45,220,52f698c2-0ee7-4367-b169-e339f987b4ee,1996
230,Sam Mitchell,SF,33,MIN,82,5,2044,269,603,0.446,4,25,0.16,265,578,0.458,0.449,224,295,0.759,112,214,326,79,51,20,93,232,766,0d9a2e23-464c-4e2a-91cd-869710ee5ef8,1996
231,Eric Mobley,C,26,VAN,28,8,307,28,63,0.444,0,0,0.0,28,63,0.444,0.444,16,30,0.533,30,28,58,14,5,10,29,44,72,917a4581-911b-42f0-93eb-e7f66880a5fc,1996
232,Eric Montross,C,25,TOT,78,77,1828,159,349,0.456,0,0,0.0,159,349,0.456,0.456,21,62,0.339,181,337,518,61,20,73,77,268,339,a3fd241a-84d9-4e8d-a160-eb8583baf6c6,1996
233,Tracy Moore,SG,31,HOU,27,1,237,33,85,0.388,11,43,0.256,22,42,0.524,0.453,22,31,0.71,11,15,26,20,5,0,14,19,99,5e738789-68c1-4791-9e75-f869f45b10f1,1996
234,Chris Morris,SF,31,UTA,73,1,977,122,299,0.408,31,113,0.274,91,186,0.489,0.46,39,54,0.722,37,125,162,43,29,24,45,121,314,5d38a93e-415b-4388-bfbe-b8d91419e83a,1996
235,Lawrence Moten,SG,24,VAN,67,18,1214,171,441,0.388,41,141,0.291,130,300,0.433,0.434,64,99,0.646,43,76,119,129,48,24,81,83,447,e2323a2f-0bbf-4df3-837a-52283a60cc62,1996
236,Eric Murdock,PG,28,DEN,12,0,114,15,33,0.455,4,10,0.4,11,23,0.478,0.515,11,12,0.917,1,10,11,24,9,2,11,9,45,2d3af441-a2c1-4967-8352-336899ed581b,1996
237,Lamond Murray,SF,23,LAC,74,1,1295,181,435,0.416,31,91,0.341,150,344,0.436,0.452,156,211,0.739,85,148,233,57,53,29,86,113,549,eb7beeac-98f0-46e7-ba3b-a86e7e9bd29d,1996
238,Tracy Murray,SF,25,WSB,82,1,1814,288,678,0.425,106,300,0.353,182,378,0.481,0.503,135,161,0.839,84,169,253,78,69,19,86,150,817,1a69b043-d179-4022-b07c-0eae311d42ab,1996
239,Ruben Nembhard,SG-PG,24,TOT,10,0,113,16,37,0.432,0,6,0.0,16,31,0.516,0.432,8,10,0.8,3,5,8,17,9,0,8,12,40,4b421c79-a6a6-4cf2-9bd3-5f23aaad301f,1996
240,Ivano Newbill,PF,26,ATL,72,2,850,40,91,0.44,0,0,0.0,40,91,0.44,0.44,20,52,0.385,76,128,204,24,28,15,42,115,100,131dcdd3-3ed4-452d-a68a-1bf596754cb8,1996
241,Johnny Newman,SF,33,MIL,82,4,2060,246,547,0.45,34,98,0.347,212,449,0.472,0.481,189,247,0.765,66,120,186,116,73,17,115,257,715,30c1e375-68bc-4161-a9a9-faae8dda390e,1996
242,Gaylon Nickerson,SG,27,TOT,4,0,42,4,12,0.333,0,2,0.0,4,10,0.4,0.333,7,7,1.0,1,4,5,1,1,1,1,1,15,3d9b614d-d8c0-4338-8aa2-9a9488c53403,1996
243,Ken Norman,SF,32,ATL,17,0,220,27,94,0.287,6,38,0.158,21,56,0.375,0.319,4,12,0.333,8,31,39,12,7,3,18,17,64,fae1274f-7d91-40e3-bd92-545c95bdc737,1996
244,Moochie Norris,PG,23,VAN,8,0,89,4,22,0.182,2,10,0.2,2,12,0.167,0.227,2,5,0.4,3,9,12,23,4,0,5,5,12,c9fd992c-7363-41ee-b176-09a456b1b907,1996
245,Ed O'Bannon,SF,24,TOT,64,5,809,93,279,0.333,18,70,0.257,75,209,0.359,0.366,31,35,0.886,50,98,148,39,29,12,20,97,235,e1c0ea98-7473-44fc-a6dc-0ada521699e4,1996
246,Jermaine O'Neal,PF,18,POR,45,0,458,69,153,0.451,0,1,0.0,69,152,0.454,0.451,47,78,0.603,39,85,124,8,2,26,27,46,185,45cea8b4-0319-4aac-9f62-1dc0f13900e9,1996
247,Charles Oakley,PF,33,NYK,80,80,2873,339,694,0.488,5,19,0.263,334,675,0.495,0.492,181,224,0.808,246,535,781,221,111,21,171,305,864,32b8c8ac-6646-4fc3-b447-3ba4839005c5,1996
248,Jimmy Oliver,SG,27,TOR,4,0,43,4,13,0.308,1,6,0.167,3,7,0.429,0.346,2,2,1.0,1,4,5,1,2,0,3,2,11,6620b26e-324c-4fb4-a5ad-99a9244957e6,1996
249,Greg Ostertag,C,23,UTA,77,70,1818,210,408,0.515,0,4,0.0,210,404,0.52,0.515,139,205,0.678,180,385,565,27,24,152,74,233,559,1ccd8985-6548-4f9f-adfe-180ecb388360,1996
250,Bo Outlaw,PF,25,LAC,82,25,2195,254,417,0.609,0,8,0.0,254,409,0.621,0.609,117,232,0.504,174,280,454,157,94,142,107,227,625,847a478d-8ace-4c5d-9963-9b38c35392bc,1996
