,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
125,Danny Fortson,C,28,SEA,62,0,1047,118,226,0.522,0,0,0.0,118,226,0.522,0.522,227,258,0.88,157,191,348,8,15,7,91,265,463,e463ac7a-f596-4237-b6f1-4e3779539705,2004
126,Jeff Foster,C,28,IND,61,43,1594,168,324,0.519,0,5,0.0,168,319,0.527,0.519,90,142,0.634,205,345,550,43,46,12,55,186,426,bc15d9b1-6e6c-4cae-9d6a-56877871da48,2004
127,Tremaine Fowlkes,SF,28,IND,8,0,56,9,17,0.529,1,3,0.333,8,14,0.571,0.559,0,2,0.0,3,5,8,0,2,0,5,7,19,26032e9f-a642-4b04-bb01-cf14e3269018,2004
128,Adonal Foyle,C,29,GSW,78,50,1700,156,311,0.502,0,0,0.0,156,311,0.502,0.502,40,72,0.556,165,264,429,56,26,159,58,201,352,69a2b506-09ad-4a30-8c2b-3b743e94f62d,2004
129,Richie Frahm,SG,27,POR,43,0,499,56,140,0.4,31,80,0.388,25,60,0.417,0.511,21,25,0.84,17,44,61,30,15,4,14,35,164,eb272a74-cc9e-4282-96db-68135b2b93d0,2004
130,Steve Francis,PG,27,ORL,78,78,2978,563,1330,0.423,38,127,0.299,525,1203,0.436,0.438,499,606,0.823,126,324,450,547,112,28,317,273,1663,a5845013-8c2b-4fd7-89a8-d903e78c65e9,2004
131,Matt Freije,PF,23,NOH,23,11,441,37,127,0.291,14,54,0.259,23,73,0.315,0.346,5,8,0.625,16,45,61,20,13,2,17,40,93,71755982-0853-4938-95b3-5ef3754d4313,2004
132,Lawrence Funderburke,PF,34,CHI,2,0,21,3,6,0.5,0,0,0.0,3,6,0.5,0.5,3,5,0.6,1,2,3,0,0,0,0,2,9,b52b1506-48ec-4f4c-9582-bcaaf71dc675,2004
133,Dan Gadzuric,C,26,MIL,81,81,1783,243,451,0.539,0,0,0.0,243,451,0.539,0.539,107,199,0.538,261,413,674,30,47,106,81,224,593,e6a5949e-a058-4114-aabd-0e16654cdeda,2004
134,Reece Gaines,PG,24,TOT,21,0,187,17,50,0.34,4,14,0.286,13,36,0.361,0.38,3,4,0.75,1,13,14,7,5,1,7,17,41,cc400bf3-5154-4328-b7cb-fdee7df5bdf0,2004
135,Alex Garcia,SG,24,NOH,8,3,146,18,52,0.346,5,18,0.278,13,34,0.382,0.394,3,4,0.75,7,8,15,18,4,1,8,15,44,c37442a3-c631-4cdc-bca4-ce8875a0e279,2004
136,Pat Garrity,PF,28,ORL,71,0,955,123,306,0.402,49,147,0.333,74,159,0.465,0.482,29,33,0.879,21,103,124,30,19,9,30,107,324,e0c84a9e-cac8-4c94-9a44-f77bd3e15c84,2004
137,Pau Gasol,PF,24,MEM,56,53,1790,357,695,0.514,1,6,0.167,356,689,0.517,0.514,282,367,0.768,130,280,410,135,37,93,137,146,997,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,2004
138,Devean George,SF,27,LAL,15,3,306,37,104,0.356,21,58,0.362,16,46,0.348,0.457,15,20,0.75,13,40,53,14,8,2,12,32,110,ee393253-12db-4147-ad4f-251b80f81a1e,2004
139,Eddie Gill,PG,26,IND,73,3,1021,81,242,0.335,36,117,0.308,45,125,0.36,0.409,71,81,0.877,16,96,112,83,59,5,60,105,269,0d942dc7-1b81-48d2-8c12-f24c17fc27f6,2004
140,Kendall Gill,SG,36,MIL,14,0,284,32,80,0.4,3,9,0.333,29,71,0.408,0.419,18,20,0.9,11,26,37,27,14,4,9,37,85,407a01e1-fcba-465f-a46b-45e370abce7b,2004
141,Dion Glover,SG,26,SAS,7,0,68,8,22,0.364,1,8,0.125,7,14,0.5,0.386,8,10,0.8,3,8,11,4,3,3,2,9,25,c694e26c-c165-495d-a6c3-7c85846c3b7b,2004
142,Anthony Goldwire,PG,33,TOT,33,2,537,57,136,0.419,32,80,0.4,25,56,0.446,0.537,26,31,0.839,10,49,59,78,15,0,15,32,172,48b56c82-2f23-4b74-bad9-0234cbd26343,2004
143,Drew Gooden,PF,23,CLE,82,80,2523,464,943,0.492,5,28,0.179,459,915,0.502,0.495,251,310,0.81,207,546,753,130,77,76,133,233,1184,0e373447-7051-4b26-92a9-0689ff5f90e2,2004
144,Ben Gordon,SG,21,CHI,82,3,2002,434,1056,0.411,134,331,0.405,300,725,0.414,0.474,233,270,0.863,55,160,215,164,53,10,186,224,1235,5179f6f2-6905-433a-9623-ba855f91c1f4,2004
145,Brian Grant,C,32,LAL,69,8,1136,103,209,0.493,0,0,0.0,103,209,0.493,0.493,57,79,0.722,101,156,257,34,23,23,43,175,263,cb60c459-9cd0-48ce-a876-10795693f3d0,2004
146,Willie Green,SG,23,PHI,57,21,1066,155,423,0.366,30,105,0.286,125,318,0.393,0.402,97,125,0.776,22,111,133,100,34,6,75,121,437,07ded5a4-da02-4600-a528-c594060d323f,2004
147,Adrian Griffin,SF,30,CHI,69,1,667,58,161,0.36,2,9,0.222,56,152,0.368,0.366,33,44,0.75,52,94,146,53,43,4,30,78,151,b89070d5-e250-4dc6-aef3-fd2419a20d03,2004
148,Eddie Griffin,PF,22,MIN,70,0,1492,202,522,0.387,67,204,0.328,135,318,0.425,0.451,56,78,0.718,128,325,453,53,23,118,55,120,527,64c40f3f-1db4-408c-b691-dfd306cdf7f7,2004
149,Tom Gugliotta,PF,35,TOT,47,9,966,99,241,0.411,8,26,0.308,91,215,0.423,0.427,33,43,0.767,56,135,191,68,41,17,57,104,239,41095aba-b184-4ede-b27a-b060df0bb514,2004
150,Marcus Haislip,PF,24,IND,9,0,106,13,38,0.342,0,1,0.0,13,37,0.351,0.342,6,11,0.545,5,10,15,3,2,2,6,15,32,d1e56687-f0e0-4fa5-951b-5d2aee3378c2,2004
151,Darvin Ham,SF,31,DET,47,0,275,17,37,0.459,0,0,0.0,17,37,0.459,0.459,12,31,0.387,19,16,35,5,6,7,8,39,46,718892b9-e80a-40ef-9a95-c00f6608ee77,2004
152,Richard Hamilton,SG,26,DET,76,76,2926,510,1160,0.44,36,118,0.305,474,1042,0.455,0.455,368,429,0.858,74,221,295,372,77,13,217,232,1424,972e9473-2c64-43bd-b2a7-94dd8236c4f3,2004
153,Zendon Hamilton,C,29,MIL,16,0,159,11,32,0.344,0,0,0.0,11,32,0.344,0.344,29,48,0.604,18,24,42,6,5,2,12,26,51,3a300b3f-f4a2-418c-ae36-0484c3508175,2004
154,Ben Handlogten,C,31,UTA,21,5,297,43,83,0.518,0,1,0.0,43,82,0.524,0.518,9,17,0.529,23,42,65,13,7,5,18,55,95,82a80ff6-5d66-4e55-8704-35105f4ee88a,2004
155,Anfernee Hardaway,SF,33,NYK,37,0,894,110,260,0.423,15,50,0.3,95,210,0.452,0.452,34,46,0.739,19,70,89,74,28,3,50,79,269,16eee61d-7636-4b5a-972e-b8aeb9b5d54b,2004
156,Matt Harpring,SF,28,UTA,78,55,2584,418,855,0.489,9,43,0.209,409,812,0.504,0.494,245,315,0.778,196,284,480,142,70,16,133,250,1090,42a8ff40-ccfb-4a5b-a35e-18a813642d51,2004
157,Al Harrington,SF,24,ATL,66,66,2550,453,986,0.459,16,74,0.216,437,912,0.479,0.468,236,351,0.672,145,316,461,208,85,16,204,249,1158,ddd70de7-d158-43e7-aa49-51a673af197f,2004
158,Junior Harrington,SG,24,NOH,29,7,550,64,178,0.36,6,19,0.316,58,159,0.365,0.376,29,35,0.829,13,50,63,62,25,5,41,72,163,34dbee08-a91b-4891-9d34-406f0e3555c7,2004
159,Othella Harrington,PF,31,CHI,70,28,1271,217,424,0.512,0,0,0.0,217,424,0.512,0.512,127,177,0.718,106,186,292,56,24,18,84,188,561,fa4ed7b4-2252-41a5-886f-ad9534232d0f,2004
160,Devin Harris,PG,21,DAL,76,19,1173,157,366,0.429,44,131,0.336,113,235,0.481,0.489,78,103,0.757,28,74,102,169,77,19,82,139,436,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,2004
161,Lucious Harris,SG,34,CLE,73,4,1128,118,299,0.395,21,65,0.323,97,234,0.415,0.43,56,69,0.812,39,82,121,49,27,6,29,68,313,33ac255e-e749-4e24-bb16-d02b1f8546db,2004
162,David Harrison,C,22,IND,43,14,760,106,184,0.576,0,0,0.0,106,184,0.576,0.576,52,91,0.571,48,87,135,13,16,55,53,134,264,f3f92616-3481-462a-8b86-99fcce4792b7,2004
163,Jason Hart,PG,26,CHA,74,27,1887,257,573,0.449,35,95,0.368,222,478,0.464,0.479,157,200,0.785,18,185,203,367,99,14,102,167,706,1e24ce54-9e1e-411a-85cc-6649bfaad181,2004
164,Donnell Harvey,PF,24,NJN,3,0,16,2,2,1.0,0,0,0.0,2,2,1.0,1.0,4,4,1.0,2,5,7,1,1,1,1,2,8,e35d7b7d-9cbf-40cd-a655-29242a1b9e7d,2004
165,Udonis Haslem,PF,24,MIA,80,80,2675,346,641,0.54,0,4,0.0,346,637,0.543,0.54,178,225,0.791,239,487,726,108,63,41,113,260,870,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,2004
166,Trenton Hassell,SG,25,MIN,82,51,2068,225,475,0.474,1,11,0.091,224,464,0.483,0.475,90,114,0.789,80,139,219,128,30,30,64,200,541,c868c5e5-1bae-4048-acf6-f782b65a1d72,2004
167,Jarvis Hayes,SF,23,WAS,54,22,1560,206,530,0.389,42,123,0.341,164,407,0.403,0.428,99,118,0.839,41,186,227,90,49,9,62,107,553,d21c3e16-48e5-4c98-b4f9-9b2ade200161,2004
168,Brendan Haywood,C,25,WAS,68,68,1865,239,427,0.56,0,0,0.0,239,427,0.56,0.56,159,261,0.609,202,262,464,57,52,114,96,218,637,f07acb84-9579-4176-ad13-c9e9c8dd8490,2004
169,Alan Henderson,PF,32,DAL,78,10,1203,116,220,0.527,0,2,0.0,116,218,0.532,0.527,41,76,0.539,164,184,348,21,29,37,49,149,273,ab0a95b6-55c1-42f6-b633-6d32e64be983,2004
170,Nenê,C,22,DEN,55,18,1317,194,386,0.503,0,2,0.0,194,384,0.505,0.503,140,212,0.66,104,221,325,84,50,48,94,167,528,26f1a74d-80a0-429c-bd75-4f1943f01109,2004
171,Kirk Hinrich,PG,24,CHI,77,77,2800,445,1122,0.397,145,408,0.355,300,714,0.42,0.461,171,216,0.792,32,272,304,494,122,21,176,244,1206,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,2004
172,Fred Hoiberg,SG,32,MIN,76,0,1272,139,284,0.489,70,145,0.483,69,139,0.496,0.613,89,102,0.873,32,149,181,85,50,15,20,105,437,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,2004
173,Robert Horry,PF,34,SAS,75,16,1396,157,375,0.419,51,138,0.37,106,237,0.447,0.487,86,109,0.789,91,177,268,80,67,60,69,138,451,93669feb-37a9-4d9c-a3e5-8ecb16893011,2004
174,Eddie House,PG-SG,26,TOT,68,7,891,165,366,0.451,44,97,0.454,121,269,0.45,0.511,23,27,0.852,16,67,83,96,44,6,35,65,397,407617b8-808d-4301-a467-48864820a47e,2004
175,Allan Houston,SG,33,NYK,20,11,532,85,205,0.415,31,80,0.388,54,125,0.432,0.49,36,43,0.837,4,19,23,42,8,2,21,40,237,465e59ac-6809-4cb1-a46a-c54e1193b673,2004
176,Dwight Howard,PF,19,ORL,82,82,2670,352,677,0.52,0,2,0.0,352,675,0.521,0.52,277,413,0.671,287,536,823,75,77,136,165,232,981,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,2004
177,Josh Howard,SF,24,DAL,76,76,2446,377,793,0.475,34,115,0.296,343,678,0.506,0.497,170,232,0.733,169,315,484,109,116,49,122,211,958,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,2004
178,Juwan Howard,PF,31,HOU,61,47,1624,244,541,0.451,0,1,0.0,244,540,0.452,0.451,97,115,0.843,126,220,346,94,32,5,79,143,585,186702f1-7e05-403b-a0c6-86d9fd01ddbd,2004
179,Troy Hudson,PG,28,MIN,79,32,1729,266,664,0.401,89,258,0.345,177,406,0.436,0.468,70,90,0.778,19,86,105,283,27,6,113,121,691,4ee1594b-0740-48fe-bbb1-e0f252e4a70c,2004
180,Larry Hughes,SG,26,WAS,61,61,2358,467,1086,0.43,59,209,0.282,408,877,0.465,0.457,352,453,0.777,74,308,382,285,176,18,153,168,1345,cf96c6d7-ffa3-4052-a021-917f06944732,2004
181,Ryan Humphrey,SF,25,MEM,35,0,317,42,103,0.408,0,2,0.0,42,101,0.416,0.408,18,37,0.486,50,37,87,6,10,1,23,35,102,8973d360-9df3-4602-9b46-313581b1e4e0,2004
182,Kris Humphries,PF,19,UTA,67,4,873,116,287,0.404,2,6,0.333,114,281,0.406,0.408,44,101,0.436,73,124,197,43,25,18,52,96,278,dbea34b4-07f7-40b0-85f6-c638a4f07df6,2004
183,Brandon Hunter,PF,24,ORL,31,0,224,37,73,0.507,0,0,0.0,37,73,0.507,0.507,21,39,0.538,25,44,69,3,4,7,22,42,95,2093bd79-961f-4ff0-b31f-0242886522ff,2004
184,Lindsey Hunter,SG,34,DET,76,3,1144,108,302,0.358,23,84,0.274,85,218,0.39,0.396,46,58,0.793,38,85,123,130,68,13,68,125,285,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,2004
185,Steven Hunter,C,23,PHO,76,3,1046,135,220,0.614,0,1,0.0,135,219,0.616,0.614,78,163,0.479,98,129,227,13,4,102,44,131,348,eab9cc7d-a3e9-43b4-84c3-210a5ac25741,2004
186,Andre Iguodala,SG,21,PHI,82,82,2686,269,546,0.493,47,142,0.331,222,404,0.55,0.536,156,210,0.743,89,375,464,246,138,48,139,204,741,bd56f727-1302-42ae-b243-bf6722378b35,2004
187,Zydrunas Ilgauskas,C,29,CLE,78,78,2615,458,979,0.468,2,7,0.286,456,972,0.469,0.469,402,503,0.799,299,373,672,100,53,165,191,313,1320,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,2004
188,Royal Ivey,PG,23,ATL,62,5,809,85,198,0.429,3,9,0.333,82,189,0.434,0.437,47,67,0.701,19,65,84,103,39,7,58,140,220,5a03ab8a-1eb5-41b8-a1a5-340ac64deda5,2004
189,Bobby Jackson,SG,31,SAC,25,0,536,109,255,0.427,33,96,0.344,76,159,0.478,0.492,50,58,0.862,23,62,85,59,14,2,28,58,301,649f1b35-874d-47c0-93fa-abfbc73fb520,2004
190,Jermaine Jackson,SG,28,NYK,21,0,230,17,33,0.515,0,2,0.0,17,31,0.548,0.515,8,13,0.615,3,20,23,24,7,1,10,26,42,43753db6-a096-453b-b0e9-abf45d1f775e,2004
191,Jim Jackson,SF,34,TOT,64,27,1987,248,582,0.426,122,295,0.414,126,287,0.439,0.531,54,58,0.931,33,236,269,183,35,5,115,153,672,9c03bb87-7a3d-4f9a-9ad8-b455d8782fa4,2004
192,Luke Jackson,SF,23,CLE,10,0,43,10,27,0.37,4,6,0.667,6,21,0.286,0.444,5,6,0.833,2,4,6,3,0,0,2,4,29,43c5c06b-72cb-4ff3-8213-e59b267f54e0,2004
193,Marc Jackson,C,30,PHI,81,23,1976,340,731,0.465,0,2,0.0,340,729,0.466,0.465,289,349,0.828,184,222,406,81,32,18,131,171,969,6c255f91-13e4-41f7-87cc-4828116150ee,2004
194,Stephen Jackson,SF,26,IND,51,49,1806,330,819,0.403,103,286,0.36,227,533,0.426,0.466,190,229,0.83,44,206,250,119,64,14,123,154,953,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,2004
195,Casey Jacobsen,SG-SF,23,TOT,84,1,1798,165,408,0.404,66,177,0.373,99,231,0.429,0.485,151,192,0.786,35,132,167,113,33,8,71,104,547,ebec7aac-e312-4cde-bd8a-53001c1d7235,2004
196,Jerome James,C,29,SEA,80,80,1330,174,342,0.509,0,2,0.0,174,340,0.512,0.509,47,65,0.723,81,160,241,19,23,111,88,279,395,6e5343ae-75e8-41d2-98fa-51828776808b,2004
197,LeBron James,SF,20,CLE,80,80,3388,795,1684,0.472,108,308,0.351,687,1376,0.499,0.504,477,636,0.75,111,477,588,577,177,52,262,146,2175,bedcfe40-c385-484d-85bc-e13eb14254ca,2004
198,Mike James,PG,29,TOT,74,5,1859,331,751,0.441,100,259,0.386,231,492,0.47,0.507,109,145,0.752,35,173,208,263,65,6,106,174,871,bb2524c6-5ac8-43c1-87c8-623e34750b92,2004
199,Antawn Jamison,PF,28,WAS,68,68,2605,519,1189,0.437,71,208,0.341,448,981,0.457,0.466,225,296,0.76,160,359,519,154,55,16,118,151,1334,723063d2-7943-425a-b594-87715e7cb912,2004
200,Al Jefferson,PF,20,BOS,71,1,1051,195,369,0.528,0,3,0.0,195,366,0.533,0.528,85,135,0.63,119,193,312,24,22,55,66,195,475,0efc7b08-70c4-4468-912a-6345b7971a14,2004
201,Richard Jefferson,SF,24,NJN,33,33,1355,238,564,0.422,30,89,0.337,208,475,0.438,0.449,227,269,0.844,49,191,240,133,33,17,132,109,733,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,2004
202,Jared Jeffries,SF,23,WAS,77,71,2007,203,434,0.468,16,51,0.314,187,383,0.488,0.486,101,173,0.584,152,222,374,151,66,35,114,206,523,d463a9b1-da47-4ffb-90d5-ecf25f75b3be,2004
203,Horace Jenkins,PG,30,DET,15,0,104,15,45,0.333,0,9,0.0,15,36,0.417,0.333,12,13,0.923,3,6,9,9,5,1,7,6,42,b4d28c30-63a8-4739-8573-e487ebc93a80,2004
204,Britton Johnsen,SF,25,IND,6,1,87,6,22,0.273,0,4,0.0,6,18,0.333,0.273,0,0,0.0,5,5,10,4,1,0,3,10,12,006909aa-a6ee-490e-9d46-3406489a08a8,2004
205,Anthony Johnson,PG,30,IND,63,36,1747,203,456,0.445,41,108,0.38,162,348,0.466,0.49,85,113,0.752,32,147,179,302,59,15,96,144,532,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,2004
206,DerMarr Johnson,SG,24,DEN,71,40,1232,185,371,0.499,53,148,0.358,132,223,0.592,0.57,80,101,0.792,43,108,151,75,43,18,65,140,503,ab8a4914-cad6-4296-b37c-0ef0c5058d80,2004
207,Ervin Johnson,C,37,MIN,46,23,410,28,54,0.519,1,1,1.0,27,53,0.509,0.528,16,25,0.64,43,70,113,6,7,13,18,86,73,76cbd006-580e-4262-9b4c-fad67aae888b,2004
208,Joe Johnson,SF,23,PHO,82,82,3240,544,1179,0.461,177,370,0.478,367,809,0.454,0.536,135,180,0.75,120,302,422,291,79,24,148,167,1400,813f81d6-73a3-46c4-8365-6991d1dd5a84,2004
209,Linton Johnson,SF,24,SAS,2,0,15,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,0.0,0,3,3,0,1,0,1,1,0,0ea74f52-26ec-48fe-9ee7-63b403e6cbe7,2004
210,Dahntay Jones,SG,24,MEM,52,7,649,83,190,0.437,23,60,0.383,60,130,0.462,0.497,44,64,0.688,11,58,69,21,13,11,29,81,233,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,2004
211,Damon Jones,PG,28,MIA,82,66,2576,331,726,0.456,225,521,0.432,106,205,0.517,0.611,68,86,0.791,14,217,231,350,44,5,98,121,955,4f39fd49-af13-4c1a-b3cb-09a7153f9b38,2004
212,Eddie Jones,SF,33,MIA,80,80,2839,351,820,0.428,142,382,0.372,209,438,0.477,0.515,174,216,0.806,38,367,405,212,86,38,99,251,1018,6b241fe1-c80c-41a2-92ea-b47e81c2a631,2004
213,Fred Jones,SG,25,IND,77,14,2268,275,647,0.425,87,229,0.38,188,418,0.45,0.492,176,207,0.85,34,208,242,196,61,31,114,171,813,cf469a2d-21f4-4a9b-9173-80c413b1d9b2,2004
214,James Jones,SF,24,IND,75,24,1330,126,318,0.396,66,166,0.398,60,152,0.395,0.5,53,62,0.855,39,135,174,57,31,28,43,123,371,73314c74-f00a-476f-aa94-e04bfc80d491,2004
215,Jumaine Jones,SF,25,LAL,76,23,1830,210,486,0.432,102,261,0.391,108,225,0.48,0.537,55,75,0.733,107,291,398,65,44,24,49,165,577,de143344-a5df-4274-8930-3f8ebb84f07e,2004
216,Chris Kaman,C,22,LAC,63,50,1632,246,495,0.497,0,1,0.0,246,494,0.498,0.497,80,121,0.661,135,288,423,73,26,68,115,182,572,b4149a63-9b66-4b75-bbcf-054dd01284ca,2004
217,Jason Kapono,SF,23,CHA,81,14,1491,269,671,0.401,80,194,0.412,189,477,0.396,0.461,70,85,0.824,32,132,164,61,40,6,46,132,688,9676a674-d0ff-4ddd-b9be-ee46c1d069b3,2004
218,Mario Kasun,C,24,ORL,45,0,356,47,98,0.48,0,1,0.0,47,97,0.485,0.48,24,43,0.558,52,76,128,8,8,13,26,86,118,6b237817-c45e-4c7a-9ed6-8ffb0183c0ae,2004
219,Viktor Khryapa,SF,22,POR,32,5,523,54,124,0.435,4,11,0.364,50,113,0.442,0.452,23,42,0.548,28,80,108,25,20,18,33,80,135,caa90833-068e-4aa8-a005-3d7fdfd95c42,2004
220,Andrei Kirilenko,PF,23,UTA,41,37,1349,207,420,0.493,23,77,0.299,184,343,0.536,0.52,203,259,0.784,89,166,255,132,67,136,90,101,640,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,2004
221,Kerry Kittles,SG,30,LAC,11,0,243,28,73,0.384,7,21,0.333,21,52,0.404,0.432,6,10,0.6,1,31,32,20,8,3,7,12,69,25caec9e-0456-493f-8dce-c47ad86faa44,2004
222,Brevin Knight,PG,29,CHA,66,61,1944,248,587,0.422,3,20,0.15,245,567,0.432,0.425,167,196,0.852,21,149,170,591,131,5,147,192,666,7a60d7cd-1ff7-4876-8b59-dee90d519afa,2004
223,Kyle Korver,SF,23,PHI,82,57,2667,317,759,0.418,226,558,0.405,91,201,0.453,0.567,82,96,0.854,40,339,379,182,103,33,106,265,942,8803f3ad-893e-4541-ba72-7be494dbf1c4,2004
224,Ibo Kutluay,SG,30,SEA,5,0,12,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,1,1,0,0,0,2,1,0,5dde5e80-7112-424d-8572-ebbd5e49961c,2004
225,Christian Laettner,PF,35,MIA,49,0,739,107,184,0.582,1,7,0.143,106,177,0.599,0.584,45,59,0.763,36,95,131,41,32,15,29,78,260,2d525dcc-5090-4e3e-899c-1522606bb16c,2004
226,Raef LaFrentz,PF,28,BOS,80,80,2196,341,688,0.496,82,225,0.364,259,463,0.559,0.555,120,148,0.811,154,399,553,98,42,99,70,262,884,4edcf6cd-8e7b-4fa0-9042-85aced40fdab,2004
227,Maciej Lampe,C,19,TOT,37,0,380,49,132,0.371,2,4,0.5,47,128,0.367,0.379,15,22,0.682,24,65,89,11,5,7,17,51,115,73ce6556-f73c-49ed-a268-dc5d5ef30d6a,2004
228,Voshon Lenard,SG,31,DEN,3,1,54,10,26,0.385,4,12,0.333,6,14,0.429,0.462,5,8,0.625,0,6,6,6,1,0,2,2,29,801d210f-0f85-431c-b98a-3cc8302540a4,2004
229,Rashard Lewis,SF,25,SEA,71,71,2697,532,1151,0.462,173,432,0.4,359,719,0.499,0.537,220,283,0.777,110,278,388,94,75,62,123,158,1457,73d9d740-ca6f-4303-88bd-ec4c0c081054,2004
230,Randy Livingston,PG,29,UTA,17,4,227,22,52,0.423,5,8,0.625,17,44,0.386,0.471,15,17,0.882,3,9,12,45,12,2,14,28,64,95473557-84a2-4ac0-be34-e2379cd3dd20,2004
231,Shaun Livingston,PG,19,LAC,30,15,814,89,215,0.414,0,2,0.0,89,213,0.418,0.414,44,59,0.746,22,67,89,151,32,11,75,82,222,847b6ccd-7bce-42ff-8ec0-aec1ec919b85,2004
232,Tyronn Lue,PG,27,TOT,70,49,2007,295,654,0.451,55,155,0.355,240,499,0.481,0.493,142,165,0.861,14,135,149,322,33,0,105,168,787,341b16d5-f830-4f02-ab9d-8947313bafcc,2004
233,George Lynch,SF,34,NOH,44,27,933,68,189,0.36,11,37,0.297,57,152,0.375,0.389,17,23,0.739,55,119,174,88,32,12,57,83,164,009e6453-00c0-466e-acc6-712e3c3ddbee,2004
234,Mark Madsen,C,29,MIN,41,14,601,34,66,0.515,0,0,0.0,34,66,0.515,0.515,20,40,0.5,63,65,128,18,7,14,24,103,88,3c721f62-928e-4aeb-bdce-83cb7e51d0ae,2004
235,Corey Maggette,SG,25,LAC,66,60,2436,425,986,0.431,51,168,0.304,374,818,0.457,0.457,563,657,0.857,70,324,394,225,70,8,195,191,1464,5718e20e-9b08-44aa-a370-f5975c373dc5,2004
236,Jamaal Magloire,C,26,NOH,23,22,703,98,227,0.432,0,0,0.0,98,227,0.432,0.432,74,123,0.602,79,126,205,29,8,23,59,74,270,b399d96d-37b3-41e5-a408-326680fb6743,2004
237,Stephon Marbury,PG,27,NYK,82,82,3281,604,1308,0.462,115,325,0.354,489,983,0.497,0.506,458,549,0.834,50,198,248,668,122,6,233,186,1781,49401b77-f61b-4893-84a9-9fcb6c460515,2004
238,Shawn Marion,PF,26,PHO,81,81,3146,613,1289,0.476,114,341,0.334,499,948,0.526,0.52,229,275,0.833,235,680,915,154,163,119,125,199,1569,980bde42-31de-40aa-87d9-61cdfe340132,2004
239,Sean Marks,PF,29,SAS,23,0,244,27,80,0.338,0,3,0.0,27,77,0.351,0.338,22,28,0.786,18,38,56,8,3,11,14,29,76,680adaa0-cd08-4dc6-91eb-ee867b4b1055,2004
240,Donyell Marshall,PF,31,TOR,65,2,1645,262,592,0.443,151,363,0.416,111,229,0.485,0.57,72,91,0.791,95,333,428,81,57,46,42,136,747,5380b666-aaf2-4ff7-b306-f6ac3465a886,2004
241,Darrick Martin,PG,33,LAC,11,0,190,16,50,0.32,5,18,0.278,11,32,0.344,0.37,5,8,0.625,3,7,10,28,6,0,6,19,42,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd,2004
242,Kenyon Martin,PF,27,DEN,70,67,2272,444,907,0.49,0,12,0.0,444,895,0.496,0.49,199,308,0.646,146,365,511,170,100,78,149,228,1087,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,2004
243,Kevin Martin,PG,21,SAC,45,0,455,45,117,0.385,5,25,0.2,40,92,0.435,0.406,36,55,0.655,29,29,58,22,16,3,24,35,131,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd,2004
244,Desmond Mason,SF,27,MIL,80,71,2893,478,1079,0.443,1,8,0.125,477,1071,0.445,0.443,420,524,0.802,85,227,312,217,58,27,164,198,1377,6b271ea4-e96c-409c-8c05-7566905f1d72,2004
245,Tony Massenburg,PF,37,SAS,61,6,699,74,182,0.407,0,0,0.0,74,182,0.407,0.407,48,63,0.762,54,109,163,14,18,20,40,122,196,eb2caf11-2799-4db3-b22b-5fc755c61fdb,2004
246,Walter McCarty,PF,30,TOT,72,0,906,95,235,0.404,55,155,0.355,40,80,0.5,0.521,15,29,0.517,29,109,138,37,25,15,36,144,260,cbe1368f-05ef-4fbf-be29-20e32b25c665,2004
247,Jelani McCoy,C,27,ATL,10,0,88,7,13,0.538,0,0,0.0,7,13,0.538,0.538,1,5,0.2,7,14,21,0,3,8,6,24,15,9b5565ef-c271-45b7-933e-fc4e373129df,2004
248,Antonio McDyess,PF,30,DET,77,8,1797,307,598,0.513,0,1,0.0,307,597,0.514,0.513,126,192,0.656,177,305,482,71,46,52,93,204,740,7e12e271-e4f2-4ba2-ba1a-ed12410db263,2004
249,Jeff McInnis,PG,30,CLE,76,69,2651,377,915,0.412,91,264,0.345,286,651,0.439,0.462,130,160,0.813,32,125,157,391,56,1,117,177,975,20e44c3c-a22f-422b-aa57-de8082473da2,2004
250,Aaron McKie,SG,32,PHI,68,3,1118,61,142,0.43,20,62,0.323,41,80,0.513,0.5,10,16,0.625,20,152,172,103,48,17,31,116,152,492d581c-0609-457a-a650-fd0929e9efee,2004
