,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
251,Mark Randall,PF,24,TOT,54,0,441,68,149,0.456,3,16,0.188,65,133,0.489,0.466,32,43,0.744,39,32,71,33,12,3,25,39,171,4d0f1217-286a-46c7-8c79-99ccf66fbb0f,1991
252,Blair Rasmussen,C,29,ATL,81,61,1968,347,726,0.478,5,23,0.217,342,703,0.486,0.481,30,40,0.75,94,299,393,107,35,48,51,233,729,0982d9e1-29f5-446d-bb43-429c855b31b8,1991
253,J.R. Reid,C,23,CHH,51,7,1257,213,435,0.49,0,3,0.0,213,432,0.493,0.49,134,190,0.705,96,221,317,81,49,23,84,159,560,c60064d6-5a0b-472a-bee2-c32d3237145f,1991
254,Jerry Reynolds,SG,29,ORL,46,16,1159,197,518,0.38,3,24,0.125,194,494,0.393,0.383,158,189,0.836,47,102,149,151,63,17,96,69,555,007a2a38-8cb3-472e-9bdf-9776a5777e65,1991
255,Glen Rice,SF,24,MIA,79,79,3007,672,1432,0.469,155,396,0.391,517,1036,0.499,0.523,266,318,0.836,84,310,394,184,90,35,145,170,1765,fab5958e-5a64-48fb-b2ae-3e29575fd790,1991
256,Pooh Richardson,PG,25,MIN,82,82,2922,587,1261,0.466,53,155,0.342,534,1106,0.483,0.487,123,178,0.691,91,210,301,685,119,25,204,152,1350,0e4892d7-48eb-4b51-b21f-89996f6ed64f,1991
257,Doc Rivers,PG,30,LAC,59,25,1657,226,533,0.424,26,92,0.283,200,441,0.454,0.448,163,196,0.832,23,124,147,233,111,19,92,166,641,c05a51af-ec4a-4ffd-95d1-6d7e3d07b7a2,1991
258,Fred Roberts,PF,31,MIL,80,63,1746,311,645,0.482,19,37,0.514,292,608,0.48,0.497,128,171,0.749,103,154,257,122,52,40,122,177,769,8777a6ae-f4cb-4f2f-bfce-9cca3c26a190,1991
259,Stanley Roberts,C,21,ORL,55,34,1118,236,446,0.529,0,1,0.0,236,445,0.53,0.529,101,196,0.515,113,223,336,39,22,83,78,221,573,a9ba88c4-03a6-489f-a143-4094c05fda22,1991
260,Alvin Robertson,SG,29,MIL,82,79,2463,396,922,0.43,67,210,0.319,329,712,0.462,0.466,151,198,0.763,175,175,350,360,210,32,223,263,1010,a16f3c84-354b-4ac6-9c1e-3f51db0ae353,1991
261,Cliff Robinson,PF,31,LAL,9,0,78,11,27,0.407,0,1,0.0,11,26,0.423,0.407,7,8,0.875,7,12,19,9,5,0,7,4,29,0994e34e-3a60-4383-b6f2-ca335070a9be,1991
262,Clifford Robinson,SF,25,POR,82,7,2124,398,854,0.466,1,11,0.091,397,843,0.471,0.467,219,330,0.664,140,276,416,137,85,107,154,274,1016,024864e9-58dc-47f9-9e64-4e7a4d84d464,1991
263,Larry Robinson,SG,24,BOS,1,0,6,1,5,0.2,0,0,0.0,1,5,0.2,0.2,0,0,0.0,2,0,2,1,0,0,1,3,2,a7f8bb8d-1a54-4a27-bf64-a4acb3305bd1,1991
264,Rumeal Robinson,PG,25,ATL,81,64,2220,423,928,0.456,34,104,0.327,389,824,0.472,0.474,175,275,0.636,64,155,219,446,105,24,206,178,1055,a175e993-ed61-4654-a2c6-8d9ec072efa9,1991
265,Tree Rollins,C,36,HOU,59,5,697,46,86,0.535,0,0,0.0,46,86,0.535,0.535,26,30,0.867,61,110,171,15,14,62,18,85,118,d891169f-bdf0-4c5b-98ac-0399591c4b39,1991
266,Donald Royal,SF,25,SAS,60,4,718,80,178,0.449,0,0,0.0,80,178,0.449,0.449,92,133,0.692,65,59,124,34,25,7,39,73,252,ab9b16a9-9f0a-445a-9ab6-d76cd9f67511,1991
267,Delaney Rudd,SG,29,UTA,65,0,538,75,188,0.399,11,47,0.234,64,141,0.454,0.428,32,42,0.762,15,39,54,109,15,1,49,64,193,4bc4ee59-df49-40f6-918c-9add2f92ef4c,1991
268,John Salley,PF,27,DET,72,38,1774,249,486,0.512,0,3,0.0,249,483,0.516,0.512,186,260,0.715,106,190,296,116,49,110,102,222,684,05c00d24-8ed6-4ecd-b54a-2ab88a8d93b1,1991
269,Jeff Sanders,SF,26,ATL,12,0,117,20,45,0.444,0,0,0.0,20,45,0.444,0.444,7,9,0.778,9,17,26,9,5,3,5,15,47,5ee0be73-b3a5-4dd1-a6bd-59908a6512f8,1991
270,Mike Sanders,SF,31,TOT,31,20,633,92,161,0.571,1,3,0.333,91,158,0.576,0.575,36,47,0.766,27,69,96,53,24,10,22,83,221,fcc7e4f5-414d-48d2-a6bf-ffda2d512494,1991
271,Danny Schayes,C,32,MIL,43,4,726,83,199,0.417,0,0,0.0,83,199,0.417,0.417,74,96,0.771,58,110,168,34,19,19,41,98,240,cd893740-ecfa-4f1e-aaa0-3cda007b4239,1991
272,Steve Scheffler,C,24,TOT,11,0,61,6,9,0.667,0,0,0.0,6,9,0.667,0.667,9,12,0.75,10,4,14,0,3,1,1,10,21,fb462aa2-64d6-46b7-851c-2ff8866ea5c9,1991
273,Dwayne Schintzius,C,23,SAC,33,0,400,50,117,0.427,0,4,0.0,50,113,0.442,0.427,10,12,0.833,43,75,118,20,6,28,19,67,110,1a278d0c-401d-4920-86ed-100cbc899673,1991
274,Detlef Schrempf,PF,29,IND,80,4,2605,496,925,0.536,23,71,0.324,473,854,0.554,0.549,365,441,0.828,202,568,770,312,62,37,191,286,1380,97eeab53-3c7c-43ed-a7fb-d3a98cc66c92,1991
275,Byron Scott,SG,30,LAL,82,82,2679,460,1005,0.458,54,157,0.344,406,848,0.479,0.485,244,291,0.838,74,236,310,226,105,28,119,140,1218,6022195d-0ab6-49a5-920e-bccccd4631c8,1991
276,Dennis Scott,SF,23,ORL,18,15,608,133,331,0.402,29,89,0.326,104,242,0.43,0.446,64,71,0.901,14,52,66,35,20,9,31,49,359,3d0730d9-64e4-470d-82c1-0dffd8105932,1991
277,Rony Seikaly,C,26,MIA,79,78,2800,463,947,0.489,0,3,0.0,463,944,0.49,0.489,370,505,0.733,307,627,934,109,40,121,216,278,1296,f7e2baae-8cee-4086-8f4d-6d94a68f6207,1991
278,Brad Sellers,PF,29,DET,43,1,226,41,88,0.466,0,1,0.0,41,87,0.471,0.466,20,26,0.769,15,27,42,14,1,10,15,20,102,de4995bc-c556-4322-9976-fa12089c7fb4,1991
279,Charles Shackleford,C,25,PHI,72,62,1399,205,422,0.486,0,1,0.0,205,421,0.487,0.486,63,95,0.663,145,270,415,46,38,51,62,205,473,7d39f815-2516-453f-8e1a-dee2f2da9ea5,1991
280,Brian Shaw,PG,25,TOT,63,26,1423,209,513,0.407,5,23,0.217,204,490,0.416,0.412,72,91,0.791,50,154,204,250,57,22,99,115,495,fe3edc8f-1d05-4ce4-bc1b-65cc1983b048,1991
281,Lionel Simmons,SF,23,SAC,78,78,2895,527,1162,0.454,1,5,0.2,526,1157,0.455,0.454,281,365,0.77,149,485,634,337,135,132,218,205,1336,eaee7816-531d-4066-b5ea-1a96312ec65b,1991
282,Scott Skiles,PG,27,ORL,75,63,2377,359,868,0.414,91,250,0.364,268,618,0.434,0.466,248,277,0.895,36,166,202,544,74,5,233,188,1057,1190be29-8300-464b-8873-4e37ce0bb04f,1991
283,Charles Smith,SF,26,LAC,49,25,1310,251,539,0.466,0,6,0.0,251,533,0.471,0.466,212,270,0.785,95,206,301,56,41,98,69,159,714,e0269063-6579-4736-82b9-42ef4d8da882,1991
284,Doug Smith,PF,22,DAL,76,32,1707,291,702,0.415,0,11,0.0,291,691,0.421,0.415,89,121,0.736,129,262,391,129,62,34,97,259,671,8352df14-2de9-453b-a09f-c311ae54390b,1991
285,Kenny Smith,PG,26,HOU,81,80,2735,432,910,0.475,54,137,0.394,378,773,0.489,0.504,219,253,0.866,34,143,177,562,104,7,227,112,1137,864ad531-258e-4a37-897b-56d5d1c352d3,1991
286,LaBradford Smith,SG,22,WSB,48,5,708,100,246,0.407,2,21,0.095,98,225,0.436,0.411,45,56,0.804,30,51,81,99,44,1,63,98,247,e8714ece-dff6-4f5a-aca4-11c4ac443508,1991
287,Larry Smith,PF,34,HOU,45,7,800,50,92,0.543,0,1,0.0,50,91,0.549,0.543,4,11,0.364,107,149,256,33,21,7,44,121,104,ab5ac4ef-0b1c-4110-b09f-ef04d50e893c,1991
288,Otis Smith,SG,28,ORL,55,5,877,116,318,0.365,8,21,0.381,108,297,0.364,0.377,70,91,0.769,40,76,116,57,36,13,62,85,310,d871df9a-7f0b-4a75-8487-9f84244ea87c,1991
289,Steve Smith,SG,22,MIA,61,59,1806,297,654,0.454,40,125,0.32,257,529,0.486,0.485,95,127,0.748,81,107,188,278,59,19,152,162,729,0ecd82f9-eb94-4739-8623-7f23355c740f,1991
290,Tony Smith,PG,23,LAL,63,0,820,113,283,0.399,0,11,0.0,113,272,0.415,0.399,49,75,0.653,31,45,76,109,39,8,50,91,275,a37dbec3-5089-455f-80e0-a0ae94e17b40,1991
291,Rik Smits,C,25,IND,74,55,1772,436,855,0.51,0,2,0.0,436,853,0.511,0.51,152,193,0.788,124,293,417,116,29,100,130,231,1024,19672fc7-6c78-4dd3-a721-7a56d1e4248d,1991
292,Mike Smrek,C,29,GSW,2,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,edb234c0-8396-42f6-a1dc-a325c2834a53,1991
293,Rory Sparrow,PG,33,TOT,46,0,489,58,151,0.384,3,15,0.2,55,136,0.404,0.394,8,13,0.615,3,25,28,83,12,5,33,57,127,b3b9a078-9fd5-4a28-9c76-8b6ab6ecfd8b,1991
294,Felton Spencer,C,24,MIN,61,54,1481,141,331,0.426,0,0,0.0,141,331,0.426,0.426,123,178,0.691,167,268,435,53,27,79,70,241,405,23c32d73-b8af-416c-b767-79c9e8c8f069,1991
295,John Starks,SG,26,NYK,82,0,2118,405,902,0.449,94,270,0.348,311,632,0.492,0.501,235,302,0.778,45,146,191,276,103,18,150,231,1139,11685273-76a7-4c81-ab0e-0e34a1100a02,1991
296,Larry Stewart,PF,23,WSB,76,43,2229,303,590,0.514,0,3,0.0,303,587,0.516,0.514,188,233,0.807,186,263,449,120,51,44,112,225,794,56eab932-2203-4a5d-958a-e88beb28af61,1991
297,Rod Strickland,PG,25,SAS,57,54,2053,300,659,0.455,5,15,0.333,295,644,0.458,0.459,182,265,0.687,92,173,265,491,118,17,160,122,787,b74538bf-c5c2-4243-8598-66de6bdd3277,1991
298,Derek Strong,PF,23,WSB,1,0,12,0,4,0.0,0,0,0.0,0,4,0.0,0.0,3,4,0.75,1,4,5,1,0,0,1,1,3,8d6882b4-bf33-444d-ae74-d3b2bbce1b3e,1991
299,Lamont Strothers,SG,23,POR,4,0,17,4,12,0.333,0,2,0.0,4,10,0.4,0.333,2,4,0.5,1,0,1,1,1,1,2,2,10,a11b7b69-edea-496f-a04d-490bb51681f6,1991
300,Jon Sundvold,PG,30,MIA,3,0,8,1,3,0.333,1,1,1.0,0,2,0.0,0.5,0,0,0.0,0,0,0,2,0,0,0,2,3,48e78c6b-465d-4ded-aedc-72820d0ddbeb,1991
301,Greg Sutton,PG,24,SAS,67,2,601,93,240,0.388,26,89,0.292,67,151,0.444,0.442,34,45,0.756,6,41,47,91,26,9,70,111,246,6da41b42-5b3b-4a03-8f5b-ce69303b5912,1991
302,Terry Teagle,SG,31,LAL,82,0,1602,364,805,0.452,1,4,0.25,363,801,0.453,0.453,151,197,0.766,91,92,183,113,66,9,114,148,880,0f8d8895-bbb8-4108-a644-e24c0c13c0c2,1991
303,Carl Thomas,SG,22,SAC,1,0,31,5,12,0.417,1,2,0.5,4,10,0.4,0.458,1,2,0.5,0,0,0,1,1,0,1,3,12,3686038b-d761-44ce-914b-fcb1d7a3a251,1991
304,Charles Thomas,SG,22,DET,36,0,156,18,51,0.353,2,17,0.118,16,34,0.471,0.373,10,15,0.667,6,16,22,22,4,1,17,20,48,5078ed00-f879-4f1f-8a0b-f643d45fd7e0,1991
305,Billy Thompson,SF,28,GSW,1,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,ca6d9efa-c7ea-4bc1-a2db-bc620be3dd02,1991
306,LaSalle Thompson,C,30,IND,80,49,1299,168,359,0.468,0,2,0.0,168,357,0.471,0.468,58,71,0.817,98,283,381,102,52,34,98,207,394,dc194640-8eeb-471e-ab3b-64b6cb7e361d,1991
307,Bob Thornton,PF,29,UTA,2,0,6,1,7,0.143,0,0,0.0,1,7,0.143,0.143,2,2,1.0,2,0,2,0,0,0,0,1,4,0147d5b0-b20f-42a9-9a0b-8ee6f203792a,1991
308,Otis Thorpe,PF,29,HOU,82,82,3056,558,943,0.592,0,7,0.0,558,936,0.596,0.592,304,463,0.657,285,577,862,250,52,37,237,307,1420,4acf8c09-17a2-4097-b30a-e4a2b312b654,1991
309,Sedale Threatt,PG,30,LAL,82,82,3070,509,1041,0.489,20,62,0.323,489,979,0.499,0.499,202,243,0.831,43,210,253,593,168,16,182,231,1240,46e3a075-93b6-4b59-bf4c-54f62957d448,1991
310,Wayman Tisdale,PF,27,SAC,72,71,2521,522,1043,0.5,0,2,0.0,522,1041,0.501,0.5,151,198,0.763,135,334,469,106,55,79,124,248,1195,09d0428e-719c-4299-8a9a-97456afeb06d,1991
311,Tom Tolbert,PF,26,GSW,35,0,310,33,86,0.384,2,8,0.25,31,78,0.397,0.395,22,40,0.55,14,41,55,21,10,6,20,73,90,4ee65fa9-ae0a-4771-8fb4-c610de0d16c0,1991
312,Trent Tucker,SG,32,SAS,24,0,415,60,129,0.465,19,48,0.396,41,81,0.506,0.539,16,20,0.8,8,29,37,27,21,3,14,39,155,cf91e862-bc63-4cba-9979-53d08e63ec33,1991
313,Andre Turner,PG,27,WSB,70,3,871,111,261,0.425,1,16,0.063,110,245,0.449,0.427,61,77,0.792,17,73,90,177,57,2,84,59,284,eaa1c0c2-ea2a-47d8-8886-14052ab49837,1991
314,Jeff Turner,SF,29,ORL,75,42,1591,225,499,0.451,1,8,0.125,224,491,0.456,0.452,79,114,0.693,62,184,246,92,24,16,106,229,530,b24f885f-af14-4c5f-acd7-0bc52606918b,1991
315,John Turner,SF,24,HOU,42,0,345,43,98,0.439,0,0,0.0,43,98,0.439,0.439,31,59,0.525,38,40,78,12,6,4,32,40,117,e1556e08-68e2-4027-ad55-7686e066f851,1991
316,Kiki Vandeweghe,SF,33,NYK,67,0,956,188,383,0.491,26,66,0.394,162,317,0.511,0.525,65,81,0.802,31,57,88,57,15,8,27,87,467,514233af-d03b-4261-97f6-f414f00bc7c8,1991
317,Loy Vaught,PF,23,LAC,79,38,1687,271,551,0.492,4,5,0.8,267,546,0.489,0.495,55,69,0.797,160,352,512,71,37,31,66,165,601,1ac2c39c-af41-4b1a-be01-e31892530892,1991
318,Sam Vincent,PG,28,ORL,39,18,885,150,349,0.43,1,13,0.077,149,336,0.443,0.431,110,130,0.846,19,82,101,148,35,4,72,55,411,936072c3-7e47-4253-b8e9-cd1b8fa3a528,1991
319,Alexander Volkov,C,27,ATL,77,27,1516,251,569,0.441,35,110,0.318,216,459,0.471,0.472,125,198,0.631,103,162,265,250,66,30,102,178,662,95ae2ba6-bc32-4b7a-afb7-ad34cc466994,1991
320,Darrell Walker,SG,30,DET,74,4,1541,161,381,0.423,0,10,0.0,161,371,0.434,0.423,65,105,0.619,85,153,238,205,63,18,79,134,387,0dd40cf7-3e6c-46ff-af56-11dc5a7554f3,1991
321,Spud Webb,PG,28,SAC,77,77,2724,448,1006,0.445,73,199,0.367,375,807,0.465,0.482,262,305,0.859,30,193,223,547,125,24,229,193,1231,835993b0-3092-46dd-bbf3-c38a8473c2a9,1991
322,Doug West,SG,24,MIN,80,72,2540,463,894,0.518,4,23,0.174,459,871,0.527,0.52,186,231,0.805,107,150,257,281,66,26,120,239,1116,16a509f4-2e88-41a1-91f2-c7c79a99a7bb,1991
323,Mark West,C,31,PHO,82,11,1436,196,310,0.632,0,0,0.0,196,310,0.632,0.632,109,171,0.637,134,238,372,22,14,81,82,239,501,878969ba-2ce8-487b-bfdf-58ec6b9e5cc2,1991
324,Ennis Whatley,PG,29,POR,23,0,209,21,51,0.412,0,4,0.0,21,47,0.447,0.412,27,31,0.871,6,15,21,34,14,3,14,12,69,7ed21f82-d3c5-481b-b607-3f60df3c5d56,1991
325,Randy White,PF,24,DAL,65,12,1021,145,382,0.38,4,27,0.148,141,355,0.397,0.385,124,162,0.765,96,140,236,31,31,22,68,157,418,264d353b-a985-4294-a1cf-8cec35d6d144,1991
326,Mitchell Wiggins,SG,32,PHI,49,0,569,88,229,0.384,0,1,0.0,88,228,0.386,0.384,35,51,0.686,43,51,94,22,20,1,25,67,211,b1593291-d45e-44f6-906f-7ea0644a3bda,1991
327,Morlon Wiley,PG,25,TOT,53,19,870,83,193,0.43,14,42,0.333,69,151,0.457,0.466,24,35,0.686,24,57,81,180,47,3,60,89,204,ebc8baa5-2045-4894-9f78-1cc9ef2d5d35,1991
328,Gerald Wilkins,SG,28,NYK,82,82,2344,431,964,0.447,38,108,0.352,393,856,0.459,0.467,116,159,0.73,74,132,206,219,76,17,113,195,1016,996922b6-bfe6-43a1-9d49-4816426d4451,1991
329,Buck Williams,PF,31,POR,80,80,2519,340,563,0.604,0,1,0.0,340,562,0.605,0.604,221,293,0.754,260,444,704,108,62,41,130,244,901,8e9fe8ca-129b-4f58-aa74-7be4970db484,1991
330,Herb Williams,C,33,DAL,75,26,2040,367,851,0.431,1,6,0.167,366,845,0.433,0.432,124,171,0.725,106,348,454,94,35,98,114,189,859,8a793693-c9bd-49ac-bcc5-07ec7c797bd4,1991
331,Hot Rod Williams,C,29,CLE,80,12,2432,341,678,0.503,0,4,0.0,341,674,0.506,0.503,270,359,0.752,228,379,607,196,60,182,83,191,952,ca94dd3e-c3dc-4682-8c88-0ed654c9d074,1991
332,Jayson Williams,PF,23,PHI,50,8,646,75,206,0.364,0,0,0.0,75,206,0.364,0.364,56,88,0.636,62,83,145,12,20,20,44,110,206,50b7e899-8125-4ca8-ac3b-c33b70ff2747,1991
333,Kenny Williams,SF,22,IND,60,6,565,113,218,0.518,0,4,0.0,113,214,0.528,0.518,26,43,0.605,64,65,129,40,20,41,22,99,252,64e32349-7431-4647-becf-a88a9f1d0ff2,1991
334,Micheal Williams,PG,25,IND,79,76,2750,404,824,0.49,8,33,0.242,396,791,0.501,0.495,372,427,0.871,73,209,282,647,233,22,240,262,1188,d9f9bb45-dd12-4978-8ba6-0a5c5eb4ea12,1991
335,Reggie Williams,SF,27,DEN,81,80,2623,601,1277,0.471,56,156,0.359,545,1121,0.486,0.493,216,269,0.803,145,260,405,235,148,68,173,270,1474,530a4573-76b3-4e23-855a-2089125f7811,1991
336,Scott Williams,PF,23,CHI,63,0,690,83,172,0.483,0,3,0.0,83,169,0.491,0.483,48,74,0.649,90,157,247,50,13,36,35,122,214,3e79b5ca-eea7-4699-ac24-6ed33798fff5,1991
337,Kevin Willis,PF,29,ATL,81,80,2962,591,1224,0.483,6,37,0.162,585,1187,0.493,0.485,292,363,0.804,418,840,1258,173,72,54,197,223,1480,efcb4c6e-75a9-4e0e-93aa-ddb85157ba20,1991
338,Kennard Winchester,SF-SG,25,TOT,19,0,81,13,30,0.433,1,2,0.5,12,28,0.429,0.45,8,10,0.8,6,9,15,8,2,2,2,5,35,fddb3978-23ab-4a1f-a379-5e631378680c,1991
339,David Wingate,SG,28,WSB,81,72,2127,266,572,0.465,1,18,0.056,265,554,0.478,0.466,105,146,0.719,80,189,269,247,123,21,124,162,638,32fd444d-fa09-4d8d-b859-ed406dbaefcb,1991
340,Randy Wittman,SG,32,IND,24,0,115,8,19,0.421,0,0,0.0,8,19,0.421,0.421,1,2,0.5,1,8,9,11,2,0,3,4,17,adb193a1-a172-441c-acd0-82f05305fcd1,1991
341,Joe Wolf,C,27,DEN,67,0,1160,100,277,0.361,1,11,0.091,99,266,0.372,0.363,53,66,0.803,97,143,240,61,32,14,60,124,254,d772cea5-bc81-445d-9c77-8303846d5343,1991
342,Orlando Woolridge,SF,32,DET,82,61,2113,452,907,0.498,1,9,0.111,451,898,0.502,0.499,241,353,0.683,109,151,260,88,41,33,133,154,1146,f24cd7f0-b5ef-4321-b3b4-eaacf0ca2ade,1991
343,Danny Young,PG,29,TOT,62,5,1023,100,255,0.392,23,70,0.329,77,185,0.416,0.437,57,67,0.851,16,59,75,172,46,4,47,53,280,da5463fa-0a4a-4f5a-9c76-62fc44e7c9be,1991
