,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
251,Mikki Moore,PF-C,28,TOT,32,0,395,50,99,0.505,0,0,0.0,50,99,0.505,0.505,30,35,0.857,29,55,84,19,7,13,22,65,130,c5b78241-8eb6-461d-97ef-30b860977a69,2003
252,Troy Murphy,PF,23,GSW,28,0,610,107,243,0.44,5,17,0.294,102,226,0.451,0.451,60,80,0.75,48,125,173,20,12,17,34,58,279,3575540b-5937-4610-a0ed-fb7375244706,2003
253,Lamond Murray,SF,30,TOR,33,4,518,76,215,0.353,21,60,0.35,55,155,0.355,0.402,24,35,0.686,14,76,90,28,15,7,38,47,197,eb7beeac-98f0-46e7-ba3b-a86e7e9bd29d,2003
254,Ronald Murray,PG,24,SEA,82,18,2021,389,915,0.425,67,229,0.293,322,686,0.469,0.462,168,235,0.715,45,159,204,205,81,28,149,158,1013,3a06f31a-0b13-46ba-8c97-f9a3fab09643,2003
255,Tracy Murray,SF,32,POR,7,0,35,3,12,0.25,2,5,0.4,1,7,0.143,0.333,0,1,0.0,3,2,5,1,1,0,2,3,8,1a69b043-d179-4022-b07c-0eae311d42ab,2003
256,Lee Nailon,PF-SF,28,TOT,57,4,780,147,327,0.45,0,3,0.0,147,324,0.454,0.45,47,58,0.81,64,79,143,38,15,8,45,93,341,989c78b6-74bd-4d7c-8a53-855557442292,2003
257,Ira Newble,SF,29,CLE,64,25,1245,108,276,0.391,2,19,0.105,106,257,0.412,0.395,36,46,0.783,65,90,155,72,25,19,54,109,254,50ae2f67-84cc-46ee-9206-82c7e9ea74a9,2003
258,Moochie Norris,PG,30,TOT,66,0,847,80,217,0.369,20,58,0.345,60,159,0.377,0.415,54,71,0.761,10,55,65,121,44,5,64,51,234,c9fd992c-7363-41ee-b176-09a456b1b907,2003
259,Dirk Nowitzki,C,25,DAL,77,77,2915,605,1310,0.462,99,290,0.341,506,1020,0.496,0.5,371,423,0.877,90,580,670,207,92,104,135,216,1680,41454901-7576-4ff8-89a6-6763f727d2d8,2003
260,Jermaine O'Neal,PF,25,IND,78,78,2788,608,1400,0.434,2,18,0.111,606,1382,0.438,0.435,348,460,0.757,193,585,778,164,59,199,181,248,1566,45cea8b4-0319-4aac-9f62-1dc0f13900e9,2003
261,Charles Oakley,PF,40,HOU,7,0,25,2,6,0.333,0,0,0.0,2,6,0.333,0.333,5,6,0.833,0,5,5,2,0,0,1,8,9,32b8c8ac-6646-4fc3-b447-3ba4839005c5,2003
262,Lamar Odom,PF,24,MIA,80,80,3003,485,1127,0.43,61,205,0.298,424,922,0.46,0.457,340,458,0.742,160,616,776,327,85,71,236,273,1371,0bf56478-de26-403e-b839-60c328fa925a,2003
263,Mehmet Okur,PF,24,DET,71,33,1580,251,542,0.463,18,48,0.375,233,494,0.472,0.48,162,209,0.775,160,261,421,69,36,63,101,138,682,3c96d879-acaf-4636-abd6-f55341079bcb,2003
264,Kevin Ollie,PG,31,CLE,82,7,1401,95,257,0.37,4,9,0.444,91,248,0.367,0.377,147,176,0.835,23,147,170,234,51,8,81,119,341,e88f48a6-1b02-4f56-98f8-5c93b0ea26b7,2003
265,Michael Olowokandi,C,28,MIN,43,25,925,121,285,0.425,0,0,0.0,121,285,0.425,0.425,36,61,0.59,78,167,245,24,16,68,54,137,278,11aa0a62-3eff-4f2a-9d47-8931516a5eb4,2003
266,Greg Ostertag,C,30,UTA,78,51,2153,208,437,0.476,0,1,0.0,208,436,0.477,0.476,113,195,0.579,221,357,578,123,30,139,99,228,529,1ccd8985-6548-4f9f-adfe-180ecb388360,2003
267,Bo Outlaw,PF,32,MEM,82,1,1606,159,312,0.51,0,4,0.0,159,308,0.516,0.51,61,116,0.526,125,217,342,90,73,70,69,170,379,847a478d-8ace-4c5d-9963-9b38c35392bc,2003
268,Travis Outlaw,PF,19,POR,8,0,19,3,7,0.429,0,0,0.0,3,7,0.429,0.429,2,4,0.5,2,2,4,1,1,0,1,1,8,5872106e-ad64-4fb8-bdfa-fecde6ebeacb,2003
269,Doug Overton,PG,34,TOT,61,11,1033,99,245,0.404,3,23,0.13,96,222,0.432,0.41,23,31,0.742,16,70,86,138,26,2,58,89,224,955d7327-ee21-4b24-8f84-18ff79bdb5eb,2003
270,Zaza Pachulia,C,19,ORL,59,2,664,68,175,0.389,0,0,0.0,68,175,0.389,0.389,58,90,0.644,69,105,174,13,21,12,34,87,194,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,2003
271,Robert Pack,PG,34,NJN,26,0,220,22,52,0.423,0,0,0.0,22,52,0.423,0.423,5,6,0.833,4,14,18,27,12,1,16,20,49,344405ce-a359-4e3b-b786-b8af595abb16,2003
272,Scott Padgett,PF,27,HOU,58,5,547,74,167,0.443,28,65,0.431,46,102,0.451,0.527,24,32,0.75,46,93,139,23,12,13,22,73,200,f2ec41c2-edb0-46f5-a1d4-49045db66bb0,2003
273,Milt Palacio,PG,25,TOR,59,13,1211,104,298,0.349,4,26,0.154,100,272,0.368,0.356,45,68,0.662,15,87,102,184,41,11,87,90,257,5ce92609-e735-41e1-ad67-f8870cf0442b,2003
274,Jannero Pargo,PG,24,TOT,31,1,479,81,199,0.407,22,62,0.355,59,137,0.431,0.462,23,27,0.852,8,29,37,70,13,6,47,50,207,f8c6044c-b9ef-4228-8dd0-cf51fe581d3b,2003
275,Tony Parker,PG,21,SAS,75,75,2577,423,946,0.447,62,199,0.312,361,747,0.483,0.48,191,272,0.702,43,194,237,411,61,7,179,148,1099,e7f7d281-52b9-4155-9b66-378c964837f5,2003
276,Cherokee Parks,C,31,GSW,12,0,64,4,10,0.4,0,0,0.0,4,10,0.4,0.4,4,6,0.667,4,6,10,1,0,3,2,7,12,f81612de-c51f-4d12-a726-04408c7c9862,2003
277,Ruben Patterson,SF,28,POR,73,1,1651,200,395,0.506,2,12,0.167,198,383,0.517,0.509,105,190,0.553,129,139,268,139,84,21,105,152,507,81a8cf51-f42b-40b4-9815-863e75a86f32,2003
278,Anthony Peeler,SG,34,SAC,75,0,1391,156,348,0.448,68,141,0.482,88,207,0.425,0.546,51,61,0.836,31,122,153,120,56,10,77,103,431,d6e2ba43-0c0f-471f-87b0-ee1eb89d608c,2003
279,Kirk Penney,SG,23,MIA,2,0,18,1,6,0.167,1,3,0.333,0,3,0.0,0.25,0,0,0.0,0,1,1,1,1,0,3,1,3,503a5a5c-7b32-4c6f-a0df-4e02db1e2aba,2003
280,Kendrick Perkins,C,19,BOS,10,0,35,8,15,0.533,0,0,0.0,8,15,0.533,0.533,6,9,0.667,5,9,14,3,0,2,5,6,22,e83ab462-df4f-45fd-a36c-24aca460ffc3,2003
281,Wesley Person,SG,32,TOT,58,0,1037,126,314,0.401,55,138,0.399,71,176,0.403,0.489,31,39,0.795,16,101,117,66,19,9,38,38,338,ef40a902-ea86-4002-b272-16951b470e54,2003
282,Morris Peterson,SF,26,TOR,82,29,2148,238,587,0.405,126,340,0.371,112,247,0.453,0.513,76,94,0.809,35,226,261,113,88,14,69,206,678,fefb2816-ff8c-41ac-bf5f-e626d7a316dd,2003
283,Eric Piatkowski,SF,33,HOU,49,0,703,72,191,0.377,43,122,0.352,29,69,0.42,0.49,14,16,0.875,10,63,73,26,16,5,29,42,201,f193b4fc-173e-4b82-a937-ad33f0be183a,2003
284,Scot Pollard,C,28,IND,61,3,678,47,114,0.412,0,0,0.0,47,114,0.412,0.412,12,21,0.571,67,97,164,10,23,26,22,110,106,06a1fe8c-da22-472a-a9e6-a10db81a51cd,2003
285,Olden Polynice,C,39,LAC,2,0,12,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1,2,1,1,0,4,2,0,093410ab-053a-4264-b2b2-7046fbc24628,2003
286,Mark Pope,PF,31,DEN,4,0,20,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,1,0.0,0,3,3,0,1,0,3,8,2,15df7021-a99c-4e32-bf37-babdd7f71a19,2003
287,James Posey,SG,27,MEM,82,82,2451,368,770,0.478,112,290,0.386,256,480,0.533,0.551,278,335,0.83,92,311,403,122,137,40,112,248,1126,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11,2003
288,Vitaly Potapenko,C,28,SEA,65,39,1419,200,409,0.489,0,0,0.0,200,409,0.489,0.489,59,92,0.641,101,188,289,53,22,28,77,161,459,eebffde7-e099-46b7-b652-f9a578a6c369,2003
289,Tayshaun Prince,SF,23,DET,82,80,2701,338,723,0.467,57,157,0.363,281,566,0.496,0.507,108,141,0.766,93,297,390,191,63,69,119,149,841,8abee38c-37f1-4c44-929d-2fb0d72d529e,2003
290,Joel Przybilla,C,24,TOT,17,12,347,18,50,0.36,0,0,0.0,18,50,0.36,0.36,13,31,0.419,32,79,111,7,5,17,18,53,49,a696a140-692e-4e14-b99c-b403b005bec4,2003
291,Zach Randolph,PF,22,POR,81,80,3067,663,1368,0.485,1,5,0.2,662,1363,0.486,0.485,299,393,0.761,242,609,851,163,68,41,247,227,1626,a213f52e-0ad3-4d46-8911-ad35c7438b82,2003
292,Theo Ratliff,C,30,TOT,85,83,2664,266,549,0.485,0,0,0.0,266,549,0.485,0.485,140,217,0.645,195,419,614,71,54,307,120,300,672,b695b1a8-a19c-487c-976a-541c4df63547,2003
293,Michael Redd,SG,24,MIL,82,82,3021,633,1439,0.44,127,363,0.35,506,1076,0.47,0.484,383,441,0.868,118,289,407,185,81,6,116,152,1776,944701e5-4c7b-47c5-a3a2-bb640007372c,2003
294,Glen Rice,SF,36,LAC,18,0,262,22,76,0.289,5,28,0.179,17,48,0.354,0.322,17,17,1.0,9,32,41,24,6,0,13,22,66,fab5958e-5a64-48fb-b2ae-3e29575fd790,2003
295,Jason Richardson,SG,23,GSW,78,78,2936,563,1284,0.438,77,273,0.282,486,1011,0.481,0.468,258,377,0.684,124,400,524,226,86,41,196,182,1461,2ae10e27-713f-4024-85f2-8250bda16e3c,2003
296,Quentin Richardson,SG,23,LAC,65,64,2338,425,1068,0.398,120,341,0.352,305,727,0.42,0.454,151,204,0.74,146,268,414,139,67,19,141,130,1121,fb70095c-b1f8-411d-bdb6-dd3303d2630d,2003
297,Luke Ridnour,PG,22,SEA,69,6,1114,145,350,0.414,27,80,0.338,118,270,0.437,0.453,65,79,0.823,35,73,108,163,52,7,80,105,382,a5863df0-fc34-44d6-b6cc-29cafb446dd6,2003
298,Clifford Robinson,PF,37,GSW,82,82,2846,366,945,0.387,112,314,0.357,254,631,0.403,0.447,123,173,0.711,54,268,322,271,68,73,173,237,967,024864e9-58dc-47f9-9e64-4e7a4d84d464,2003
299,Eddie Robinson,SF,27,CHI,51,4,1024,157,326,0.482,1,5,0.2,156,321,0.486,0.483,28,43,0.651,27,77,104,58,33,10,45,57,343,23fbee74-7755-4c74-a283-5653ac4e08d3,2003
300,Glenn Robinson,SF,31,PHI,42,42,1336,275,614,0.448,34,100,0.34,241,514,0.469,0.476,114,137,0.832,46,143,189,57,42,9,106,96,698,f0396674-9f8c-448d-a707-0cf9940a29c9,2003
301,Rodney Rogers,PF,32,NJN,69,15,1409,207,505,0.41,50,152,0.329,157,353,0.445,0.459,75,98,0.765,100,207,307,137,59,27,98,183,539,1bc81cc3-3df5-4058-bd4a-0ede68a069f5,2003
302,Sean Rooks,C,34,TOT,55,0,595,54,151,0.358,0,1,0.0,54,150,0.36,0.358,33,37,0.892,24,73,97,29,14,10,22,89,141,6b3b2aec-65a2-48e4-9ef9-ed5feb8f0ce6,2003
303,Jalen Rose,PG-SF,31,TOT,66,64,2497,383,952,0.402,69,202,0.342,314,750,0.419,0.439,187,231,0.81,34,232,266,329,51,22,208,184,1022,d53d133e-836d-4a3a-9bc7-6a715ea850f7,2003
304,Malik Rose,PF,29,SAS,67,13,1256,173,404,0.428,0,3,0.0,173,401,0.431,0.428,183,225,0.813,110,210,320,69,36,24,112,164,529,b21b3fd5-9881-4b62-bff1-4c185eba3f61,2003
305,Michael Ruffin,PF,27,UTA,41,23,733,38,117,0.325,0,0,0.0,38,117,0.325,0.325,16,38,0.421,78,129,207,41,22,21,42,103,92,c4390fd5-5249-48f7-81d9-ded8a37770ef,2003
306,Kareem Rush,SG,23,LAL,72,15,1244,190,432,0.44,48,138,0.348,142,294,0.483,0.495,31,52,0.596,20,77,97,59,33,20,48,109,459,b89dda04-fa5d-4c4c-bc39-d96eed32a7d3,2003
307,Bryon Russell,SF,33,LAL,72,1,945,98,244,0.402,43,112,0.384,55,132,0.417,0.49,50,65,0.769,32,114,146,71,32,12,37,110,289,8a599a92-32fa-48b8-88c5-40779bbca879,2003
308,John Salmons,SG,24,PHI,77,24,1603,161,416,0.387,50,147,0.34,111,269,0.413,0.447,71,92,0.772,38,158,196,134,62,16,77,122,443,0ba9bc6c-dbf9-406e-85a9-53e621eae742,2003
309,Jamal Sampson,C,20,LAL,10,2,130,11,23,0.478,0,0,0.0,11,23,0.478,0.478,7,12,0.583,23,29,52,7,2,4,6,16,29,3b357518-b448-4201-a9d2-4737c58366dd,2003
310,Daniel Santiago,C,27,MIL,54,28,708,78,163,0.479,0,0,0.0,78,163,0.479,0.479,61,90,0.678,35,97,132,24,19,21,32,98,217,7e581968-f3b8-4f82-84e1-19e1b0270ff3,2003
311,Brian Scalabrine,PF,25,NJN,69,2,928,86,218,0.394,10,41,0.244,76,177,0.429,0.417,58,70,0.829,42,131,173,65,21,14,42,113,240,a7291594-bbd7-4160-a495-00a9079dbc6a,2003
312,Ansu Sesay,SF,27,SEA,57,2,583,81,178,0.455,6,21,0.286,75,157,0.478,0.472,32,46,0.696,43,49,92,19,19,20,23,66,200,7c81e7f4-c357-4f36-8c92-a0db98abbfce,2003
313,Paul Shirley,PF,26,CHI,7,0,86,10,23,0.435,0,1,0.0,10,22,0.455,0.435,1,3,0.333,8,8,16,4,1,1,9,9,21,928d77a4-2cb4-480c-999d-f7769e49c81d,2003
314,Bobby Simmons,SF,23,LAC,56,8,1376,147,373,0.394,2,12,0.167,145,361,0.402,0.397,141,169,0.834,115,147,262,96,51,17,73,169,437,e01a89fb-0691-479e-9f60-9a758329596c,2003
315,Brian Skinner,C,27,MIL,56,54,1577,255,513,0.497,0,0,0.0,255,513,0.497,0.497,79,138,0.572,119,292,411,49,30,61,78,165,589,31f7d8ae-007b-4803-b643-6e1ea337f45f,2003
316,Tamar Slay,SG,23,NJN,22,0,165,21,60,0.35,4,12,0.333,17,48,0.354,0.383,7,14,0.5,10,15,25,14,7,1,11,20,53,a7cb57c0-84e0-40c1-b388-bcaeb54524ff,2003
317,Joe Smith,PF,28,MIL,76,76,2254,311,708,0.439,1,5,0.2,310,703,0.441,0.44,207,241,0.859,230,413,643,78,47,94,82,209,830,f7dcee6c-783e-4e7c-b065-6f6e5f9adb69,2003
318,Leon Smith,C,23,SEA,1,0,4,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,1,1,2,0,0,0,0,1,2,e36e5df2-0e3a-4978-a0d5-d06ba5d21d73,2003
319,Steve Smith,SG,34,NOH,71,4,929,119,293,0.406,43,107,0.402,76,186,0.409,0.48,77,83,0.928,27,54,81,56,15,6,42,91,358,0ecd82f9-eb94-4739-8623-7f23355c740f,2003
320,Theron Smith,SF,23,MEM,20,0,178,16,43,0.372,6,12,0.5,10,31,0.323,0.442,6,8,0.75,13,28,41,7,5,5,14,18,44,53f6ab37-0bb5-4052-954b-587fd9e6d7b2,2003
321,Eric Snow,PG,30,PHI,82,82,2966,295,715,0.413,2,18,0.111,293,697,0.42,0.414,252,316,0.797,62,219,281,563,97,6,187,213,844,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775,2003
322,Darius Songaila,PF,25,SAC,73,7,976,133,273,0.487,0,0,0.0,133,273,0.487,0.487,71,88,0.807,91,134,225,48,42,12,43,126,337,59121184-0cb4-4af4-9a86-561e29511dd1,2003
323,Latrell Sprewell,SF,33,MIN,82,82,3100,518,1266,0.409,99,299,0.331,419,967,0.433,0.448,240,295,0.814,56,254,310,286,88,21,158,101,1375,0bfd9d49-7871-4504-a406-32c8c6fe5e86,2003
324,Jerry Stackhouse,SF,29,WAS,26,17,774,128,321,0.399,23,65,0.354,105,256,0.41,0.435,83,103,0.806,16,78,94,103,24,3,88,49,362,cad4bcad-272d-4165-aa5f-cd084acdca21,2003
325,Vladimir Stepania,C,27,POR,42,2,453,43,103,0.417,0,0,0.0,43,103,0.417,0.417,22,36,0.611,50,75,125,23,11,15,19,61,108,7fa877e5-34c0-4d53-aa19-1ff9ec9af721,2003
326,DeShawn Stevenson,SG-SF,22,TOT,80,78,2444,376,871,0.432,19,71,0.268,357,800,0.446,0.443,138,204,0.676,79,219,298,158,52,17,120,140,909,974162ac-0cdd-42da-afeb-ef74b89095db,2003
327,Michael Stewart,C-PF,28,TOT,25,2,147,5,12,0.417,0,0,0.0,5,12,0.417,0.417,3,4,0.75,8,21,29,0,2,10,3,34,13,5e5d530d-5954-4bfa-8080-aac564ece675,2003
328,Damon Stoudamire,PG,30,POR,82,82,3118,408,1018,0.401,156,427,0.365,252,591,0.426,0.477,127,145,0.876,52,256,308,500,99,9,180,173,1099,65af4a1d-57ae-4291-8d73-4181ad67d20a,2003
329,Erick Strickland,PG,30,MIL,43,0,571,79,196,0.403,29,66,0.439,50,130,0.385,0.477,44,51,0.863,13,58,71,90,26,2,54,63,231,8c5c5bae-d67b-4946-899c-9daa3a781307,2003
330,Rod Strickland,PG,37,TOT,61,10,1197,150,353,0.425,10,36,0.278,140,317,0.442,0.439,72,98,0.735,34,121,155,244,35,11,85,76,382,b74538bf-c5c2-4243-8598-66de6bdd3277,2003
331,Bob Sura,SG,30,TOT,80,18,1663,202,485,0.416,21,79,0.266,181,406,0.446,0.438,171,226,0.757,100,226,326,233,62,14,105,158,596,9ba0daa6-0d1b-4153-be48-1bd29ae14289,2003
332,Mike Sweetney,PF,21,NYK,42,1,494,69,140,0.493,0,1,0.0,69,139,0.496,0.493,42,58,0.724,68,89,157,14,18,12,32,57,180,85a11b17-f4b1-4ff1-91b5-d00638a8fa8b,2003
333,Stromile Swift,PF,24,MEM,77,10,1528,268,571,0.469,1,4,0.25,267,567,0.471,0.47,190,262,0.725,141,237,378,38,56,118,88,188,727,8c405510-14f1-40fa-ad7f-4515664ceb00,2003
334,Wally Szczerbiak,SF,26,MIN,28,0,622,106,236,0.449,20,46,0.435,86,190,0.453,0.492,53,64,0.828,24,64,88,33,12,1,28,42,285,baa92d68-b6f6-4351-9d24-ccb6b6cf4d9f,2003
335,Maurice Taylor,PF,27,HOU,75,10,2081,367,765,0.48,0,2,0.0,367,763,0.481,0.48,128,174,0.736,131,253,384,107,43,47,149,253,862,3edd3bea-32dc-4e98-b73f-218df2664378,2003
336,Jason Terry,PG,26,ATL,81,78,3018,499,1196,0.417,146,421,0.347,353,775,0.455,0.478,215,260,0.827,49,287,336,437,124,16,229,192,1359,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,2003
337,Etan Thomas,C,25,WAS,79,15,1901,257,526,0.489,0,0,0.0,257,526,0.489,0.489,191,295,0.647,183,345,528,68,36,123,113,219,705,ab74915b-d2c6-40d9-ad99-61f992b3b706,2003
338,Kenny Thomas,PF,26,PHI,74,72,2699,381,813,0.469,1,5,0.2,380,808,0.47,0.469,243,323,0.752,261,489,750,111,82,33,172,219,1006,c58728a2-449d-4f7c-9542-5ec4b207103d,2003
339,Kurt Thomas,PF,31,NYK,80,75,2548,392,829,0.473,0,3,0.0,392,826,0.475,0.473,106,127,0.835,145,517,662,149,56,80,132,298,890,d3b65687-9fb8-4089-bfc2-b5d624452cf4,2003
340,Tim Thomas,SF,26,TOT,66,65,2089,363,813,0.446,73,194,0.376,290,619,0.468,0.491,171,218,0.784,64,256,320,124,64,20,116,196,970,b5a9cb99-e6f7-44ce-9471-fa6afd69ad85,2003
341,Jamaal Tinsley,PG,25,IND,52,43,1378,153,370,0.414,77,207,0.372,76,163,0.466,0.518,49,67,0.731,28,108,136,303,84,17,110,132,432,6e4c78a8-7714-41f3-b79b-a622e5968c80,2003
342,Robert Traylor,C,26,NOH,71,0,942,145,287,0.505,2,5,0.4,143,282,0.507,0.509,70,128,0.547,106,156,262,43,39,37,62,161,362,ff40cf4e-9c96-40da-8c17-43d5d59ab553,2003
343,Gary Trent,C,29,MIN,68,2,1025,155,328,0.473,0,6,0.0,155,322,0.481,0.473,69,91,0.758,83,133,216,49,12,17,54,129,379,d2b81eb0-1c4e-4992-93a6-63c0f07d1d2a,2003
344,Jeff Trepagnier,SG,24,DEN,11,0,96,10,38,0.263,2,4,0.5,8,34,0.235,0.289,3,6,0.5,6,9,15,4,3,0,6,7,25,080168f0-9256-4607-96e3-596de6820a6b,2003
345,Nikoloz Tskitishvili,PF,20,DEN,39,0,307,40,122,0.328,3,11,0.273,37,111,0.333,0.34,23,29,0.793,24,39,63,10,6,8,17,50,106,feb24e02-28e8-4dd6-9550-46f591daf9a7,2003
346,Ime Udoka,SF,26,LAL,4,0,28,3,9,0.333,0,1,0.0,3,8,0.375,0.333,2,4,0.5,1,4,5,2,2,1,3,3,8,410ed0f6-75cc-42e7-aa78-e6b0a11b1d61,2003
347,Nick Van Exel,PG,32,GSW,39,29,1255,187,479,0.39,46,150,0.307,141,329,0.429,0.438,70,99,0.707,16,88,104,206,20,2,78,57,490,c661c225-c552-4ab7-90b9-110973575f08,2003
348,Keith Van Horn,SF,28,TOT,72,62,2340,410,903,0.454,93,233,0.399,317,670,0.473,0.506,249,290,0.859,149,352,501,120,68,33,169,215,1162,cd16449f-11ef-45f3-b6ae-e21c996ab006,2003
349,Jacque Vaughn,PG,28,ATL,71,6,1271,107,277,0.386,3,20,0.15,104,257,0.405,0.392,53,68,0.779,12,104,116,195,44,2,84,126,270,607467c1-189f-43cc-bda6-69fe943e756f,2003
350,Jake Voskuhl,C,26,PHO,66,43,1606,152,300,0.507,0,0,0.0,152,300,0.507,0.507,134,181,0.74,123,220,343,57,42,25,77,258,438,a2ae76d7-410b-41dc-b4e7-887da9c4d616,2003
351,Dwyane Wade,PG,22,MIA,61,56,2126,371,798,0.465,16,53,0.302,355,745,0.477,0.475,233,312,0.747,85,162,247,275,86,34,196,140,991,911c5842-c4ce-4684-a479-31e7220e6277,2003
352,Dajuan Wagner,SG,20,CLE,44,4,708,112,306,0.366,31,86,0.36,81,220,0.368,0.417,32,47,0.681,9,49,58,51,26,7,41,89,287,a85467a9-0dc2-4b9a-83bb-f14ef236733f,2003
353,Antoine Walker,PF,27,DAL,82,82,2840,483,1129,0.428,82,305,0.269,401,824,0.487,0.464,103,186,0.554,198,486,684,369,65,65,202,212,1151,fa43675b-7e49-4349-8ecc-6074694cb6d6,2003
354,Samaki Walker,PF,27,MIA,33,0,418,38,99,0.384,0,2,0.0,38,97,0.392,0.384,29,44,0.659,42,70,112,6,9,11,15,54,105,93cc1073-df1a-426d-8ce2-bb73cbfa7fbc,2003
355,Gerald Wallace,SF,21,SAC,37,1,337,32,89,0.36,0,2,0.0,32,87,0.368,0.36,11,24,0.458,35,39,74,19,14,14,8,37,75,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0,2003
356,John Wallace,SF,29,MIA,37,0,368,61,145,0.421,5,13,0.385,56,132,0.424,0.438,31,40,0.775,12,47,59,14,5,8,24,38,158,64027954-5885-4201-9d62-04870e73d885,2003
357,Rasheed Wallace,PF,29,TOT,68,66,2390,425,974,0.436,82,248,0.331,343,726,0.472,0.478,156,212,0.736,102,357,459,156,61,122,119,190,1088,59cc773b-c6d6-4242-ae3e-6795a5945ee2,2003
358,Luke Walton,PF,23,LAL,72,2,730,65,153,0.425,13,39,0.333,52,114,0.456,0.467,31,44,0.705,39,88,127,113,28,8,44,70,174,c3348785-801a-4efc-954a-067728d86785,2003
359,Charlie Ward,PG,33,TOT,71,10,1252,160,390,0.41,84,206,0.408,76,184,0.413,0.518,20,27,0.741,12,132,144,215,64,11,96,107,424,75da2c59-d6f0-4526-ad3b-5b1478e167bb,2003
360,Earl Watson,PG,24,MEM,81,14,1669,172,464,0.371,26,106,0.245,146,358,0.408,0.399,90,138,0.652,49,129,178,402,91,19,146,175,460,7c071ab0-faf3-49bc-856f-63193a7862b6,2003
361,Clarence Weatherspoon,PF,33,TOT,52,1,868,104,211,0.493,0,1,0.0,104,210,0.495,0.493,53,72,0.736,74,130,204,30,30,15,35,75,261,167131ad-0022-4e54-93f1-c90e105275c4,2003
362,Bonzi Wells,SG,27,TOT,72,27,1872,363,850,0.427,22,69,0.319,341,781,0.437,0.44,138,183,0.754,78,182,260,139,91,19,161,197,886,794b91a7-20a9-43df-a579-89ad70cd1e45,2003
363,David Wesley,SG,33,NOH,61,60,2001,311,800,0.389,92,285,0.323,219,515,0.425,0.446,137,182,0.753,28,106,134,175,71,14,100,147,851,e4130f45-2741-442e-8312-5f935d607c5f,2003
364,David West,PF,23,NOH,71,1,930,108,228,0.474,0,2,0.0,108,226,0.478,0.474,57,80,0.713,117,180,297,60,27,28,48,117,273,856056f4-8b4f-40c3-bf6d-7e3f0c145406,2003
365,Jahidi White,C,27,TOT,62,17,865,99,190,0.521,0,0,0.0,99,190,0.521,0.521,63,126,0.5,97,164,261,7,25,51,66,176,261,ceaf66bf-ee0c-4db4-94b3-1ea3b1002adb,2003
366,Rodney White,SF,23,DEN,72,0,985,215,468,0.459,33,87,0.379,182,381,0.478,0.495,78,104,0.75,44,121,165,60,32,20,78,105,541,719b40f5-ed28-49a8-b668-1f2e65326898,2003
367,Chris Whitney,PG,32,WAS,16,5,186,17,45,0.378,8,18,0.444,9,27,0.333,0.467,5,5,1.0,3,12,15,14,6,2,6,6,47,6e85172a-17b1-4e8b-bfeb-f80fa89478bb,2003
368,Chris Wilcox,C,21,LAC,65,17,1340,227,436,0.521,0,1,0.0,227,435,0.522,0.521,105,150,0.7,125,180,305,51,29,20,80,183,559,7dd483f5-ce8e-4848-8134-c033d39d2fce,2003
369,Mike Wilks,PG,24,HOU,26,0,145,17,36,0.472,6,10,0.6,11,26,0.423,0.556,10,12,0.833,3,13,16,17,3,0,7,15,50,4ffb0b05-5be8-45f6-8ee2-d3354050aa74,2003
370,Aaron Williams,C,32,NJN,72,7,1337,172,342,0.503,1,3,0.333,171,339,0.504,0.504,105,155,0.677,101,193,294,81,34,46,89,187,450,f01bd8ac-7c4a-48e8-8480-b319dbe8bacd,2003
371,Alvin Williams,SG,29,TOR,56,54,1730,201,496,0.405,26,89,0.292,175,407,0.43,0.431,66,85,0.776,18,132,150,224,55,10,78,114,494,830445db-5ef7-4947-bbc8-42678130f7d0,2003
372,Eric Williams,SF,31,TOT,71,36,1886,231,598,0.386,35,127,0.276,196,471,0.416,0.416,215,283,0.76,65,221,286,120,70,9,88,180,712,20616e0d-ed38-4118-9459-4bd2d79e8bad,2003
373,Frank Williams,PG,23,NYK,56,3,714,80,208,0.385,18,60,0.3,62,148,0.419,0.428,41,48,0.854,8,45,53,121,25,6,63,58,219,c84a12a3-d8a5-41fa-ad50-dab5c43e9466,2003
374,Jason Williams,PG,28,MEM,72,68,2115,290,713,0.407,120,364,0.33,170,349,0.487,0.491,82,98,0.837,25,122,147,492,92,5,136,97,782,07f1b897-9583-4190-8226-15ebce621d1a,2003
375,Jerome Williams,PF,30,TOT,68,44,1637,158,336,0.47,0,8,0.0,158,328,0.482,0.47,106,155,0.684,177,298,475,72,90,8,74,134,422,9e20ebe5-a960-45c0-a5ae-73a104949c99,2003
376,Scott Williams,C,35,TOT,43,21,527,90,186,0.484,2,3,0.667,88,183,0.481,0.489,16,27,0.593,38,94,132,17,20,16,16,95,198,3e79b5ca-eea7-4699-ac24-6ed33798fff5,2003
