,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
251,Brent Price,PG,24,WSB,68,9,859,100,279,0.358,8,48,0.167,92,231,0.398,0.373,54,68,0.794,28,75,103,154,56,3,85,90,262,56869f17-2697-4619-934e-099fd23b2cbc,1992
252,Mark Price,PG,28,CLE,75,74,2380,477,986,0.484,122,293,0.416,355,693,0.512,0.546,289,305,0.948,37,164,201,602,89,11,196,105,1365,1a806ca8-ea9c-4690-8fe4-0b7d13c80d36,1992
253,Anthony Pullard,PF,26,MIL,8,0,37,8,18,0.444,0,0,0.0,8,18,0.444,0.444,1,3,0.333,2,6,8,2,2,2,5,5,17,cc0f830a-0eb5-4653-8159-394cb0a24d79,1992
254,Kurt Rambis,PF,34,TOT,72,1,822,67,129,0.519,0,2,0.0,67,127,0.528,0.519,43,65,0.662,77,150,227,53,43,18,42,122,177,26bdc332-6023-499d-8754-4c64441c5042,1992
255,Mark Randall,PF,25,TOT,37,0,248,40,80,0.5,1,8,0.125,39,72,0.542,0.506,16,26,0.615,27,28,55,11,4,2,17,33,97,4d0f1217-286a-46c7-8c79-99ccf66fbb0f,1992
256,Blair Rasmussen,C,30,ATL,22,6,283,30,80,0.375,2,6,0.333,28,74,0.378,0.388,9,13,0.692,20,35,55,5,5,10,12,61,71,0982d9e1-29f5-446d-bb43-429c855b31b8,1992
257,J.R. Reid,PF,24,TOT,83,25,1887,283,595,0.476,0,5,0.0,283,590,0.48,0.476,214,280,0.764,120,336,456,80,47,31,125,266,780,c60064d6-5a0b-472a-bee2-c32d3237145f,1992
258,Glen Rice,SF,25,MIA,82,82,3082,582,1324,0.44,148,386,0.383,434,938,0.463,0.495,242,295,0.82,92,332,424,180,92,25,157,201,1554,fab5958e-5a64-48fb-b2ae-3e29575fd790,1992
259,Pooh Richardson,PG,26,IND,74,73,2396,337,703,0.479,3,29,0.103,334,674,0.496,0.482,92,124,0.742,63,204,267,573,94,12,167,132,769,0e4892d7-48eb-4b51-b21f-89996f6ed64f,1992
260,Doc Rivers,PG,31,NYK,77,45,1886,216,494,0.437,39,123,0.317,177,371,0.477,0.477,133,162,0.821,26,166,192,405,123,9,114,215,604,c05a51af-ec4a-4ffd-95d1-6d7e3d07b7a2,1992
261,Fred Roberts,C,32,MIL,79,5,1488,226,428,0.528,12,29,0.414,214,399,0.536,0.542,135,169,0.799,91,146,237,118,57,27,67,138,599,8777a6ae-f4cb-4f2f-bfce-9cca3c26a190,1992
262,Stanley Roberts,C,22,LAC,77,76,1816,375,711,0.527,0,0,0.0,375,711,0.527,0.527,120,246,0.488,181,297,478,59,34,141,121,332,870,a9ba88c4-03a6-489f-a143-4094c05fda22,1992
263,Alvin Robertson,SG,30,TOT,69,54,2006,247,539,0.458,40,122,0.328,207,417,0.496,0.495,84,128,0.656,107,162,269,263,155,18,133,218,618,a16f3c84-354b-4ac6-9c1e-3f51db0ae353,1992
264,Clifford Robinson,PF,26,POR,82,12,2575,632,1336,0.473,19,77,0.247,613,1259,0.487,0.48,287,416,0.69,165,377,542,182,98,163,173,287,1570,024864e9-58dc-47f9-9e64-4e7a4d84d464,1992
265,Larry Robinson,SG,25,WSB,4,0,33,6,16,0.375,0,1,0.0,6,15,0.4,0.375,3,5,0.6,1,2,3,3,1,1,1,0,15,a7f8bb8d-1a54-4a27-bf64-a4acb3305bd1,1992
266,Rumeal Robinson,PG,26,NJN,80,28,1585,270,638,0.423,20,56,0.357,250,582,0.43,0.439,112,195,0.574,49,110,159,323,96,12,140,169,672,a175e993-ed61-4654-a2c6-8d9ec072efa9,1992
267,Tree Rollins,C,37,HOU,42,0,247,11,41,0.268,0,2,0.0,11,39,0.282,0.268,9,12,0.75,12,48,60,10,6,15,9,43,31,d891169f-bdf0-4c5b-98ac-0399591c4b39,1992
268,Sean Rooks,C,23,DAL,72,68,2087,368,747,0.493,0,2,0.0,368,745,0.494,0.493,234,389,0.602,196,340,536,95,38,81,160,204,970,6b3b2aec-65a2-48e4-9ef9-ed5feb8f0ce6,1992
269,Donald Royal,SF,26,ORL,77,0,1636,194,391,0.496,0,3,0.0,194,388,0.5,0.496,318,390,0.815,116,179,295,80,36,25,113,179,706,ab9b16a9-9f0a-445a-9ab6-d76cd9f67511,1992
270,Delaney Rudd,PG,30,POR,15,1,95,7,36,0.194,1,11,0.091,6,25,0.24,0.208,11,14,0.786,4,5,9,17,1,0,11,7,26,4bc4ee59-df49-40f6-918c-9add2f92ef4c,1992
271,John Salley,PF,28,MIA,51,34,1422,154,307,0.502,0,0,0.0,154,307,0.502,0.502,115,144,0.799,113,200,313,83,32,70,101,192,423,05c00d24-8ed6-4ecd-b54a-2ab88a8d93b1,1992
272,Jeff Sanders,PF,27,ATL,9,0,120,10,25,0.4,0,0,0.0,10,25,0.4,0.4,4,8,0.5,12,17,29,6,8,1,11,16,24,5ee0be73-b3a5-4dd1-a6bd-59908a6512f8,1992
273,Mike Sanders,SF,32,CLE,53,51,1189,197,396,0.497,1,4,0.25,196,392,0.5,0.499,59,78,0.756,52,118,170,75,39,30,57,150,454,fcc7e4f5-414d-48d2-a6bf-ffda2d512494,1992
274,Danny Schayes,C,33,MIL,70,7,1124,105,263,0.399,0,3,0.0,105,260,0.404,0.399,112,137,0.818,72,177,249,78,36,36,65,148,322,cd893740-ecfa-4f1e-aaa0-3cda007b4239,1992
275,Steve Scheffler,C,25,SEA,29,5,166,25,48,0.521,0,0,0.0,25,48,0.521,0.521,16,24,0.667,15,21,36,5,6,1,5,37,66,fb462aa2-64d6-46b7-851c-2ff8866ea5c9,1992
276,Dwayne Schintzius,C,24,NJN,5,0,35,2,7,0.286,0,0,0.0,2,7,0.286,0.286,3,3,1.0,2,6,8,2,2,2,0,4,7,1a278d0c-401d-4920-86ed-100cbc899673,1992
277,Detlef Schrempf,PF,30,IND,82,60,3098,517,1085,0.476,8,52,0.154,509,1033,0.493,0.48,525,653,0.804,210,570,780,493,79,27,243,305,1567,97eeab53-3c7c-43ed-a7fb-d3a98cc66c92,1992
278,Byron Scott,SG,31,LAL,58,53,1677,296,659,0.449,44,135,0.326,252,524,0.481,0.483,156,184,0.848,27,107,134,157,55,13,70,98,792,6022195d-0ab6-49a5-920e-bccccd4631c8,1992
279,Dennis Scott,SF,24,ORL,54,43,1759,329,763,0.431,108,268,0.403,221,495,0.446,0.502,92,117,0.786,38,148,186,136,57,18,104,131,858,3d0730d9-64e4-470d-82c1-0dffd8105932,1992
280,Malik Sealy,SF,22,IND,58,2,672,136,319,0.426,7,31,0.226,129,288,0.448,0.437,51,74,0.689,60,52,112,47,36,7,58,74,330,546d0f2a-84fd-4963-8d26-665e56d98616,1992
281,Rony Seikaly,C,27,MIA,72,64,2456,417,868,0.48,1,8,0.125,416,860,0.484,0.481,397,540,0.735,259,587,846,100,38,83,203,260,1232,f7e2baae-8cee-4086-8f4d-6d94a68f6207,1992
282,Brad Sellers,PF,30,MIN,54,4,533,49,130,0.377,0,1,0.0,49,129,0.38,0.377,37,39,0.949,27,56,83,46,6,11,27,40,135,de4995bc-c556-4322-9976-fa12089c7fb4,1992
283,Charles Shackleford,C,26,PHI,48,0,568,80,164,0.488,0,2,0.0,80,162,0.494,0.488,31,49,0.633,65,140,205,26,13,25,36,92,191,7d39f815-2516-453f-8e1a-dee2f2da9ea5,1992
284,Brian Shaw,PG,26,MIA,68,45,1603,197,501,0.393,43,130,0.331,154,371,0.415,0.436,61,78,0.782,70,187,257,235,48,19,96,163,498,fe3edc8f-1d05-4ce4-bc1b-65cc1983b048,1992
285,Lionel Simmons,SF,24,SAC,69,68,2502,468,1055,0.444,1,11,0.091,467,1044,0.447,0.444,298,364,0.819,156,339,495,312,95,38,196,197,1235,eaee7816-531d-4066-b5ea-1a96312ec65b,1992
286,Scott Skiles,PG,28,ORL,78,78,3086,416,891,0.467,80,235,0.34,336,656,0.512,0.512,289,324,0.892,52,238,290,735,86,2,267,244,1201,1190be29-8300-464b-8873-4e37ce0bb04f,1992
287,Charles Smith,SF,27,NYK,81,68,2172,358,764,0.469,0,2,0.0,358,762,0.47,0.469,287,367,0.782,170,262,432,142,48,96,155,254,1003,e0269063-6579-4736-82b9-42ef4d8da882,1992
288,Chris Smith,SG,22,MIN,80,6,1266,125,289,0.433,2,14,0.143,123,275,0.447,0.436,95,120,0.792,32,64,96,196,48,16,68,96,347,fc0a8c8b-62a8-4b23-b946-0c2be590f959,1992
289,Doug Smith,PF,23,DAL,61,42,1524,289,666,0.434,0,4,0.0,289,662,0.437,0.434,56,74,0.757,96,232,328,104,48,52,115,280,634,8352df14-2de9-453b-a09f-c311ae54390b,1992
290,Kenny Smith,PG,27,HOU,82,82,2422,387,744,0.52,96,219,0.438,291,525,0.554,0.585,195,222,0.878,28,132,160,446,80,7,163,110,1065,864ad531-258e-4a37-897b-56d5d1c352d3,1992
291,LaBradford Smith,SG,23,WSB,69,33,1546,261,570,0.458,8,23,0.348,253,547,0.463,0.465,109,127,0.858,26,80,106,186,58,9,103,178,639,e8714ece-dff6-4f5a-aca4-11c4ac443508,1992
292,Larry Smith,PF,35,SAS,66,13,833,38,87,0.437,0,0,0.0,38,87,0.437,0.437,9,22,0.409,103,165,268,28,23,16,39,133,85,ab5ac4ef-0b1c-4110-b09f-ef04d50e893c,1992
293,Reggie Smith,C,22,POR,23,0,68,10,27,0.37,0,1,0.0,10,26,0.385,0.37,3,14,0.214,15,6,21,1,4,1,4,16,23,cd43c436-79b0-4bbe-b085-7918de96edce,1992
294,Steve Smith,SG,23,MIA,48,43,1610,279,619,0.451,53,132,0.402,226,487,0.464,0.494,155,197,0.787,56,141,197,267,50,16,129,148,766,0ecd82f9-eb94-4739-8623-7f23355c740f,1992
295,Tony Smith,SG,24,LAL,55,9,752,133,275,0.484,2,11,0.182,131,264,0.496,0.487,62,82,0.756,46,41,87,63,50,7,40,72,330,a37dbec3-5089-455f-80e0-a0ae94e17b40,1992
296,Rik Smits,C,26,IND,81,81,2072,494,1017,0.486,0,0,0.0,494,1017,0.486,0.486,167,228,0.732,126,306,432,121,27,75,147,285,1155,19672fc7-6c78-4dd3-a721-7a56d1e4248d,1992
297,Andre Spencer,SF,28,TOT,20,1,422,73,163,0.448,0,2,0.0,73,161,0.453,0.448,41,54,0.759,38,43,81,24,17,7,26,64,187,4d6ed8b5-ae5e-401b-b0ba-7fd86c638907,1992
298,Elmore Spencer,C,23,LAC,44,4,280,44,82,0.537,0,0,0.0,44,82,0.537,0.537,16,32,0.5,17,45,62,8,8,18,26,54,104,aedab071-1e24-4fcf-b6d7-51f6f7747673,1992
299,Felton Spencer,C,25,MIN,71,48,1296,105,226,0.465,0,0,0.0,105,226,0.465,0.465,83,127,0.654,134,190,324,17,23,66,70,243,293,23c32d73-b8af-416c-b767-79c9e8c8f069,1992
300,Latrell Sprewell,SG,22,GSW,77,69,2741,449,968,0.464,73,198,0.369,376,770,0.488,0.502,211,283,0.746,79,192,271,295,126,52,203,166,1182,0bfd9d49-7871-4504-a406-32c8c6fe5e86,1992
301,John Starks,SG,27,NYK,80,51,2477,513,1199,0.428,108,336,0.321,405,863,0.469,0.473,263,331,0.795,54,150,204,404,91,12,173,234,1397,11685273-76a7-4c81-ab0e-0e34a1100a02,1992
302,Larry Stewart,SF,24,WSB,81,8,1823,306,564,0.543,0,2,0.0,306,562,0.544,0.543,184,253,0.727,154,229,383,146,47,29,153,191,796,56eab932-2203-4a5d-958a-e88beb28af61,1992
303,Bryant Stith,SG,22,DEN,39,12,865,124,278,0.446,0,4,0.0,124,274,0.453,0.446,99,119,0.832,39,85,124,49,24,5,44,82,347,7eedeecd-ac31-4944-8d79-d52bf7ca3df8,1992
304,Alex Stivrins,PF-SF,30,TOT,19,0,76,19,39,0.487,0,2,0.0,19,37,0.514,0.487,3,4,0.75,7,12,19,3,2,2,7,11,41,e1cf402b-0d74-4d08-9aab-0ffbdc2fd654,1992
305,Rod Strickland,SG,26,POR,78,35,2474,396,816,0.485,4,30,0.133,392,786,0.499,0.488,273,381,0.717,120,217,337,559,131,24,199,153,1069,b74538bf-c5c2-4243-8598-66de6bdd3277,1992
306,Derek Strong,PF,24,MIL,23,0,339,42,92,0.457,4,8,0.5,38,84,0.452,0.478,68,85,0.8,40,75,115,14,11,1,13,20,156,8d6882b4-bf33-444d-ae74-d3b2bbce1b3e,1992
307,Lamont Strothers,SG,24,DAL,9,0,138,20,61,0.328,2,13,0.154,18,48,0.375,0.344,8,10,0.8,8,6,14,13,8,0,15,13,50,a11b7b69-edea-496f-a04d-490bb51681f6,1992
308,Terry Teagle,SG,32,HOU,2,0,25,2,7,0.286,0,0,0.0,2,7,0.286,0.286,1,2,0.5,0,3,3,2,0,0,1,1,5,0f8d8895-bbb8-4108-a644-e24c0c13c0c2,1992
309,LaSalle Thompson,C,31,IND,63,0,730,104,213,0.488,0,1,0.0,104,212,0.491,0.488,29,39,0.744,55,123,178,34,29,24,47,137,237,dc194640-8eeb-471e-ab3b-64b6cb7e361d,1992
310,Otis Thorpe,PF,30,HOU,72,69,2357,385,690,0.558,0,2,0.0,385,688,0.56,0.558,153,256,0.598,219,370,589,181,43,19,151,234,923,4acf8c09-17a2-4097-b30a-e4a2b312b654,1992
311,Sedale Threatt,PG,31,LAL,82,82,2893,522,1028,0.508,14,53,0.264,508,975,0.521,0.515,177,215,0.823,47,226,273,564,142,11,173,248,1235,46e3a075-93b6-4b59-bf4c-54f62957d448,1992
312,Wayman Tisdale,PF,28,SAC,76,75,2283,544,1068,0.509,0,2,0.0,544,1066,0.51,0.509,175,231,0.758,127,373,500,108,52,47,117,277,1263,09d0428e-719c-4299-8a9a-97456afeb06d,1992
313,Tom Tolbert,PF,27,ORL,72,61,1838,226,454,0.498,9,28,0.321,217,426,0.509,0.508,122,168,0.726,133,279,412,91,33,21,124,192,583,4ee65fa9-ae0a-4771-8fb4-c610de0d16c0,1992
314,Trent Tucker,SG,33,CHI,69,0,909,143,295,0.485,52,131,0.397,91,164,0.555,0.573,18,22,0.818,16,55,71,82,24,6,18,65,356,cf91e862-bc63-4cba-9979-53d08e63ec33,1992
315,Jeff Turner,PF,30,ORL,75,20,1479,231,437,0.529,10,17,0.588,221,420,0.526,0.54,56,70,0.8,74,178,252,107,19,9,66,192,528,b24f885f-af14-4c5f-acd7-0bc52606918b,1992
316,Kiki Vandeweghe,SF,34,LAC,41,3,494,92,203,0.453,12,37,0.324,80,166,0.482,0.483,58,66,0.879,12,36,48,25,13,7,20,45,254,514233af-d03b-4261-97f6-f414f00bc7c8,1992
317,Loy Vaught,PF,24,LAC,79,4,1653,313,616,0.508,1,4,0.25,312,612,0.51,0.509,116,155,0.748,164,328,492,54,55,39,83,172,743,1ac2c39c-af41-4b1a-be01-e31892530892,1992
318,Darrell Walker,PG-SG,31,TOT,37,2,511,34,96,0.354,0,1,0.0,34,95,0.358,0.354,12,26,0.462,22,36,58,53,33,2,25,63,80,0dd40cf7-3e6c-46ff-af56-11dc5a7554f3,1992
319,Clarence Weatherspoon,SF,22,PHI,82,82,2654,494,1053,0.469,1,4,0.25,493,1049,0.47,0.47,291,408,0.713,179,410,589,147,85,67,176,188,1280,167131ad-0022-4e54-93f1-c90e105275c4,1992
320,Marcus Webb,PF,22,BOS,9,0,51,13,25,0.52,0,1,0.0,13,24,0.542,0.52,13,21,0.619,5,5,10,2,1,2,5,11,39,8d40a178-5467-4bab-88fb-fa7f5daf5e6e,1992
321,Spud Webb,PG,29,SAC,69,68,2335,342,789,0.433,37,135,0.274,305,654,0.466,0.457,279,328,0.851,44,149,193,481,104,6,194,177,1000,835993b0-3092-46dd-bbf3-c38a8473c2a9,1992
322,Robert Werdann,C,22,DEN,28,0,149,18,59,0.305,0,1,0.0,18,58,0.31,0.305,17,31,0.548,23,29,52,7,6,4,12,38,53,3b7d713a-d218-4e24-943d-f89932a396f5,1992
323,Doug West,SG,25,MIN,80,80,3104,646,1249,0.517,2,23,0.087,644,1226,0.525,0.518,249,296,0.841,89,158,247,235,85,21,165,279,1543,16a509f4-2e88-41a1-91f2-c7c79a99a7bb,1992
324,Mark West,C,32,PHO,82,82,1558,175,285,0.614,0,0,0.0,175,285,0.614,0.614,86,166,0.518,153,305,458,29,16,103,93,243,436,878969ba-2ce8-487b-bfdf-58ec6b9e5cc2,1992
325,Randy White,PF,25,DAL,64,20,1433,235,540,0.435,10,42,0.238,225,498,0.452,0.444,138,184,0.75,154,216,370,49,63,45,108,226,618,264d353b-a985-4294-a1cf-8cec35d6d144,1992
326,Morlon Wiley,PG,26,TOT,58,15,995,96,254,0.378,54,154,0.351,42,100,0.42,0.484,17,26,0.654,29,62,91,181,65,3,80,127,263,ebc8baa5-2045-4894-9f78-1cc9ef2d5d35,1992
327,Eddie Lee Wilkins,PF,30,PHI,26,0,192,55,97,0.567,0,2,0.0,55,95,0.579,0.567,48,78,0.615,14,26,40,2,7,1,17,34,158,46e58e8b-e448-48e4-a4bb-b5bb591453c3,1992
328,Gerald Wilkins,SF,29,CLE,80,35,2079,361,797,0.453,16,58,0.276,345,739,0.467,0.463,152,181,0.84,74,140,214,183,78,18,94,154,890,996922b6-bfe6-43a1-9d49-4816426d4451,1992
329,Buck Williams,PF,32,POR,82,82,2498,270,528,0.511,0,1,0.0,270,527,0.512,0.511,138,214,0.645,232,458,690,75,81,61,101,270,678,8e9fe8ca-129b-4f58-aa74-7be4970db484,1992
330,Corey Williams,PG,22,CHI,35,0,242,31,85,0.365,1,3,0.333,30,82,0.366,0.371,18,22,0.818,19,12,31,23,4,2,11,24,81,a5ffe8e9-5f33-49d1-9171-0f36b37e2dd9,1992
331,Herb Williams,C,34,NYK,55,0,571,72,175,0.411,0,0,0.0,72,175,0.411,0.411,14,21,0.667,44,102,146,19,21,28,22,78,158,8a793693-c9bd-49ac-bcc5-07ec7c797bd4,1992
332,Hot Rod Williams,C,30,CLE,67,13,2055,263,560,0.47,0,0,0.0,263,560,0.47,0.47,212,296,0.716,127,288,415,152,48,105,116,171,738,ca94dd3e-c3dc-4682-8c88-0ed654c9d074,1992
333,Jayson Williams,PF,24,NJN,12,2,139,21,46,0.457,0,0,0.0,21,46,0.457,0.457,7,18,0.389,22,19,41,0,4,4,8,24,49,50b7e899-8125-4ca8-ac3b-c33b70ff2747,1992
334,John Williams,SF,26,LAC,74,8,1638,205,477,0.43,12,53,0.226,193,424,0.455,0.442,70,129,0.543,88,228,316,142,83,23,79,188,492,98dd764c-e55e-4c46-b317-5fc18fa21001,1992
335,Kenny Williams,SF,23,IND,57,0,844,150,282,0.532,0,3,0.0,150,279,0.538,0.532,48,68,0.706,102,126,228,38,21,45,28,87,348,64e32349-7431-4647-becf-a88a9f1d0ff2,1992
336,Lorenzo Williams,PF-C,23,TOT,27,7,179,17,36,0.472,0,0,0.0,17,36,0.472,0.472,2,7,0.286,17,38,55,5,5,17,8,29,36,6ab89789-e399-4908-b87a-004229733aeb,1992
337,Micheal Williams,PG,26,MIN,76,76,2661,353,791,0.446,26,107,0.243,327,684,0.478,0.463,419,462,0.907,84,189,273,661,165,23,227,268,1151,d9f9bb45-dd12-4978-8ba6-0a5c5eb4ea12,1992
338,Reggie Williams,SF,28,DEN,79,79,2722,535,1167,0.458,33,122,0.27,502,1045,0.48,0.473,238,296,0.804,132,296,428,295,126,76,194,284,1341,530a4573-76b3-4e23-855a-2089125f7811,1992
339,Scott Williams,PF,24,CHI,71,5,1369,166,356,0.466,0,7,0.0,166,349,0.476,0.466,90,126,0.714,168,283,451,68,55,66,73,230,422,3e79b5ca-eea7-4699-ac24-6ed33798fff5,1992
340,Walt Williams,SF,22,SAC,59,26,1673,358,823,0.435,61,191,0.319,297,632,0.47,0.472,224,302,0.742,115,150,265,178,66,29,179,209,1001,12444039-8819-4e46-9134-03ad3406bd4c,1992
341,Kevin Willis,PF,30,ATL,80,80,2878,616,1218,0.506,7,29,0.241,609,1189,0.512,0.509,196,300,0.653,335,693,1028,165,68,41,213,264,1435,efcb4c6e-75a9-4e0e-93aa-ddb85157ba20,1992
342,Kennard Winchester,SG,26,HOU,39,0,340,61,139,0.439,4,19,0.211,57,120,0.475,0.453,17,22,0.773,17,32,49,13,10,10,15,40,143,fddb3978-23ab-4a1f-a379-5e631378680c,1992
343,David Wingate,SF,29,CHH,72,55,1471,180,336,0.536,1,6,0.167,179,330,0.542,0.537,79,107,0.738,49,125,174,183,66,9,89,135,440,32fd444d-fa09-4d8d-b859-ed406dbaefcb,1992
344,Joe Wolf,C,28,TOT,23,0,165,20,44,0.455,0,1,0.0,20,43,0.465,0.455,13,16,0.813,14,34,48,5,7,1,7,24,53,d772cea5-bc81-445d-9c77-8303846d5343,1992
345,David Wood,PF,28,SAS,64,2,598,52,117,0.444,5,21,0.238,47,96,0.49,0.466,46,55,0.836,38,59,97,34,13,12,29,93,155,900c8d6d-33ab-447e-910e-1f789f8fff71,1992
346,Randy Woods,PG,22,LAC,41,1,174,23,66,0.348,3,14,0.214,20,52,0.385,0.371,19,26,0.731,6,8,14,40,14,1,16,26,68,446de438-9733-4809-9962-efdc5bd52047,1992
347,Orlando Woolridge,SF,33,TOT,58,47,1555,289,599,0.482,0,9,0.0,289,590,0.49,0.482,120,177,0.678,87,98,185,115,27,27,79,122,698,f24cd7f0-b5ef-4321-b3b4-eaacf0ca2ade,1992
348,Howard Wright,PF,25,ORL,4,0,10,4,5,0.8,0,0,0.0,4,5,0.8,0.8,0,2,0.0,1,1,2,0,0,0,0,0,8,fc1859e1-882d-46eb-b166-b7bcc651ccd5,1992
349,Danny Young,PG,30,DET,65,2,836,69,167,0.413,22,68,0.324,47,99,0.475,0.479,28,32,0.875,13,34,47,119,31,5,30,36,188,da5463fa-0a4a-4f5a-9c76-62fc44e7c9be,1992
