,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
125,Danny Fortson,PF,25,GSW,77,76,2216,309,722,0.428,1,4,0.25,308,718,0.429,0.429,245,308,0.795,290,609,899,127,44,17,160,255,864,e463ac7a-f596-4237-b6f1-4e3779539705,2001
126,Greg Foster,PF,33,MIL,6,0,24,2,9,0.222,0,4,0.0,2,5,0.4,0.222,3,4,0.75,0,8,8,1,0,0,0,4,7,4aefed22-7753-4c9e-82a7-29c16f1d18e7,2001
127,Jeff Foster,C,25,IND,82,48,1786,177,394,0.449,2,15,0.133,175,379,0.462,0.452,111,182,0.61,206,350,556,70,71,38,79,232,467,bc15d9b1-6e6c-4cae-9d6a-56877871da48,2001
128,Antonis Fotsis,PF,20,MEM,28,1,320,42,104,0.404,7,23,0.304,35,81,0.432,0.438,17,20,0.85,25,37,62,10,9,11,21,22,108,7faf0e27-1cde-4418-899c-0649e4a86ee5,2001
129,Tremaine Fowlkes,SF,25,LAC,22,17,343,25,64,0.391,0,0,0.0,25,64,0.391,0.391,24,31,0.774,32,32,64,17,11,1,13,39,74,26032e9f-a642-4b04-bb01-cf14e3269018,2001
130,Rick Fox,SF,32,LAL,82,82,2289,255,605,0.421,65,208,0.313,190,397,0.479,0.475,70,85,0.824,90,299,389,283,67,21,132,244,645,ecffeb31-7eb9-4fd6-889f-a7684e3eeadf,2001
131,Adonal Foyle,C,26,GSW,79,36,1485,171,385,0.444,0,0,0.0,171,385,0.444,0.444,37,93,0.398,150,234,384,41,36,168,76,179,379,69a2b506-09ad-4a30-8c2b-3b743e94f62d,2001
132,Steve Francis,PG,24,HOU,57,56,2343,420,1007,0.417,68,210,0.324,352,797,0.442,0.451,326,422,0.773,102,299,401,362,71,25,221,172,1234,a5845013-8c2b-4fd7-89a8-d903e78c65e9,2001
133,Lawrence Funderburke,PF,31,SAC,56,1,722,115,245,0.469,0,3,0.0,115,242,0.475,0.469,34,56,0.607,76,122,198,32,11,18,33,65,264,b52b1506-48ec-4f4c-9582-bcaaf71dc675,2001
134,Dean Garrett,C,35,TOT,34,0,183,18,55,0.327,0,0,0.0,18,55,0.327,0.327,0,3,0.0,16,41,57,5,7,10,10,32,36,78a68864-dd53-427d-ac97-3f4c859a955f,2001
135,Pat Garrity,PF,25,ORL,80,43,2406,327,767,0.426,169,396,0.427,158,371,0.426,0.537,61,73,0.836,77,261,338,99,61,28,68,230,884,e0c84a9e-cac8-4c94-9a44-f77bd3e15c84,2001
136,Pau Gasol,PF,21,MEM,82,79,3007,551,1064,0.518,1,5,0.2,550,1059,0.519,0.518,338,477,0.709,238,492,730,223,41,169,224,195,1441,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,2001
137,Chris Gatling,PF,34,MIA,54,1,809,131,293,0.447,1,8,0.125,130,285,0.456,0.449,82,117,0.701,71,135,206,25,17,11,58,109,345,91a83481-28a4-45a5-b350-4cc0cc050926,2001
138,Matt Geiger,C,32,PHI,4,0,36,1,8,0.125,0,0,0.0,1,8,0.125,0.125,1,2,0.5,3,3,6,0,0,2,2,2,3,fba26ae0-efa6-4b02-9eaf-3ab8756e54e6,2001
139,Devean George,SF,24,LAL,82,1,1759,215,523,0.411,66,178,0.371,149,345,0.432,0.474,85,126,0.675,78,225,303,111,71,42,66,190,581,ee393253-12db-4147-ad4f-251b80f81a1e,2001
140,Eddie Gill,PG,23,MEM,23,5,384,39,92,0.424,7,22,0.318,32,70,0.457,0.462,31,39,0.795,7,21,28,49,11,3,34,38,116,0d942dc7-1b81-48d2-8c12-f24c17fc27f6,2001
141,Kendall Gill,SG,33,MIA,65,49,1410,162,422,0.384,6,44,0.136,156,378,0.413,0.391,42,62,0.677,29,155,184,100,44,8,55,140,372,407a01e1-fcba-465f-a46b-45e370abce7b,2001
142,Dion Glover,SG,23,ATL,55,25,1156,192,456,0.421,30,91,0.33,162,365,0.444,0.454,78,103,0.757,36,133,169,84,45,14,76,89,492,c694e26c-c165-495d-a6c3-7c85846c3b7b,2001
143,Steve Goodrich,SF,25,NJN,9,0,50,2,10,0.2,0,0,0.0,2,10,0.2,0.2,1,2,0.5,1,4,5,5,1,2,3,10,5,61a03cc1-cdfd-4d23-8389-49d836ea7e25,2001
144,Brian Grant,PF,29,MIA,72,72,2256,286,610,0.469,0,2,0.0,286,608,0.47,0.469,101,119,0.849,168,407,575,137,48,31,122,236,673,cb60c459-9cd0-48ce-a876-10795693f3d0,2001
145,Horace Grant,C,36,ORL,76,76,2210,264,515,0.513,0,0,0.0,264,515,0.513,0.513,80,111,0.721,159,322,481,104,57,49,51,118,608,c856ad79-88c6-4ea2-8901-b9a394638941,2001
146,Adrian Griffin,SG,27,DAL,58,34,1383,179,359,0.499,16,54,0.296,163,305,0.534,0.521,41,49,0.837,68,161,229,106,75,12,42,142,415,b89070d5-e250-4dc6-aef3-fd2419a20d03,2001
147,Eddie Griffin,PF,19,HOU,73,24,1896,244,666,0.366,90,273,0.33,154,393,0.392,0.434,64,86,0.744,117,299,416,53,17,134,47,117,642,64c40f3f-1db4-408c-b691-dfd306cdf7f7,2001
148,Tom Gugliotta,PF,32,PHO,44,40,1129,127,301,0.422,3,9,0.333,124,292,0.425,0.427,28,37,0.757,59,162,221,77,39,30,61,116,285,41095aba-b184-4ede-b27a-b060df0bb514,2001
149,Darvin Ham,SF,28,MIL,70,2,1208,120,211,0.569,1,7,0.143,119,204,0.583,0.571,62,123,0.504,91,111,202,73,25,37,83,175,303,718892b9-e80a-40ef-9a95-c00f6608ee77,2001
150,Richard Hamilton,SG,23,WAS,63,57,2203,472,1084,0.435,16,42,0.381,456,1042,0.438,0.443,300,337,0.89,73,143,216,171,38,14,132,136,1260,972e9473-2c64-43bd-b2a7-94dd8236c4f3,2001
151,Tang Hamilton,SF,23,MIA,9,2,98,10,19,0.526,0,1,0.0,10,18,0.556,0.526,0,1,0.0,6,12,18,5,4,0,2,10,20,0f8fa66b-a9ea-46d2-a068-e131d4b256d5,2001
152,Zendon Hamilton,PF,26,DEN,54,15,848,103,245,0.42,0,0,0.0,103,245,0.42,0.42,118,181,0.652,110,143,253,14,21,18,60,104,324,3a300b3f-f4a2-418c-ae36-0484c3508175,2001
153,Anfernee Hardaway,SG,30,PHO,80,55,2462,389,931,0.418,23,83,0.277,366,848,0.432,0.43,158,195,0.81,98,252,350,324,122,32,189,184,959,16eee61d-7636-4b5a-972e-b8aeb9b5d54b,2001
154,Matt Harpring,SF,25,PHI,81,81,2541,386,838,0.461,21,69,0.304,365,769,0.475,0.473,165,222,0.743,203,370,573,107,70,5,127,201,958,42a8ff40-ccfb-4a5b-a35e-18a813642d51,2001
155,Al Harrington,PF,21,IND,44,1,1313,230,484,0.475,1,3,0.333,229,481,0.476,0.476,115,144,0.799,96,180,276,54,41,21,78,166,576,ddd70de7-d158-43e7-aa49-51a673af197f,2001
156,Othella Harrington,PF,28,NYK,77,4,1563,237,450,0.527,0,2,0.0,237,448,0.529,0.527,122,172,0.709,125,224,349,37,30,36,95,250,596,fa4ed7b4-2252-41a5-886f-ad9534232d0f,2001
157,Lucious Harris,SG,31,NJN,74,0,1553,249,537,0.464,44,118,0.373,205,419,0.489,0.505,133,158,0.842,49,158,207,116,53,6,61,99,675,33ac255e-e749-4e24-bb16-d02b1f8546db,2001
158,Jason Hart,PG,23,SAS,10,0,92,10,19,0.526,0,2,0.0,10,17,0.588,0.526,6,6,1.0,4,9,13,12,7,1,8,16,26,1e24ce54-9e1e-411a-85cc-6649bfaad181,2001
159,Antonio Harvey,PF,31,SEA,5,3,47,4,12,0.333,0,0,0.0,4,12,0.333,0.333,1,2,0.5,5,4,9,5,1,3,3,8,9,a4b313e8-110d-4e00-8092-b7a51e4ea940,2001
160,Donnell Harvey,PF,21,TOT,47,4,841,108,217,0.498,0,0,0.0,108,217,0.498,0.498,54,90,0.6,80,147,227,37,21,24,33,115,270,e35d7b7d-9cbf-40cd-a655-29242a1b9e7d,2001
161,Trenton Hassell,SG,22,CHI,78,47,2237,267,628,0.425,60,165,0.364,207,463,0.447,0.473,87,114,0.763,65,190,255,172,55,44,101,184,681,c868c5e5-1bae-4048-acf6-f782b65a1d72,2001
162,Kirk Haston,PF,22,CHH,15,0,77,11,39,0.282,0,3,0.0,11,36,0.306,0.282,4,8,0.5,5,15,20,5,0,1,3,9,26,f0ee5bb3-5366-46f8-8908-cf37f1c4ae03,2001
163,Brendan Haywood,C,22,WAS,62,2,1266,109,221,0.493,0,0,0.0,109,221,0.493,0.493,97,160,0.606,143,179,322,29,21,91,50,158,315,f07acb84-9579-4176-ad13-c9e9c8dd8490,2001
164,Alan Henderson,PF,29,ATL,26,1,422,59,116,0.509,1,1,1.0,58,115,0.504,0.513,24,45,0.533,31,66,97,11,11,15,21,40,143,ab0a95b6-55c1-42f6-b633-6d32e64be983,2001
165,Cedric Henderson,SF,26,GSW,12,0,70,15,31,0.484,2,4,0.5,13,27,0.481,0.516,4,7,0.571,1,2,3,4,6,2,8,4,36,6949c2a7-8332-4ffc-ae87-420ee1f5e2c2,2001
166,Tyrone Hill,PF,33,CLE,26,26,810,71,182,0.39,0,1,0.0,71,181,0.392,0.39,67,103,0.65,79,195,274,23,17,13,48,102,209,797fa251-57d3-4319-b3ab-1534229fc5e5,2001
167,Fred Hoiberg,SG,29,CHI,79,8,1408,121,291,0.416,24,92,0.261,97,199,0.487,0.457,79,94,0.84,18,192,210,136,61,5,32,87,345,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,2001
168,Robert Horry,PF,31,LAL,81,23,2140,183,460,0.398,76,203,0.374,107,257,0.416,0.48,108,138,0.783,130,349,479,232,77,89,88,208,550,93669feb-37a9-4d9c-a3e5-8ecb16893011,2001
169,Eddie House,PG,23,MIA,64,3,1230,209,524,0.399,54,157,0.344,155,367,0.422,0.45,42,49,0.857,17,93,110,123,43,5,80,98,514,407617b8-808d-4301-a467-48864820a47e,2001
170,Allan Houston,SG,30,NYK,77,77,2914,568,1301,0.437,136,346,0.393,432,955,0.452,0.489,295,339,0.87,37,215,252,190,54,10,170,182,1567,465e59ac-6809-4cb1-a46a-c54e1193b673,2001
171,Juwan Howard,PF,28,TOT,81,72,2635,462,1005,0.46,0,2,0.0,462,1003,0.461,0.46,261,343,0.761,223,389,612,169,46,47,152,265,1185,186702f1-7e05-403b-a0c6-86d9fd01ddbd,2001
172,Troy Hudson,PG,25,ORL,81,4,1854,354,815,0.434,66,187,0.353,288,628,0.459,0.475,176,201,0.876,30,115,145,255,57,6,163,119,950,4ee1594b-0740-48fe-bbb1-e0f252e4a70c,2001
173,Larry Hughes,SG,23,GSW,73,56,2049,343,810,0.423,18,93,0.194,325,717,0.453,0.435,191,259,0.737,83,162,245,316,113,23,171,150,895,cf96c6d7-ffa3-4052-a021-917f06944732,2001
174,Lindsey Hunter,PG,31,LAL,82,47,1616,187,490,0.382,79,208,0.38,108,282,0.383,0.462,20,40,0.5,18,103,121,129,66,19,55,120,473,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,2001
175,Steven Hunter,C,20,ORL,53,21,516,67,147,0.456,0,0,0.0,67,147,0.456,0.456,55,94,0.585,40,57,97,5,5,43,16,81,189,eab9cc7d-a3e9-43b4-84c3-210a5ac25741,2001
176,Zydrunas Ilgauskas,C,26,CLE,62,23,1329,241,567,0.425,0,5,0.0,241,562,0.429,0.425,208,276,0.754,136,198,334,70,17,84,94,187,690,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,2001
177,Bobby Jackson,PG,28,SAC,81,3,1750,334,754,0.443,79,219,0.361,255,535,0.477,0.495,149,184,0.81,82,169,251,164,73,11,93,145,896,649f1b35-874d-47c0-93fa-abfbc73fb520,2001
178,Jermaine Jackson,SG,25,TOR,24,0,280,20,42,0.476,1,2,0.5,19,40,0.475,0.488,16,24,0.667,3,24,27,57,9,1,14,24,57,43753db6-a096-453b-b0e9-abf45d1f775e,2001
179,Jim Jackson,SF,31,MIA,55,19,1825,238,538,0.442,38,81,0.469,200,457,0.438,0.478,75,87,0.862,54,236,290,140,42,14,106,145,589,9c03bb87-7a3d-4f9a-9ad8-b455d8782fa4,2001
180,Marc Jackson,C,27,TOT,39,0,495,60,164,0.366,0,1,0.0,60,163,0.368,0.366,66,80,0.825,48,80,128,14,11,6,30,69,186,6c255f91-13e4-41f7-87cc-4828116150ee,2001
181,Mark Jackson,PG,36,NYK,82,82,2367,260,592,0.439,79,195,0.405,181,397,0.456,0.506,87,110,0.791,56,253,309,605,74,1,150,162,686,2adb3228-33c5-4769-a1d5-5b5da6bb737d,2001
182,Stephen Jackson,SF,23,SAS,23,1,227,34,91,0.374,9,36,0.25,25,55,0.455,0.423,12,17,0.706,3,23,26,11,15,3,23,29,89,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,2001
183,Jerome James,C,26,SEA,56,40,949,134,273,0.491,0,0,0.0,134,273,0.491,0.491,30,60,0.5,89,143,232,24,25,86,74,174,298,6e5343ae-75e8-41d2-98fa-51828776808b,2001
184,Mike James,PG,26,MIA,15,0,119,15,43,0.349,8,21,0.381,7,22,0.318,0.442,4,7,0.571,2,12,14,19,6,1,13,17,42,bb2524c6-5ac8-43c1-87c8-623e34750b92,2001
185,Tim James,SF,25,PHI,9,0,41,5,13,0.385,0,0,0.0,5,13,0.385,0.385,2,6,0.333,5,2,7,1,0,1,3,5,12,60cc0a3d-45ce-49f8-b340-ab23e16d8f3d,2001
186,Antawn Jamison,SF,25,GSW,82,82,3033,614,1375,0.447,68,210,0.324,546,1165,0.469,0.471,323,440,0.734,211,345,556,161,70,45,161,187,1619,723063d2-7943-425a-b594-87715e7cb912,2001
187,Harold Jamison,PF,25,LAC,25,2,176,22,43,0.512,0,0,0.0,22,43,0.512,0.512,10,15,0.667,24,15,39,6,5,1,6,23,54,95e77c0b-6565-4c1c-9473-251337be9d77,2001
188,Richard Jefferson,SF,21,NJN,79,9,1917,270,591,0.457,13,56,0.232,257,535,0.48,0.468,189,265,0.713,85,208,293,140,64,48,107,211,742,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,2001
189,Anthony Johnson,SG,27,NJN,34,0,366,37,90,0.411,4,12,0.333,33,78,0.423,0.433,16,25,0.64,10,19,29,48,31,1,20,30,94,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,2001
190,Avery Johnson,PG,36,TOT,68,13,1352,207,432,0.479,0,5,0.0,207,427,0.485,0.479,121,163,0.742,14,55,69,286,40,9,76,86,535,1b017b2f-f5f4-4e85-baf8-faae999d9aad,2001
191,DerMarr Johnson,SF,21,ATL,72,46,1727,214,540,0.396,89,247,0.36,125,293,0.427,0.479,85,105,0.81,59,188,247,81,62,56,102,163,602,ab8a4914-cad6-4296-b37c-0ef0c5058d80,2001
192,Ervin Johnson,C,34,MIL,81,9,1660,89,193,0.461,0,1,0.0,89,192,0.464,0.461,30,66,0.455,142,324,466,27,37,82,52,219,208,76cbd006-580e-4262-9b4c-fad67aae888b,2001
193,Joe Johnson,SG,20,TOT,77,60,1916,251,584,0.43,38,130,0.292,213,454,0.469,0.462,41,53,0.774,75,182,257,179,59,20,71,114,581,813f81d6-73a3-46c4-8365-6991d1dd5a84,2001
194,Alvin Jones,C,23,PHI,23,2,126,8,20,0.4,0,0,0.0,8,20,0.4,0.4,10,20,0.5,13,23,36,3,3,9,11,35,26,9913141d-1dff-45b9-979f-d6eaa9ad4ee7,2001
195,Damon Jones,PG,25,DET,67,0,1083,114,284,0.401,69,186,0.371,45,98,0.459,0.523,43,59,0.729,13,90,103,140,23,1,61,83,340,4f39fd49-af13-4c1a-b3cb-09a7153f9b38,2001
196,Eddie Jones,SG,30,MIA,81,81,3156,517,1198,0.432,149,382,0.39,368,816,0.451,0.494,297,355,0.837,61,317,378,262,117,77,148,258,1480,6b241fe1-c80c-41a2-92ea-b47e81c2a631,2001
197,Jumaine Jones,PF,22,CLE,81,36,2142,287,640,0.448,52,168,0.31,235,472,0.498,0.489,45,68,0.662,125,365,490,116,75,46,79,184,671,de143344-a5df-4274-8930-3f8ebb84f07e,2001
198,Popeye Jones,PF,31,WAS,79,40,1920,222,508,0.437,4,11,0.364,218,497,0.439,0.441,106,130,0.815,233,345,578,127,50,19,88,209,554,6d14ada1-de54-4766-8dfd-306372cdc460,2001
199,Shawn Kemp,PF,32,POR,75,5,1232,175,407,0.43,0,4,0.0,175,403,0.434,0.43,104,131,0.794,90,198,288,52,43,33,81,184,454,ec838592-3c4e-4e25-bfa0-295f026db2ec,2001
200,Steve Kerr,PG,36,POR,65,0,775,102,217,0.47,26,66,0.394,76,151,0.503,0.53,39,40,0.975,6,54,60,63,13,1,24,49,269,f52380e3-3333-49ec-9a07-4882e9aa9ab3,2001
201,Andrei Kirilenko,SF,20,UTA,82,40,2151,285,633,0.45,25,100,0.25,260,533,0.488,0.47,285,371,0.768,149,253,402,94,116,159,108,156,880,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,2001
202,Kerry Kittles,SG,27,NJN,82,82,2601,438,940,0.466,98,242,0.405,340,698,0.487,0.518,128,172,0.744,68,207,275,216,130,31,109,108,1102,25caec9e-0456-493f-8dce-c47ad86faa44,2001
203,Brevin Knight,PG,26,MEM,53,11,1151,141,334,0.422,2,8,0.25,139,326,0.426,0.425,87,115,0.757,11,98,109,302,79,7,111,135,371,7a60d7cd-1ff7-4876-8b59-dee90d519afa,2001
204,Travis Knight,C,27,NYK,49,0,429,41,113,0.363,0,0,0.0,41,113,0.363,0.363,16,21,0.762,48,56,104,8,11,10,27,95,98,af900de8-6a71-4d28-950e-8200e70f9df8,2001
205,Christian Laettner,PF,32,WAS,57,48,1441,168,362,0.464,2,10,0.2,166,352,0.472,0.467,66,76,0.868,74,227,301,151,60,25,85,129,404,2d525dcc-5090-4e3e-899c-1522606bb16c,2001
206,Raef LaFrentz,C,25,TOT,78,76,2455,421,920,0.458,104,268,0.388,317,652,0.486,0.514,105,151,0.695,176,403,579,89,55,213,94,281,1051,4edcf6cd-8e7b-4fa0-9042-85aced40fdab,2001
207,Trajan Langdon,SG,25,CLE,44,0,477,70,176,0.398,27,74,0.365,43,102,0.422,0.474,42,46,0.913,13,42,55,60,13,5,40,49,209,0a7d0436-ca50-4b67-b762-82bc67029072,2001
208,Dan Langhi,SF,24,HOU,34,8,434,49,125,0.392,1,4,0.25,48,121,0.397,0.396,8,11,0.727,22,45,67,14,8,5,9,25,107,4d3bd375-dea6-4fe5-a524-b26d84af7e59,2001
209,Voshon Lenard,SG,28,DEN,71,19,1665,315,769,0.41,89,240,0.371,226,529,0.427,0.467,94,120,0.783,38,145,183,130,59,25,91,105,813,801d210f-0f85-431c-b98a-3cc8302540a4,2001
210,Quincy Lewis,SG,24,UTA,36,19,490,64,143,0.448,3,18,0.167,61,125,0.488,0.458,13,20,0.65,10,33,43,36,23,9,32,89,144,53c79a39-ba44-425a-b6e7-5f204feeaaa6,2001
211,Rashard Lewis,SF,22,SEA,71,70,2585,455,972,0.468,123,316,0.389,332,656,0.506,0.531,162,200,0.81,139,359,498,123,104,40,97,174,1195,73d9d740-ca6f-4303-88bd-ec4c0c081054,2001
212,Randy Livingston,PG,26,SEA,13,0,176,15,54,0.278,1,8,0.125,14,46,0.304,0.287,10,11,0.909,9,16,25,26,9,2,2,11,41,95473557-84a2-4ac0-be34-e2379cd3dd20,2001
213,Art Long,PF,29,SEA,63,27,989,120,244,0.492,0,0,0.0,120,244,0.492,0.492,45,85,0.529,107,144,251,41,22,28,63,180,285,40bdbf8f-2cb8-4a5a-8d85-1b674bcf9d7c,2001
214,Grant Long,PF,35,MEM,66,56,1868,164,385,0.426,3,17,0.176,161,368,0.438,0.43,86,123,0.699,31,200,231,136,63,12,103,123,417,cb1f862c-806d-4a95-ad35-8b1182a4a195,2001
215,Tyronn Lue,PG,24,WAS,71,0,1458,222,520,0.427,63,141,0.447,159,379,0.42,0.488,48,63,0.762,14,108,122,246,49,0,96,120,555,341b16d5-f830-4f02-ab9d-8947313bafcc,2001
216,George Lynch,SF,31,CHH,45,18,893,73,198,0.369,1,6,0.167,72,192,0.375,0.371,25,40,0.625,70,116,186,54,40,14,41,75,172,009e6453-00c0-466e-acc6-712e3c3ddbee,2001
217,Todd MacCulloch,C,26,NJN,62,61,1502,247,465,0.531,0,0,0.0,247,465,0.531,0.531,110,164,0.671,157,221,378,78,24,89,66,181,604,8247e9e8-b087-4293-94b5-9ef3f359ece8,2001
218,Sam Mack,SF,31,MIA,12,1,159,14,49,0.286,7,28,0.25,7,21,0.333,0.357,5,7,0.714,2,12,14,4,5,1,7,17,40,c412544c-f35e-4218-ac3f-471b2d96874e,2001
219,Mark Madsen,PF,26,LAL,59,5,650,66,146,0.452,0,2,0.0,66,144,0.458,0.452,35,54,0.648,89,73,162,44,16,13,22,104,167,3c721f62-928e-4aeb-bdce-83cb7e51d0ae,2001
220,Corey Maggette,SG,22,LAC,63,52,1615,235,530,0.443,46,139,0.331,189,391,0.483,0.487,201,251,0.801,54,177,231,112,41,19,116,155,717,5718e20e-9b08-44aa-a370-f5975c373dc5,2001
221,Jamaal Magloire,C,23,CHH,82,8,1549,228,414,0.551,0,1,0.0,228,413,0.552,0.551,243,333,0.73,153,308,461,31,27,86,118,201,699,b399d96d-37b3-41e5-a408-326680fb6743,2001
222,Dan Majerle,SG,36,PHO,65,1,1180,99,289,0.343,79,235,0.336,20,54,0.37,0.479,23,39,0.59,28,148,176,90,48,15,35,104,300,5132f353-70d8-47fe-a753-42e26ab27294,2001
223,Danny Manning,PF,35,DAL,41,10,552,71,149,0.477,1,7,0.143,70,142,0.493,0.48,22,33,0.667,25,83,108,30,21,21,25,80,165,c8507e27-c58b-4d76-8a83-1a6a7ce9c04d,2001
224,Stephon Marbury,PG,24,PHO,82,80,3187,625,1413,0.442,71,248,0.286,554,1165,0.476,0.467,353,452,0.781,75,191,266,666,77,13,284,186,1674,49401b77-f61b-4893-84a9-9fcb6c460515,2001
225,Shawn Marion,SF,23,PHO,81,81,3109,654,1395,0.469,48,122,0.393,606,1273,0.476,0.486,191,226,0.845,211,592,803,162,149,86,144,214,1547,980bde42-31de-40aa-87d9-61cdfe340132,2001
226,Sean Marks,C,26,MIA,21,6,319,38,88,0.432,0,0,0.0,38,88,0.432,0.432,20,34,0.588,19,56,75,8,5,10,19,40,96,680adaa0-cd08-4dc6-91eb-ee867b4b1055,2001
227,Donny Marshall,SF,29,NJN,20,0,118,8,29,0.276,2,4,0.5,6,25,0.24,0.31,12,18,0.667,8,13,21,5,3,0,2,14,30,2894c35e-df3e-4732-9db6-22a9d61df8a2,2001
228,Donyell Marshall,SF,28,UTA,58,42,1750,343,661,0.519,13,42,0.31,330,619,0.533,0.529,160,226,0.708,158,285,443,101,50,67,124,150,859,5380b666-aaf2-4ff7-b306-f6ac3465a886,2001
229,Darrick Martin,PG,30,DAL,3,0,22,0,10,0.0,0,2,0.0,0,8,0.0,0.0,1,2,0.5,0,1,1,3,2,0,1,4,1,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd,2001
230,Kenyon Martin,PF,24,NJN,73,73,2504,445,962,0.463,15,67,0.224,430,895,0.48,0.47,181,267,0.678,113,275,388,192,90,121,172,261,1086,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,2001
231,Jamal Mashburn,SF,29,CHH,40,40,1601,303,744,0.407,41,112,0.366,262,632,0.415,0.435,211,241,0.876,31,211,242,171,45,6,110,80,858,6f5071db-5846-4675-9437-9119f9e7f926,2001
232,Anthony Mason,PF,35,MIL,82,82,3143,316,626,0.505,1,1,1.0,315,625,0.504,0.506,154,221,0.697,124,522,646,346,57,22,130,187,787,d7367804-3951-4de4-9c1a-1e1ba71a8719,2001
233,Desmond Mason,SF,24,SEA,75,20,2420,357,769,0.464,16,59,0.271,341,710,0.48,0.475,201,237,0.848,92,259,351,104,67,27,104,170,931,6b271ea4-e96c-409c-8c05-7566905f1d72,2001
234,Tony Massenburg,PF,34,MEM,73,31,1247,159,349,0.456,1,1,1.0,158,348,0.454,0.457,84,117,0.718,100,224,324,26,30,31,65,174,403,eb2caf11-2799-4db3-b22b-5fc755c61fdb,2001
235,Walter McCarty,PF,27,BOS,56,0,718,80,180,0.444,39,99,0.394,41,81,0.506,0.553,13,19,0.684,32,96,128,41,18,7,22,83,212,cbe1368f-05ef-4fbf-be29-20e32b25c665,2001
236,Amal McCaskill,C,28,SAS,27,0,153,20,49,0.408,0,0,0.0,20,49,0.408,0.408,12,26,0.462,16,20,36,4,6,10,14,23,52,9eec300e-ee56-4e11-bb9b-a90f0ff6d825,2001
237,George McCloud,SF,34,DEN,69,26,1830,206,576,0.358,60,222,0.27,146,354,0.412,0.41,132,163,0.81,67,184,251,204,58,19,144,175,604,c906f3ef-c94b-4793-9efb-2f98de82a88e,2001
238,Jelani McCoy,C,24,LAL,21,0,104,12,21,0.571,0,0,0.0,12,21,0.571,0.571,2,8,0.25,8,17,25,7,0,5,8,14,26,9b5565ef-c271-45b7-933e-fc4e373129df,2001
239,Antonio McDyess,PF,27,DEN,10,10,236,43,75,0.573,0,0,0.0,43,75,0.573,0.573,27,33,0.818,18,37,55,18,10,8,20,20,113,7e12e271-e4f2-4ba2-ba1a-ed12410db263,2001
240,Jeff McInnis,PG,27,LAC,81,80,3030,463,1121,0.413,75,234,0.321,388,887,0.437,0.446,183,219,0.836,45,168,213,500,63,6,147,202,1184,20e44c3c-a22f-422b-aa57-de8082473da2,2001
241,Derrick McKey,SF,35,PHI,41,1,784,52,122,0.426,5,12,0.417,47,110,0.427,0.447,10,14,0.714,48,79,127,45,41,4,22,90,119,b9c1f0dd-1ba1-40f0-9494-191687343d9e,2001
242,Aaron McKie,SG,29,PHI,48,16,1471,220,490,0.449,51,128,0.398,169,362,0.467,0.501,96,122,0.787,26,166,192,179,56,14,93,74,587,492d581c-0609-457a-a650-fd0929e9efee,2001
243,Stanislav Medvedenko,C,22,LAL,71,6,729,145,304,0.477,0,4,0.0,145,300,0.483,0.477,41,62,0.661,85,73,158,43,29,11,42,119,331,3bdbe241-0e9d-45de-9dfc-66e91ef2b309,2001
244,Ron Mercer,SG,25,TOT,53,41,1716,311,784,0.397,18,62,0.29,293,722,0.406,0.408,95,119,0.798,50,128,178,128,32,13,88,108,735,0107bb6f-3ff2-4186-a3df-7c7ab8452b4f,2001
245,Chris Mihm,C,22,CLE,74,60,1659,221,526,0.42,3,7,0.429,218,519,0.42,0.423,124,179,0.693,133,259,392,24,18,89,97,260,569,3e70578a-d283-47a8-be40-0deb86b22873,2001
246,Darius Miles,SF,20,LAC,82,6,2227,309,642,0.481,3,19,0.158,306,623,0.491,0.484,158,255,0.62,109,344,453,184,71,103,160,184,779,56a9c605-50f9-4ada-ab53-18e2006aeecd,2001
247,Andre Miller,PG,25,CLE,81,81,3023,474,1045,0.454,22,87,0.253,452,958,0.472,0.464,365,447,0.817,108,271,379,882,126,34,245,228,1335,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,2001
248,Brad Miller,C,25,TOT,76,75,2263,366,733,0.499,3,7,0.429,363,726,0.5,0.501,297,383,0.775,252,369,621,152,76,41,115,244,1032,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,2001
249,Mike Miller,SF,21,ORL,63,53,2123,351,802,0.438,116,303,0.383,235,499,0.471,0.51,138,181,0.762,49,224,273,198,47,23,108,145,956,f5a9ab80-2b88-4d62-b160-e733c54e3cac,2001
250,Chris Mills,SF,32,GSW,66,0,1237,178,427,0.417,48,127,0.378,130,300,0.433,0.473,85,107,0.794,51,139,190,72,31,13,56,120,489,ffc290c9-39b2-41fc-b40f-79b055090e01,2001
