,Player,Salary,Year,Perc,Perc_score,Abb,UUID
0,Allan Houston,19125000.0,2005,0.15102925191409144,22.81,NY,62f45e10-0b2a-4322-9017-f19f8645be33
1,Stephon Marbury,16453125.0,2005,0.12992957701432867,16.882,NY,f3a8c74e-844a-4cb6-88e1-1427b0f4bab5
2,Anfernee Hardaway,15750000.0,2005,0.1243770309880753,15.47,NY,c9ea836c-104f-4821-bf79-5fff9899daa6
3,Antonio Davis,13925000.0,2005,0.10996508930215547,12.092,NY,c1acc3b9-54f4-4996-ba79-86baf21e89aa
4,Maurice Taylor,9100000.0,2005,0.07186228457088795,5.164,NY,9219e8bf-7962-461c-bf38-1784b30036bb
5,Shandon Anderson,7900000.0,2005,0.06238593935274888,3.892,NY,0fed97c6-a4b5-4d16-ac3c-f0af9cdad6d8
6,Eddy Curry,7390000.0,2005,0.058358492635039776,3.406,NY,5c066c64-425d-4ae2-ba7b-38715634f032
7,Quentin Richardson,6940000.0,2005,0.05480486317823762,3.004,NY,fd5d9842-10ba-435f-9c6a-d0bfed71626d
8,Jerome Williams,6620063.0,2005,0.05227833529485782,2.733,NY,2389f239-9725-48f0-99b0-528c6e2a4078
9,Jamal Crawford,6480000.0,2005,0.05117226417795098,2.619,NY,9d93177f-40b0-4e5f-9798-4f54ea6e53e0
10,Malik Rose,6008750.0,2005,0.04745082444124428,4.745,NY,bbe9c51e-a6e2-48a6-a13d-7efcbb94ed63
11,Jerome James,5000000.0,2005,0.03948477174224613,3.948,NY,6333a086-f19c-48cd-8d07-18f3101b4254
12,Channing Frye,2162880.0,2005,0.01708016462117386,1.708,NY,3b827399-84c6-455e-933b-a1d8df379cd0
13,Nate Robinson,1102680.0,2005,0.008707813620947991,0.871,NY,eed79fe3-98b3-4183-8b70-5c4fda6d49cd
14,David Lee,861360.0,2005,0.006802120597580225,0.68,NY,6bec70f0-a57a-45ea-89b6-9c8a5236b619
15,Trevor Ariza,682051.0,2005,0.005386125610314142,0.539,NY,88096c7c-12f5-4a15-8541-69173def46ce
16,Qyntel Woods,599834.0,2005,0.004736861714647693,0.474,NY,30499c78-1083-4f2b-9099-d5064fc06ac4
17,Jackie Butler,398762.0,2005,0.00314900530989631,0.315,NY,90ce549e-d973-4982-a565-cd5a8fbd11dc
18,Matt Barnes,131593.0,2005,0.0010391839135754789,0.104,NY,b92af0fe-338d-45b1-b6a0-2f2df74e2183
0,Michael Finley,15937500.0,2005,0.16187626017177095,26.204,DAL,55e94f09-faa2-4275-bf2c-2ed71d56f926
1,Keith Van Horn,15694250.0,2005,0.15940558407534533,25.41,DAL,d5de1caf-9595-4da8-b30c-b14264099bc2
2,Dirk Nowitzki,13843156.0,2005,0.14060413002380626,19.77,DAL,2c65279f-3a4f-4c12-8369-793f979c9934
3,Erick Dampier,8662500.0,2005,0.08798450846983315,7.741,DAL,3a75929a-679d-4087-857d-e103796a0745
4,Jerry Stackhouse,8367187.0,2005,0.08498503151170884,7.222,DAL,da721f42-6e18-4be7-8766-024d8ae1ddb0
5,Jason Terry,6666667.0,2005,0.0677129488169763,4.585,DAL,be74addb-41ff-4399-90a7-389841b06f97
6,Marquis Daniels,5393300.0,2005,0.054779434289218026,3.001,DAL,b62ffea1-e092-4065-8eba-eceb6c2dbec1
7,Shawn Bradley,4500000.0,2005,0.04570623816614709,4.571,DAL,f8098022-1795-4720-90fc-aa48b97af8e2
8,Evan Eschmeyer,3711400.0,2005,0.037696473851075184,3.77,DAL,6a7f1db7-90b4-401c-9009-3002cde69672
9,Tariq Abdul-Wahad,3656250.0,2005,0.03713631850999451,3.714,DAL,2f852803-624a-4077-bfa7-e3eec1325b2b
10,Devin Harris,2947440.0,2005,0.029936976582317462,2.994,DAL,c54c7212-4eb4-4297-99cb-63f06139cd74
11,DeSagana Diop,1850000.0,2005,0.018790342357193804,1.879,DAL,1868c19b-c9e2-4a6f-97df-09579bc2d292
12,Doug Christie,1575000.0,2005,0.015997183358151482,1.6,DAL,903de519-be8f-4db7-ab54-f484151097fb
13,Pavel Podkolzin,1141560.0,2005,0.011594758497988194,1.159,DAL,36ae3557-b879-4db2-a9d7-70da1b118c2f
14,Darrell Armstrong,1138500.0,2005,0.011563678256035215,1.156,DAL,81ce167e-4ef9-4447-aa1a-e55de0ae1c86
15,Josh Howard,923880.0,2005,0.009383795403764439,0.938,DAL,92c118da-7693-4505-89cf-76decdeec10f
16,Didier Ilunga-Mbenga,880000.0,2005,0.008938108796935431,0.894,DAL,f1502217-8e01-449a-9ea5-eff8e4e35221
17,Adrian Griffin,768718.0,2005,0.007807823997912058,0.781,DAL,6274f62c-92d5-4dcf-ab10-f6d70027d1a9
18,Josh Powell,398762.0,2005,0.004050202431913143,0.405,DAL,653dedbb-3f2e-4ad8-936e-8ba1f88ec00d
19,Rawle Marshall,398762.0,2005,0.004050202431913143,0.405,DAL,b9049e85-42a5-4365-b1c9-03bd71f01d9f
0,Chris Webber,19125000.0,2005,0.2255112472629125,50.855,PHI,a2a451fc-e02e-454f-a62a-4f9b2ce4f852
1,Allen Iverson,16453125.0,2005,0.19400599948353503,37.638,PHI,d8c52d19-deaa-48c8-86da-ec699b2a0852
2,Jamal Mashburn,10075000.0,2005,0.11879873548621404,14.113,PHI,02ee1d1f-b91d-4840-81b3-2c3ec1e33015
3,Samuel Dalembert,8470000.0,2005,0.09987347787277746,9.975,PHI,bc04ca41-c6ba-4461-b7c7-772b5c981290
4,Todd MacCulloch,6353200.0,2005,0.07491336241101887,5.612,PHI,d2054fce-fc31-4b73-a98a-6c1ebae56114
5,Aaron McKie,6000000.0,2005,0.07074862659228627,5.005,PHI,09a30add-6ebb-4b34-a2c0-c999e2d705ab
6,Kyle Korver,3630363.0,2005,0.04280719938024203,4.281,PHI,e28e7e05-926f-49f1-8c11-5f0ab5b4c135
7,Kevin Ollie,2950200.0,2005,0.03478709969542716,3.479,PHI,1a2603f6-2ca2-4dde-a28b-27bf0df3ca0e
8,Steven Hunter,2800000.0,2005,0.03301602574306693,3.302,PHI,c6220908-666f-4f60-b465-8eb847414e1a
9,Andre Iguodala,2058000.0,2005,0.024266778921154194,2.427,PHI,04eabe67-1489-4ba0-a12e-0ec83adefd56
10,Greg Buckner,1925926.0,2005,0.022709436569729256,2.271,PHI,a540cbd2-8b37-4f41-b74f-5804d0844820
11,John Salmons,1669001.0,2005,0.01967992142185873,1.968,PHI,558b0037-a150-4d1f-b231-24aa05c6c4b5
12,Lee Nailon,835810.0,2005,0.009855401598683132,0.986,PHI,fc6550e7-dd2b-4d18-9275-d6b6eca04e7c
13,Michael Bradley,819550.0,2005,0.009663672820618037,0.966,PHI,3592dea1-11be-4a50-9f9b-951c0c61ab45
14,Matt Barnes,552269.0,2005,0.006512045543249225,0.651,PHI,b92af0fe-338d-45b1-b6a0-2f2df74e2183
15,Louis Williams,450000.0,2005,0.005306146994421471,0.531,PHI,d861edd2-969c-4d79-ae0d-9c6d1ffa11d2
16,Shavlik Randolph,398762.0,2005,0.0047019773061988766,0.47,PHI,ff60daed-5bb8-4842-a1e6-79298c4d3c73
17,James Thomas,148698.0,2005,0.0017533632128366309,0.175,PHI,bf5b9174-e027-45c7-b1ea-88f43407618e
18,Deng Gai,92396.0,2005,0.001089481683770147,0.109,PHI,ed6d1c81-f445-41e5-a940-5214cbadbd73
0,Jermaine O'Neal,16440000.0,2005,0.2086512096649068,43.535,IND,96dc66cb-3a67-44a2-b79f-b687938da7cf
1,Austin Croshere,7900000.0,2005,0.10026426741805132,10.053,IND,7d9c98e2-97e2-4366-895f-abb983c06352
2,Jonathan Bender,7175000.0,2005,0.09106279983854661,8.292,IND,4d695b62-24a0-4631-9b3d-3cfc514083a4
3,Metta World Peace,6842105.0,2005,0.08683780321802355,7.541,IND,7d5410b3-0b90-4fc9-8350-b731776296d0
4,Scot Pollard,6274937.0,2005,0.0796394887847373,6.342,IND,31729d1f-3d13-40bf-adcf-af85d1d067fb
5,Reggie Miller,6000000.0,2005,0.07615007652003898,5.799,IND,90ab210f-92e9-4018-9e96-d3580492167e
6,Stephen Jackson,5610000.0,2005,0.07120032154623644,5.069,IND,3c96c82c-73bf-459e-ab4b-5a86235203c8
7,Jamaal Tinsley,5400000.0,2005,0.06853506886803508,4.697,IND,7281795b-6550-48ac-a0f4-f717ff6a4de0
8,Jeff Foster,5000000.0,2005,0.06345839710003248,4.027,IND,db1636cc-ee6f-4620-9046-590e0655aae8
9,Sarunas Jasikevicius,4000000.0,2005,0.05076671768002598,2.577,IND,fa15a328-3e4a-4282-af18-cf8fcf504b3e
10,Anthony Johnson,2420000.0,2005,0.03071386419641572,3.071,IND,691b46bb-57f1-4e60-9825-98f13c16c027
11,Fred Jones,2328843.0,2005,0.029556928775526188,2.956,IND,e6a1363f-4903-428c-831a-4f298bb89a1c
12,Danny Granger,1318920.0,2005,0.016739309820634967,1.674,IND,8233d9c6-aa3b-4003-b811-f76f0adaad5b
13,David Harrison,898200.0,2005,0.011399666455049834,1.14,IND,94399c2e-353f-442e-986c-efaa14da428a
14,Eddie Gill,819551.0,2005,0.010401478560345744,1.04,IND,7cf2177f-5618-4a5d-9c38-69d2bb5c30e5
15,Samaki Walker,364223.0,2005,0.004622601553393026,0.462,IND,f7c9e4d0-b229-40de-a537-4efe4869dc07
0,Grant Hill,15694250.0,2005,0.2070897294393484,42.886,ORL,c84baf92-4ddd-4db5-a1a8-eb9d3865a350
1,Steve Francis,13700000.0,2005,0.18077507961954684,32.68,ORL,e80d5f18-0228-43d7-89ad-76d953c0fc4f
2,Kelvin Cato,8640000.0,2005,0.11400705751188939,12.998,ORL,fad5e57f-de95-4689-a361-c0a050293596
3,Doug Christie,8200000.0,2005,0.10820114254600613,11.707,ORL,903de519-be8f-4db7-ab54-f484151097fb
4,Hidayet Turkoglu,5393300.0,2005,0.07116600269431402,5.065,ORL,da312d61-dee7-4dd1-8a13-27f914f06475
5,Tony Battie,5200000.0,2005,0.06861535868771121,4.708,ORL,6b7dc7b7-1fb2-4ed9-8cc0-cd38750723bd
6,Dwight Howard,4493160.0,2005,0.05928842020024548,3.515,ORL,fbfff279-863a-4e79-bd74-f997d4a2b072
7,Pat Garrity,3231250.0,2005,0.04263718803070516,4.264,ORL,0e9abd59-4f4c-4036-9c0e-fbdf3ffa98e9
8,Keyon Dooling,3100000.0,2005,0.04090530998690476,4.091,ORL,34245314-4d63-4b66-88b6-c31e0a8368b7
9,DeShawn Stevenson,2750000.0,2005,0.03628696853677035,3.629,ORL,f87a7454-1984-45dd-bdc2-5543890975f7
10,Jameer Nelson,1189200.0,2005,0.01569180472142811,1.569,ORL,69c8adfd-bf35-4507-b62e-ab2a6e4adbd3
11,Bo Outlaw,1138500.0,2005,0.015022804974222925,1.502,ORL,9d094f78-58d0-4000-bf58-0be57338950c
12,Stacey Augmon,1138500.0,2005,0.015022804974222925,1.502,ORL,ca188d13-c8a7-44f9-b9d0-7f887b3347bf
13,Terence Morris,835810.0,2005,0.011028731335533828,1.103,ORL,386b17e1-cd31-4fec-b7ed-c059c4d13319
14,Mario Kasun,682050.0,2005,0.008999827960183351,0.9,ORL,1dfa36dc-89bb-4c72-b440-cfb6998b2477
15,Travis Diener,398762.0,2005,0.005261768780967134,0.526,ORL,da4a35b9-d55c-4e7e-8cb3-8244defdd6cf
0,Kobe Bryant,15946875.0,2005,0.2186961659437879,47.828,LAL,24d0e17f-fb15-4609-84f0-ff0d88dc0937
1,Brian Grant,14336220.0,2005,0.1966075703312813,38.655,LAL,4355f0fd-c604-45ad-8324-32133c99a9b4
2,Lamar Odom,11465333.0,2005,0.15723609599804272,24.723,LAL,2c755913-c6d6-417f-9fcc-e902381f5aaf
3,Kwame Brown,7500000.0,2005,0.10285533965610248,10.579,LAL,5ac90373-f73b-4f7b-9594-9e0aa746df5c
4,Devean George,5000600.0,2005,0.06857845486457415,4.703,LAL,62202a09-3227-4486-9930-5b3731650946
5,Chris Mihm,3792817.0,2005,0.05201486410512529,2.706,LAL,9ba80a11-9aa7-4522-9c85-2fc5c3452b8a
6,Stanislav Medvedenko,3000000.0,2005,0.041142135862441,4.114,LAL,395c3be7-f241-4f17-b801-71d15a7797c3
7,Aaron McKie,2500000.0,2005,0.03428511321870083,3.429,LAL,09a30add-6ebb-4b34-a2c0-c999e2d705ab
8,Vlade Divac,2000000.0,2005,0.027428090574960665,2.743,LAL,112709ed-d8e8-4023-872a-d25875f5fd49
9,Andrew Bynum,1888680.0,2005,0.025901443053558352,2.59,LAL,cfd5b73b-6bf9-495d-b4d2-a0cb34241038
10,Luke Walton,1250000.0,2005,0.017142556609350414,1.714,LAL,56a49838-c055-4c3f-a275-fddf9ee8dd6e
11,Brian Cook,1038960.0,2005,0.014248344491880565,1.425,LAL,fd85ccfd-702d-420a-b090-217e3f6e8569
12,Sasha Vujacic,910440.0,2005,0.012485815391533593,1.249,LAL,078bbee2-7009-42b8-9121-511069e3ed50
13,Laron Profit,745248.0,2005,0.010220364822404142,1.022,LAL,1c941b14-c1b8-4c23-898f-1a0230d1ad8c
14,Smush Parker,745248.0,2005,0.010220364822404142,1.022,LAL,0c95e7df-f318-46d6-8059-2214a02a35f0
15,Von Wafer,398762.0,2005,0.005468640126926232,0.547,LAL,5b33e273-b1dc-4df0-a1f1-cd3270b0c90c
16,Devin Green,398762.0,2005,0.005468640126926232,0.547,LAL,b04e06e0-1fd1-40af-9ecc-049e47cd80e8
0,Tracy McGrady,15694250.0,2005,0.22660754076199563,51.351,HOU,b08d73ba-5002-4a5b-91cf-f16b7bb6fd6c
1,Clarence Weatherspoon,6353200.0,2005,0.09173315245832778,8.415,HOU,2023de31-b1c6-4395-9f88-ddc509081f6c
2,Juwan Howard,5900400.0,2005,0.0851952233150408,7.258,HOU,5bdd7fb5-050d-4b0c-befb-5fbf7109397c
3,Yao Ming,5594906.0,2005,0.08078422922118189,6.526,HOU,e7839aa9-fd6b-45c7-85b8-1832ce2f3c3e
4,David Wesley,5070000.0,2005,0.07320516951516115,5.359,HOU,3ae025fa-34a1-43a6-8622-0c4bd6e9b3dc
5,Stromile Swift,5000000.0,2005,0.0721944472536106,5.212,HOU,b3076aff-68f5-4de2-9da0-f0cf36db15b7
6,Moochie Norris,4200000.0,2005,0.06064333569303291,3.678,HOU,1d803213-9d4a-4511-925c-10e6aec34bc1
7,Rafer Alston,3850000.0,2005,0.05558972438528016,3.09,HOU,508d5283-508f-43e8-b337-b40cb45ecb15
8,Vin Baker,3850000.0,2005,0.05558972438528016,3.09,HOU,4df714c7-9b02-4dcb-b84c-f42fd5d67824
9,Bob Sura,3520000.0,2005,0.050824890866541864,2.583,HOU,493257af-dcbb-4574-972d-7815c5500a75
10,Dikembe Mutombo,2000000.0,2005,0.028877778901444242,2.888,HOU,ac5301b7-a106-4651-8329-2340abff1bbc
11,Charlie Ward,1870000.0,2005,0.027000723272850365,2.7,HOU,8c49811e-8cb3-491b-8353-6baae430305e
12,Jon Barry,1800000.0,2005,0.025990001011299817,2.599,HOU,46e67f9d-272c-4e3e-90f1-cc6c60236224
13,Derek Anderson,1670000.0,2005,0.02411294538270594,2.411,HOU,42d72d39-26ce-45a8-9f71-a13af42dc460
14,Luther Head,975600.0,2005,0.0140865805481245,1.409,HOU,5f9a2a63-7e93-4f1c-9f0e-3a854e412630
15,Ryan Bowen,900498.0,2005,0.013002191072596368,1.3,HOU,a7bf4eb6-4f44-4018-8d90-d7a589607dac
16,Lonny Baxter,745248.0,2005,0.01076055348537176,1.076,HOU,96a35422-2c3d-41c4-9d0a-dc33dbd93de4
17,Dion Glover,163085.0,2005,0.002354766286071017,0.235,HOU,54d35191-1abd-4a98-963c-7b38d8323dae
18,Stephen Graham,48630.0,2005,0.0007021631939886167,0.07,HOU,2f3cec38-9f41-4671-a9ad-4e10c452fe45
19,John Lucas,34041.0,2005,0.0004915142357920317,0.049,HOU,dbfa945d-c2ef-4c9b-b15a-79d9695ae8a4
20,Josh Davis,17546.0,2005,0.0002533447543023703,0.025,HOU,d8035feb-0f85-4cea-a0c5-2eb534171744
0,Eddie Jones,14576250.0,2005,0.2158627747623425,46.597,MEM,83d519a9-63ac-49ac-8f02-8819baa4d5c8
1,Pau Gasol,10993000.0,2005,0.16279766626961195,26.503,MEM,4851c61b-ef46-44ed-b940-4c1229208225
2,Lorenzen Wright,7700000.0,2005,0.1140309315269728,13.003,MEM,cf18407b-f78c-482c-ab5e-f9c5d8457f51
3,Mike Miller,6750000.0,2005,0.09996218023468395,9.992,MEM,263bcbf1-6373-464f-a26f-b58b8b2a96aa
4,Brian Cardinal,5393300.0,2005,0.0798705224681068,6.379,MEM,c7336898-88c5-4c04-a593-7a83b6534fd8
5,Shane Battier,4903000.0,2005,0.0726095658800971,5.272,MEM,4d73dc7b-f969-4093-87dd-813ce167c15c
6,Damon Stoudamire,3750000.0,2005,0.055534544574824415,3.084,MEM,796009f7-7eaf-4a80-a431-b515d43192ce
7,Bobby Jackson,3375000.0,2005,0.049981090117341975,4.998,MEM,80963568-fef4-4c9f-974f-1ff136f44b39
8,Iakovos Tsakalidis,2900000.0,2005,0.04294671447119755,4.295,MEM,3302551d-78a7-4aa2-b0f8-6503d8d18425
9,Raul Lopez,1744313.0,2005,0.02583190081358552,2.583,MEM,adaba37d-36cd-441c-917a-da966d0db208
10,Troy Bell,1478280.0,2005,0.021892161747752385,2.189,MEM,34a4255f-0f55-4cbc-9a53-a115329df57a
11,Dahntay Jones,1223160.0,2005,0.01811403561123793,1.811,MEM,94a9ad6e-8b12-4b2e-8401-01cb43def117
12,Hakim Warrick,1196520.0,2005,0.017719518206578376,1.772,MEM,dce16c44-eb53-42b4-af17-de706b1c7836
13,Antonio Burks,641748.0,2005,0.009503782109814512,0.95,MEM,85aebb4e-56bf-4478-99d7-8d56e17eb3cb
14,Anthony Roberson,398762.0,2005,0.005905350950332303,0.591,MEM,ed552740-a219-4b8e-ab58-969c83bb288d
15,Lawrence Roberts,398762.0,2005,0.005905350950332303,0.591,MEM,e0244683-140b-46cf-bd52-3c5df5c07b88
16,John Thomas,103443.0,2005,0.0015319093051876166,0.153,MEM,e1b7213a-eef4-44ed-8bc7-620db87fb12d
0,Jason Kidd,16440000.0,2005,0.24740648328388465,61.21,BKN,34ac2a07-1fe4-4883-944a-3b944559788b
1,Vince Carter,13843156.0,2005,0.20832643208699558,43.4,BKN,019d4597-224e-49c3-b78f-149070a6951d
2,Richard Jefferson,10200000.0,2005,0.15350037284036638,23.562,BKN,89a8b86f-f263-45ea-9c18-e41b5e63c58d
3,Jason Collins,5500000.0,2005,0.08276980888451128,6.851,BKN,9c26667f-134b-4cf5-b073-f8c5707a2ff9
4,Marc Jackson,4550000.0,2005,0.06847320553173207,4.689,BKN,75bbe731-9604-45fe-a86a-9c5652d19d91
5,Jeff McInnis,3400000.0,2005,0.0511667909467888,2.618,BKN,06cdd728-3d04-49fc-8fa5-4c3e318fe97b
6,Clifford Robinson,2500000.0,2005,0.037622640402050586,3.762,BKN,dfd9d103-9432-4b6d-83c9-b7c910bc554b
7,Ron Mercer,1760000.0,2005,0.026486338843043612,2.649,BKN,56a0fd6a-c57c-4001-a252-974ec1c6096a
8,Scott Padgett,1670000.0,2005,0.02513192378856979,2.513,BKN,00462712-c694-4729-932f-7016ef48451c
9,Antoine Wright,1461360.0,2005,0.021992088711176257,2.199,BKN,ff61543d-8cd0-47dc-893b-3e152126c4ba
10,Lamond Murray,1138500.0,2005,0.017133350439093836,1.713,BKN,7ea63730-0869-4b63-a81e-cecdcb96f050
11,Zoran Planinic,1127280.0,2005,0.01696450002896943,1.696,BKN,4d97e06e-6ed3-4459-8f9d-3ed0859432a7
12,Jacque Vaughn,1094550.0,2005,0.016471944420825786,1.647,BKN,56a11861-487a-4ca1-b160-ee41c7fa3e96
13,Nenad Krstic,1010040.0,2005,0.015200148684674869,1.52,BKN,a9c69c50-2092-4132-a581-4f6deeabe74b
14,Linton Johnson,719373.0,2005,0.010825884677577734,1.083,BKN,e18b4df9-050f-4443-8aef-cc3b6e7e58f6
15,Ben Handlogten,35091.0,2005,0.0005280864297393428,0.053,BKN,88cff3b1-0218-48fd-af9e-a9a9290934e5
0,Tim Duncan,15845156.0,2005,0.24925417184767837,62.128,SA,1aba9f56-0b6b-428e-b755-819a337ce515
1,Tony Parker,8400000.0,2005,0.13213723131034483,17.46,SA,0ea2d348-8b73-4aab-8897-7c65a7b7146e
2,Manu Ginobili,7428937.0,2005,0.11686180556654514,13.657,SA,294027c7-c0bb-467a-8693-07d4216b7587
3,Radoslav Nesterovic,6720000.0,2005,0.10570978504827587,11.175,SA,84acb67d-0568-4844-a139-9e3eb1213e08
4,Nazr Mohammed,5500000.0,2005,0.08651842526272578,7.485,SA,f33d098c-13ef-4346-b1c4-649b879b86b7
5,Brent Barry,4691390.0,2005,0.07379848638059984,5.446,SA,1b9eaa5d-a619-40f9-b9bf-c2ebb5293b05
6,Bruce Bowen,3375000.0,2005,0.053090851865763546,2.819,SA,59fad2b2-97b9-4c97-9ef6-45751ae4f2bc
7,Robert Horry,3000000.0,2005,0.047191868325123155,4.719,SA,7156032c-4823-4eaa-98b2-aa5db5db0fad
8,Michael Finley,2675000.0,2005,0.04207941592323481,4.208,SA,55e94f09-faa2-4275-bf2c-2ed71d56f926
9,Fabricio Oberto,2325000.0,2005,0.03657369795197044,3.657,SA,18a5878c-962f-4afd-a60c-8c6d25e6e7f4
10,Nick Van Exel,1138500.0,2005,0.017909314029384237,1.791,SA,5b71c06e-2ba9-4de8-85b9-87ac7a0d8d48
11,Beno Udrih,904800.0,2005,0.014233067486857143,1.423,SA,993a100f-fe8c-4a06-bf43-fb7cddac2665
12,Sean Marks,835810.0,2005,0.01314781182160706,1.315,SA,40aab0b9-8afe-4ef5-a850-af18d1450c93
13,Romain Sato,682051.0,2005,0.010729086994339524,1.073,SA,8b0d2eeb-95bf-4a15-b00e-80e2b0c34288
14,Alex Scales,24315.0,2005,0.0003824900927751232,0.038,SA,5ea18e25-49c3-46dd-85a4-b6d07a4af486
15,Melvin Sanders,24315.0,2005,0.0003824900927751232,0.038,SA,a293310b-cceb-4a93-9bee-e7731969c86b
0,Michael Redd,12000000.0,2005,0.19040814525424993,36.255,MIL,3c2fb1bc-d168-480f-8555-0c4d4e59c356
1,Jamaal Magloire,8533333.0,2005,0.13540134244724036,18.334,MIL,f165e8fd-85a2-4f30-9d00-8a2aa1f18d5b
2,Bobby Simmons,8000000.0,2005,0.12693876350283329,16.113,MIL,80deaa35-9607-4aaa-a816-c5374a9534d9
3,Calvin Booth,6354600.0,2005,0.10083063331938805,10.167,MIL,b16875f0-ebdc-4b94-8498-12920242d81c
4,Joe Smith,6353200.0,2005,0.10080841903577506,10.162,MIL,b702f0c6-c94f-4cc5-9cbc-8db9151c8b17
5,Dan Gadzuric,4750000.0,2005,0.07536989082980726,5.681,MIL,fe38154a-4f09-4463-ba67-415b44a2615d
