,Player,Salary,Date
175,Zaza Pachulia,"$4,000,000",2007
176,Jamaal Magloire,"$4,000,000",2007
177,Luke Walton,"$4,000,000",2007
178,Gordan Giricek,"$4,000,000",2007
179,Travis Outlaw,"$4,000,000",2007
180,Jorge Garbajosa,"$4,000,000",2007
181,Devin Harris,"$3,995,003",2007
182,Marcus Banks,"$3,966,207",2007
183,Darius Songaila,"$3,942,000",2007
184,Dan Dickau,"$3,916,706",2007
185,Adam Morrison,"$3,887,880",2007
186,Bob Sura,"$3,840,000",2007
187,Pat Garrity,"$3,818,750",2007
188,Al Horford,"$3,745,800",2007
189,Amir Johnson,"$3,666,666",2007
190,Josh Childress,"$3,631,449",2007
191,Robert Horry,"$3,630,000",2007
192,Chris Paul,"$3,615,960",2007
193,Fabricio Oberto,"$3,600,000",2007
194,Keyon Dooling,"$3,596,000",2007
195,Tyrus Thomas,"$3,505,320",2007
196,Brian Cook,"$3,500,000",2007
197,Tyronn Lue,"$3,500,000",2007
198,Mickael Pietrus,"$3,470,770",2007
199,Ira Newble,"$3,441,900",2007
200,Kevin Ollie,"$3,441,900",2007
201,Mike Conley,"$3,377,160",2007
202,Luol Deng,"$3,320,339",2007
203,Rasual Butler,"$3,315,000",2007
204,Fred Jones,"$3,300,000",2007
205,Raymond Felton,"$3,274,440",2007
206,Lorenzen Wright,"$3,250,000",2007
207,Chris Duhon,"$3,248,000",2007
208,Steven Hunter,"$3,248,000",2007
209,James Posey,"$3,206,000",2007
210,Shelden Williams,"$3,174,240",2007
211,Michael Doleac,"$3,120,000",2007
212,Trevor Ariza,"$3,100,000",2007
213,Charlie Bell,"$3,100,000",2007
214,Willie Green,"$3,094,000",2007
215,Jeff Green,"$3,058,200",2007
216,Brian Scalabrine,"$3,000,000",2007
217,Chucky Atkins,"$3,000,000",2007
218,Matt Barnes,"$3,000,000",2007
219,Jake Voskuhl,"$3,000,000",2007
220,Francisco Elson,"$3,000,000",2007
221,Martell Webster,"$2,974,080",2007
222,Luis Scola,"$2,910,000",2007
223,Eddie Griffin,"$2,900,000",2007
224,Damien Wilkins,"$2,900,000",2007
225,James Jones,"$2,900,000",2007
226,Brandon Roy,"$2,883,120",2007
227,Anthony Johnson,"$2,860,000",2007
228,Andre Iguodala,"$2,804,889",2007
229,Yi Jianlian,"$2,777,760",2007
230,Alonzo Mourning,"$2,762,500",2007
231,Primoz Brezec,"$2,750,000",2007
232,Charlie Villanueva,"$2,715,000",2007
233,Matt Bonner,"$2,678,000",2007
234,Andris Biedrins,"$2,636,696",2007
235,Randy Foye,"$2,631,840",2007
236,Robert Swift,"$2,601,113",2007
237,Sebastian Telfair,"$2,562,426",2007
238,Juan Dixon,"$2,550,000",2007
239,Corey Brewer,"$2,535,720",2007
240,Beno Udrih,"$2,535,445",2007
241,Kris Humphries,"$2,522,913",2007
242,Bostjan Nachbar,"$2,500,000",2007
243,Chris Mihm,"$2,500,000",2007
244,Channing Frye,"$2,487,240",2007
245,Didier Ilunga-Mbenga,"$2,483,569",2007
246,Al Jefferson,"$2,480,885",2007
247,Jose Calderon,"$2,471,604",2007
248,Andray Blatche,"$2,470,000",2007
249,Keith Bogans,"$2,440,000",2007
250,Mark Madsen,"$2,420,000",2007
251,Rudy Gay,"$2,411,160",2007
252,Othella Harrington,"$2,376,000",2007
253,Devean George,"$2,369,111",2007
254,Kirk Snyder,"$2,358,433",2007
255,Jackie Butler,"$2,350,000",2007
256,Jarron Collins,"$2,350,000",2007
257,Brandan Wright,"$2,323,080",2007
258,Jason Hart,"$2,300,000",2007
259,Ike Diogu,"$2,286,360",2007
260,Bonzi Wells,"$2,284,200",2007
261,Lindsey Hunter,"$2,250,000",2007
262,Smush Parker,"$2,250,000",2007
263,Josh Smith,"$2,243,543",2007
264,Patrick O'Bryant,"$2,216,400",2007
265,Andrew Bynum,"$2,172,000",2007
266,DeSagana Diop,"$2,146,000",2007
267,Joakim Noah,"$2,135,400",2007
268,JR Smith,"$2,134,067",2007
269,Saer Sene,"$2,105,520",2007
270,Dorell Wright,"$2,040,746",2007
271,Spencer Hawes,"$2,028,600",2007
272,JJ Redick,"$2,000,160",2007
273,Jameer Nelson,"$1,961,609",2007
274,Walter Herrmann,"$1,944,000",2007
275,Vassilis Spanoulis,"$1,944,000",2007
276,Viktor Khryapa,"$1,928,598",2007
277,Acie Law,"$1,927,080",2007
278,Hilton Armstrong,"$1,900,200",2007
279,Ronald Murray,"$1,890,000",2007
280,Aaron Williams,"$1,890,000",2007
281,Nenad Krstic,"$1,889,760",2007
282,Delonte West,"$1,889,760",2007
283,Tony Allen,"$1,868,141",2007
284,Carlos Delfino,"$1,868,141",2007
285,Sean May,"$1,862,160",2007
286,Thaddeus Young,"$1,830,720",2007
287,Eddie Jones,"$1,830,000",2007
288,Jannero Pargo,"$1,830,000",2007
289,Grant Hill,"$1,830,000",2007
290,Maceo Baston,"$1,830,000",2007
291,Kevin Martin,"$1,808,121",2007
292,Thabo Sefolosha,"$1,805,160",2007
293,Kosta Perovic,"$1,800,000",2007
294,Rashad McCants,"$1,769,160",2007
295,Sasha Vujacic,"$1,756,951",2007
296,Chuck Hayes,"$1,750,000",2007
297,Maurice Evans,"$1,740,000",2007
298,Julian Wright,"$1,739,160",2007
299,David Harrison,"$1,734,316",2007
300,Ronnie Brewer,"$1,715,040",2007
301,Antoine Wright,"$1,680,600",2007
302,Al Thornton,"$1,652,280",2007
303,Cedric Simmons,"$1,629,120",2007
304,Brevin Knight,"$1,600,000",2007
305,Joey Graham,"$1,596,600",2007
306,Adrian Griffin,"$1,593,000",2007
307,Rodney Stuckey,"$1,569,600",2007
308,Rodney Carney,"$1,547,760",2007
309,Danny Granger,"$1,516,800",2007
310,Eddie House,"$1,500,000",2007
311,Travis Diener,"$1,500,000",2007
312,Nick Young,"$1,491,240",2007
313,Shawne Williams,"$1,470,360",2007
314,Gerald Green,"$1,440,960",2007
315,Justin Reed,"$1,436,500",2007
316,Sean Williams,"$1,416,600",2007
317,Hakim Warrick,"$1,376,040",2007
318,Marco Belinelli,"$1,345,800",2007
319,Oleksiy Pecherov,"$1,345,800",2007
320,Quincy Douby,"$1,333,920",2007
321,Javaris Crittenton,"$1,285,200",2007
322,Renaldo Balkman,"$1,280,640",2007
323,Nate Robinson,"$1,268,160",2007
324,Jason Smith,"$1,233,840",2007
325,Rajon Rondo,"$1,229,280",2007
326,Jacque Vaughn,"$1,219,950",2007
327,Scot Pollard,"$1,219,590",2007
328,Darrell Armstrong,"$1,219,590",2007
329,Derek Anderson,"$1,219,590",2007
330,Jeff McInnis,"$1,219,590",2007
331,Austin Croshere,"$1,219,590",2007
332,Dikembe Mutombo,"$1,219,590",2007
333,Eric Piatkowski,"$1,219,590",2007
334,Darrick Martin,"$1,219,590",2007
335,Jarrett Jack,"$1,217,400",2007
336,Devin Brown,"$1,200,000",2007
337,Jarvis Hayes,"$1,200,000",2007
338,Marcus Williams,"$1,193,090",2007
339,Daequan Cook,"$1,184,400",2007
340,Francisco Garcia,"$1,168,800",2007
341,Jared Dudley,"$1,137,000",2007
342,Josh Boone,"$1,133,040",2007
343,Luther Head,"$1,122,000",2007
344,Brian Skinner,"$1,108,718",2007
345,Anthony Carter,"$1,103,225",2007
346,Calvin Booth,"$1,103,225",2007
347,Ronnie Price,"$1,100,000",2007
348,Wilson Chandler,"$1,091,640",2007
349,Kyle Lowry,"$1,087,680",2007
350,Bernard Robinson,"$1,080,000",2007
351,Shavlik Randolph,"$1,080,000",2007
352,Johan Petro,"$1,077,120",2007
353,Shannon Brown,"$1,044,120",2007
354,Jason Maxiell,"$1,041,360",2007
355,Michael Ruffin,"$1,033,930",2007
356,Ryan Bowen,"$1,033,930",2007
357,Sean Marks,"$1,033,930",2007
358,DeShawn Stevenson,"$1,033,930",2007
359,Linas Kleiza,"$1,011,360",2007
360,Jordan Farmar,"$1,009,560",2007
361,Morris Almond,"$1,005,960",2007
362,Ime Udoka,"$1,000,000",2007
363,Malik Allen,"$998,398",2007
364,David Lee,"$990,600",2007
365,Maurice Ager,"$974,400",2007
366,Earl Barron,"$973,328",2007
367,Aaron Brooks,"$972,720",2007
368,Mardy Collins,"$967,320",2007
369,Arron Afflalo,"$944,520",2007
370,Ian Mahinmi,"$938,760",2007
371,Alando Tucker,"$931,920",2007
372,Melvin Ely,"$895,341",2007
373,Mile Ilic,"$864,000",2007
374,Justin Williams,"$862,456",2007
375,Kareem Rush,"$854,957",2007
376,Jeremy Richardson,"$850,726",2007
377,Casey Jacobsen,"$826,269",2007
378,Ronald Dupree,"$826,046",2007
379,Quinton Ross,"$826,046",2007
380,Royal Ivey,"$826,046",2007
381,Sergio Rodriguez,"$817,000",2007
382,Randolph Morris,"$810,000",2007
383,Mickael Gelabale,"$802,000",2007
384,Josh Powell,"$800,000",2007
385,Roger Mason,"$798,328",2007
386,Salim Stoudamire,"$783,000",2007
387,Billy Thomas,"$775,426",2007
388,Bobby Jones,"$773,388",2007
389,Dwayne Jones,"$770,610",2007
390,Brandon Bass,"$770,610",2007
391,Monta Ellis,"$770,610",2007
392,Stephen Graham,"$770,610",2007
393,Ronny Turiaf,"$770,610",2007
394,Ryan Gomes,"$770,610",2007
395,Louis Williams,"$770,610",2007
396,Von Wafer,"$770,610",2007
397,CJ Miles,"$770,610",2007
398,Dahntay Jones,"$753,767",2007
399,Kyrylo Fesenko,"$750,000",2007
400,Solomon Jones,"$729,000",2007
401,Andre Brown,"$711,517",2007
402,Awvee Storey,"$711,517",2007
403,Leon Powe,"$687,456",2007
404,Ryan Hollins,"$687,456",2007
405,Daniel Gibson,"$687,456",2007
406,Jose Juan Barea,"$687,456",2007
407,Yakhouba Diawara,"$687,456",2007
408,Kelenna Azubuike,"$687,456",2007
409,Steve Novak,"$687,456",2007
410,Andre Owens,"$687,456",2007
411,Paul Davis,"$687,456",2007
412,Marcus Vinicius,"$687,456",2007
413,Chris Quinn,"$687,456",2007
414,Alexander Johnson,"$687,456",2007
415,David Noel,"$687,456",2007
416,Craig Smith,"$687,456",2007
417,James Augustine,"$687,456",2007
418,Juaquin Hawkins,"$687,456",2007
419,Paul Millsap,"$687,456",2007
420,Gabe Pruitt,"$650,000",2007
421,Richie Frahm,"$623,694",2007
422,Juan Carlos Navarro,"$538,090",2007
423,Earl Boykins,"$533,572",2007
424,Clifford Robinson,"$500,000",2007
425,Arvydas Macijauskas,"$500,000",2007
426,Mario West,"$427,163",2007
427,Glen Davis,"$427,163",2007
428,Jermareo Davidson,"$427,163",2007
429,Aaron Gray,"$427,163",2007
430,Demetris Nichols,"$427,163",2007
431,JamesOn Curry,"$427,163",2007
432,Nick Fazekas,"$427,163",2007
433,Taurean Green,"$427,163",2007
434,Cheikh Samb,"$427,163",2007
435,Carl Landry,"$427,163",2007
436,Adam Haluska,"$427,163",2007
437,Coby Karl,"$427,163",2007
438,Joel Anthony,"$427,163",2007
439,Ramon Sessions,"$427,163",2007
440,Chris Richard,"$427,163",2007
441,Marcin Gortat,"$427,163",2007
442,Herbert Hill,"$427,163",2007
443,D.J. Strawberry,"$427,163",2007
444,Josh McRoberts,"$427,163",2007
445,Jamario Moon,"$427,163",2007
446,Dominic McGuire,"$427,163",2007
447,Anfernee Hardaway,"$320,142",2007
448,Ruben Patterson,"$304,897",2007
449,Linton Johnson,"$283,953",2007
450,Luke Jackson,"$279,415",2007
451,Keith Langford,"$272,316",2007
452,Kaniel Dickens,"$264,897",2007
453,David Wesley,"$250,000",2007
454,Mike Wilks,"$229,432",2007
455,Tarence Kinsey,"$219,533",2007
456,Bo Outlaw,"$160,071",2007
457,Darius Washington,"$154,847",2007
458,Eddie Gill,"$151,089",2007
459,Jelani McCoy,"$151,089",2007
460,Brandon Wallace,"$130,819",2007
461,CJ Watson,"$125,479",2007
462,Courtney Sims,"$112,130",2007
463,Darryl Watkins,"$109,461",2007
464,Thomas Gardner,"$101,451",2007
465,Orien Greene,"$77,061",2007
466,Guillermo Diaz,"$56,065",2007
467,Stephane Lasme,"$48,056",2007
468,DerMarr Johnson,"$42,203",2007
