,Player,Salary,Date
251,Austin Rivers,"$2,439,840",2014
252,Shelvin Mack,"$2,433,333",2014
253,CJ McCollum,"$2,421,000",2014
254,Elfrid Payton,"$2,397,840",2014
255,Kenneth Faried,"$2,373,537",2014
256,Reggie Jackson,"$2,325,680",2014
257,Meyers Leonard,"$2,317,920",2014
258,Michael Carter-Williams,"$2,300,040",2014
259,Doug McDermott,"$2,277,960",2014
260,Nick Collison,"$2,242,003",2014
261,Jeremy Lamb,"$2,202,000",2014
262,Steven Adams,"$2,184,960",2014
263,Norris Cole,"$2,150,188",2014
264,Cory Joseph,"$2,134,593",2014
265,Jimmy Butler,"$2,119,214",2014
266,Nate Robinson,"$2,106,720",2014
267,Eric Maynor,"$2,106,720",2014
268,Jordan Farmar,"$2,100,000",2014
269,Danny Granger,"$2,100,000",2014
270,Steve Blake,"$2,100,000",2014
271,Aron Baynes,"$2,100,000",2014
272,Vitor Faverani,"$2,090,000",2014
273,CJ Watson,"$2,077,000",2014
274,Beno Udrih,"$2,077,000",2014
275,Ramon Sessions,"$2,077,000",2014
276,Kelly Olynyk,"$2,075,760",2014
277,Zach LaVine,"$2,055,840",2014
278,Kent Bazemore,"$2,000,000",2014
279,Elton Brand,"$2,000,000",2014
280,DeJuan Blair,"$2,000,000",2014
281,John Henson,"$1,987,320",2014
282,Shabazz Muhammad,"$1,971,960",2014
283,TJ Warren,"$1,953,120",2014
284,Moe Harkless,"$1,887,840",2014
285,Samuel Dalembert,"$1,885,755",2014
286,Giannis Antetokounmpo,"$1,873,200",2014
287,Adreian Payne,"$1,855,320",2014
288,Ishmael Smith,"$1,838,615",2014
289,Jeff Ayres,"$1,828,750",2014
290,Anthony Randolph,"$1,825,359",2014
291,Jeremy Evans,"$1,795,000",2014
292,Joffrey Lauvergne,"$1,790,281",2014
293,Reggie Evans,"$1,768,654",2014
294,Jusuf Nurkic,"$1,762,680",2014
295,Lucas Nogueira,"$1,762,680",2014
296,Zoran Dragic,"$1,756,500",2014
297,Gigi Datome,"$1,750,000",2014
298,Tyler Zeller,"$1,703,760",2014
299,Dennis Schroeder,"$1,690,680",2014
300,James Young,"$1,674,480",2014
301,Pablo Prigioni,"$1,662,961",2014
302,Ryan Kelly,"$1,650,000",2014
303,Terrence Jones,"$1,618,680",2014
304,Shane Larkin,"$1,606,080",2014
305,Ronny Turiaf,"$1,600,000",2014
306,Miroslav Raduljica,"$1,596,056",2014
307,Tyler Ennis,"$1,590,720",2014
308,Andrew Nicholson,"$1,545,840",2014
309,Sergey Karasev,"$1,533,840",2014
310,Gary Harris,"$1,519,200",2014
311,Donatas Motiejunas,"$1,483,920",2014
312,Evan Fournier,"$1,483,920",2014
313,Tony Snell,"$1,472,400",2014
314,Bruno Caboclo,"$1,458,360",2014
315,Jannero Pargo,"$1,448,490",2014
316,Nazr Mohammed,"$1,448,490",2014
317,James Jones,"$1,448,490",2014
318,Shawn Marion,"$1,448,490",2014
319,Richard Jefferson,"$1,448,490",2014
320,Leandro Barbosa,"$1,448,490",2014
321,Hidayet Turkoglu,"$1,448,490",2014
322,Willie Green,"$1,448,490",2014
323,Matt Bonner,"$1,448,490",2014
324,Rasual Butler,"$1,448,490",2014
325,Jared Sullinger,"$1,424,520",2014
326,Gorgui Dieng,"$1,413,480",2014
327,Mitch McGary,"$1,400,040",2014
328,Victor Claver,"$1,370,000",2014
329,Mason Plumlee,"$1,357,080",2014
330,Jordan Adams,"$1,344,120",2014
331,Jason Maxiell,"$1,316,809",2014
332,Charlie Villanueva,"$1,316,809",2014
333,Francisco Garcia,"$1,316,809",2014
334,Ronnie Price,"$1,316,809",2014
335,Sebastian Telfair,"$1,316,809",2014
336,John Jenkins,"$1,312,920",2014
337,Ryan Hollins,"$1,310,286",2014
338,Solomon Hill,"$1,302,840",2014
339,Louis Amundson,"$1,294,868",2014
340,Rodney Hood,"$1,290,360",2014
341,Alan Anderson,"$1,276,061",2014
342,Austin Daye,"$1,263,550",2014
343,Bernard James,"$1,259,775",2014
344,Tim Hardaway Jr,"$1,250,640",2014
345,Pero Antic,"$1,250,000",2014
346,Shabazz Napier,"$1,238,640",2014
347,Jordan Hamilton,"$1,232,610",2014
348,Shavlik Randolph,"$1,227,985",2014
349,Aaron Gray,"$1,227,985",2014
350,Rodney Stuckey,"$1,227,985",2014
351,Jeff Adrien,"$1,217,698",2014
352,Tony Wroten,"$1,210,080",2014
353,Reggie Bullock,"$1,200,720",2014
354,Clint Capela,"$1,189,200",2014
355,Miles Plumlee,"$1,169,880",2014
356,Andre Roberson,"$1,160,880",2014
357,PJ Hairston,"$1,149,720",2014
358,Cartier Martin,"$1,145,685",2014
359,Brandon Rush,"$1,145,685",2014
360,Shawne Williams,"$1,145,685",2014
361,Arnett Moultrie,"$1,136,160",2014
362,Christapher Johnson,"$1,135,974",2014
363,Perry Jones,"$1,129,200",2014
364,Rudy Gobert,"$1,127,400",2014
365,Marquis Teague,"$1,120,920",2014
366,Festus Ezeli,"$1,112,880",2014
367,Archie Goodwin,"$1,112,280",2014
368,CJ Wilcox,"$1,109,760",2014
369,Nemanja Nedovic,"$1,104,240",2014
370,Damjan Rudez,"$1,100,000",2014
371,Kyle Anderson,"$1,093,680",2014
372,Kyle Singler,"$1,090,000",2014
373,Xavier Henry,"$1,082,000",2014
374,Wayne Ellington,"$1,063,384",2014
375,Alonzo Gee,"$1,063,384",2014
376,Omri Casspi,"$1,063,384",2014
377,John Salmons,"$1,000,000",2014
378,Robert Covington,"$1,000,000",2014
379,Toure Murry,"$1,000,000",2014
380,Al-Farouq Aminu,"$981,084",2014
381,Ekpe Udoh,"$981,084",2014
382,Wesley Johnson,"$981,084",2014
383,Ed Davis,"$981,084",2014
384,Alexis Ajinca,"$981,084",2014
385,Luke Babbitt,"$981,084",2014
386,Cole Aldrich,"$981,084",2014
387,Greg Stiemsma,"$981,084",2014
388,Garrett Temple,"$981,084",2014
389,Jon Leuer,"$967,500",2014
390,Ricky Ledo,"$960,566",2014
391,Jorge Gutierrez,"$960,566",2014
392,E'Twaun Moore,"$948,163",2014
393,Greg Smith,"$948,163",2014
394,Joey Dorsey,"$948,163",2014
395,Donald Sloan,"$948,163",2014
396,Lavoy Allen,"$948,163",2014
397,Jimmer Fredette,"$948,163",2014
398,Lance Thomas,"$937,004",2014
399,Jae Crowder,"$915,243",2014
400,Chris Douglas-Roberts,"$915,243",2014
401,Jeffery Taylor,"$915,243",2014
402,Aaron Brooks,"$915,243",2014
403,Will Barton,"$915,243",2014
404,Draymond Green,"$915,243",2014
405,Patrick Beverley,"$915,243",2014
406,Robert Sacre,"$915,243",2014
407,Khris Middleton,"$915,243",2014
408,Darius Miller,"$915,243",2014
409,Quincy Acy,"$915,243",2014
410,Kyle O'Quinn,"$915,243",2014
411,Henry Sims,"$915,243",2014
412,Kendall Marshall,"$915,243",2014
413,Nate Wolters,"$904,854",2014
414,Gal Mekel,"$888,524",2014
415,Joe Harris,"$884,879",2014
416,Devyn Marble,"$884,879",2014
417,Jerami Grant,"$884,879",2014
418,Robbie Hummel,"$880,000",2014
419,Jamaal Franklin,"$864,510",2014
420,Allen Crabbe,"$862,000",2014
421,Dante Cunningham,"$831,941",2014
422,Damien Inglis,"$820,000",2014
423,Kenyon Martin,"$818,049",2014
424,Mike Muscala,"$816,482",2014
425,Phil Pressey,"$816,482",2014
426,Jerome Jordan,"$816,482",2014
427,Troy Daniels,"$816,482",2014
428,Matthew Dellavedova,"$816,482",2014
429,Ognjen Kuzmic,"$816,482",2014
430,Justin Holiday,"$816,482",2014
431,Nick Calathes,"$816,482",2014
432,Justin Hamilton,"$816,482",2014
433,Jeff Withey,"$816,482",2014
434,Dewayne Dedmon,"$816,482",2014
435,Hollis Thompson,"$816,482",2014
436,Isaiah Canaan,"$816,482",2014
437,Tony Mitchell,"$816,482",2014
438,Ray McCallum,"$816,482",2014
439,Carrick Felix,"$816,482",2014
440,Grant Jerrett,"$816,482",2014
441,Ian Clark,"$816,481",2014
442,Darius Morris,"$803,149",2014
443,Hassan Whiteside,"$775,191",2014
444,Dahntay Jones,"$721,169",2014
445,Malcolm Thomas,"$713,910",2014
446,Spencer Dinwiddie,"$700,000",2014
447,Johnny O'Bryant,"$600,000",2014
448,Markel Brown,"$507,336",2014
449,Cory Jefferson,"$507,336",2014
450,Cameron Bairstow,"$507,336",2014
451,Dwight Powell,"$507,336",2014
452,Erick Green,"$507,336",2014
453,KJ McDaniels,"$507,336",2014
454,Nick Johnson,"$507,336",2014
455,Shayne Whittington,"$507,336",2014
456,Jordan Clarkson,"$507,336",2014
457,Tarik Black,"$507,336",2014
458,Jarnell Stokes,"$507,336",2014
459,Russ Smith,"$507,336",2014
460,James Ennis,"$507,336",2014
461,Glenn Robinson III,"$507,336",2014
462,Patric Young,"$507,336",2014
463,Cleanthony Early,"$507,336",2014
464,Travis Wear,"$507,336",2014
465,JaKarr Sampson,"$507,336",2014
466,Eric Moreland,"$507,336",2014
467,Joe Ingles,"$507,336",2014
468,AJ Price,"$493,917",2014
469,John Lucas,"$491,968",2014
470,Reggie Williams,"$487,905",2014
471,Glen Rice Jr,"$470,677",2014
472,Quincy Miller,"$398,393",2014
473,Lorenzo Brown,"$390,082",2014
474,Earl Barron,"$390,063",2014
475,Michael Beasley,"$330,225",2014
476,Henry Walker,"$311,634",2014
477,Elijah Millsap,"$301,417",2014
478,Langston Galloway,"$295,455",2014
479,Tyler Johnson,"$280,526",2014
480,Andre Dawkins,"$271,697",2014
481,Toney Douglas,"$268,973",2014
482,James Michael McAdoo,"$259,634",2014
483,Metta World Peace,"$250,000",2014
484,JaMychal Green,"$244,712",2014
485,Shannon Brown,"$215,811",2014
486,Alex Kirk,"$214,871",2014
487,Kalin Lucas,"$173,008",2014
488,Elliot Williams,"$161,511",2014
489,Bryce Cotton,"$152,200",2014
490,Jack Cooley,"$152,199",2014
491,Brandon Davies,"$129,676",2014
492,Earl Clark,"$125,104",2014
493,Lester Hudson,"$111,548",2014
494,Tim Frazier,"$107,435",2014
495,Will Cherry,"$106,567",2014
496,Jabari Brown,"$104,450",2014
497,Jarvis Varnado,"$75,000",2014
498,Drew Gordon,"$73,657",2014
499,Jerel McNeal,"$59,686",2014
500,David Stockton,"$59,686",2014
501,Larry Drew II,"$53,716",2014
502,Chris Babb,"$48,028",2014
503,Vander Blue,"$48,028",2014
504,Dwight Buycks,"$48,028",2014
505,Arinze Onuaku,"$48,028",2014
506,Seth Curry,"$48,028",2014
507,Malcolm Lee,"$37,686",2014
508,Sim Bhullar,"$35,000",2014
509,Jarell Eddie,"$29,843",2014
510,Sean Kilpatrick,"$29,843",2014
511,David Wear,"$29,843",2014
512,Josh Davis,"$20,000",2014
